id,title,siglum,mode,volpiano
399261,,F-Pn,2,1--D--cd---df-gefd--cd--d---de-fg-fh-gh-fed-cd-ef--ed---cd--fg7--fe--edf---fe--d---de-fede--dc--dfe-fgf---fed-efe--dc---dfd-dfC--d--fgfg--fE---fe--fG---ge-gfed--cf--e-fgf-ef--ded--d---df--d---efg---fe--e---egf-efd--cde--ed7---d--cdc---cec--d---cec-de--d---de-fg-hgfe-cf-gfh-gh-fed--fE--cddc--def--ed---3---dC---d--dfe--fg--gfef---dfd--d---3---hgF---edf--fe--cde--ed---d--dfe--fg--ghfed---fE--cd7--d-def--ed---4
399262,,F-Pn,2,1---d--cdf-fg--f--f---gh--g---f--fg--f---f--fe--fg--ef--d--d-efe--ed---d--cd---d--dc---df--d---d--d--de-fedc---d--fe-fgf--fedf--ddc77---3---dc---d--dfe--fg--gfef---3
399263,,F-Pn,2,1---cdf-fg--f--f---3---hg---edf--fe--cde--ed---3---dC--cd---3
399297,,F-Pn,2,1---dC--cd---df-gefd--cd--d---3
399298,,F-Pn,2,1---d--cd-ffg--f--f---3---dC---d--dfe---3
399299,,F-Pn,2,1---cdf-fg--f--f---3---dC--cd7---3
399300,,F-Pn,2,1---hG--d---h---h--g---k--j--h---l--k---j---g--h--k--j--h---d--f---g--h---g-f--e--d---f--g--h--e---d--c--d--d---h--d---h--h--g---k--j--h7---lK--k---j--g--h---k--j--h---d--f--g---h--g--f--e--d---f--g--h--e---d--c--d--d---d--d---h--k--j---h--g--h---l--m--l7---k--l---k--j--h---h--g--h---g---ed--c--d--d---d---d--h---k--j--h--g--h---l---m---l--k--l--k--j--h---h--g---hhG--f---ed--c--d--d7---d---f--g---f--e--d---h--g---h--f--e--d---d--f---g---f--e--d---h--g--h---f--e--d---fE--cd--dc-def--ed7---4
399313,,F-Pn,2,1---dA--cb---cd--de--d---ef-gf--efe---d--d---h---hg--f---fE--fg--fe---de--dc--c---e--ed--dh-hgf7--eD---efe--d--d---4---f--f--f--e--c--d---3
399317,,F-Pn,2,1--cD--dfed---cd--d---da-cd-fed-cD--d---fh--gfE--d---g--f--ed---cD--d---3---h--gh--gf---gH--ihjh7--h---df-fee--d---e---gh--h-ghf-efd-hegd-dcg---fe--d--f---4
399322,,F-Pn,2,1---dffe--fe--de---edd--c---d--c---dF---fe--de--dc---e--gh--ef---dc--c---eD--e--fe---d--d---h---hG--hk--hf--g7---h--hj--g---fD--efgf--de--dc---e---ed--dggf--de---e--dc--c---e--g--ghgfe--ed---fe--fgf--efe--d---eD--cD--d77---4---c--d--f--f---3---f--f--f--e--c--d---3
399327,,F-Pn,2,1---c--cd-eed-fg-hgfgf--gh--h---fe--cd---efd--d---hkl--kj-ghf-gh---df-feg-gfed--fe--cd--de7--ed---3---hgh--gfg-f-hhh---hkjg-hgf-gh-hgfg--d---gfed--cd---c--df--fg-gf---fh-ghg-fgedf-cd-fd-fgh-dc--f--ed--d---4
399415,,F-Pn,2,1---d--dd---c--d--df--e--d---c---d---f--e---d--cF--f---f--fg---gff--defed---c--cd---d--d---4---c--d---f--f---3---f--f--f--e--c--d7---3
399445,,F-Pn,2,1---c--cD--dec-eed---cD--d---d--efg--gdg--fe---d--ce--e---dH7---hg-hjhggf-df---fe--fg--f---fE--dedc---e--gH---h--gfg---gF--ggfd-gef--ed--d---3---dh--gh--gf---3
399447,,F-Pn,2,1---dd--cd--dfe--fg---fe--c---eF--d--d---c--d--fe--fg--g7---gfed--ed---cd--d--d---de--c---a--c--cd--d---c--df--ffgF--f---fed--ed--cd--d--d---4---c--d---3---f--f--f--e--c--d---3
399501,,F-Pn,2,1---cD--d--dfd-dc---d--fE---fgfe--e---g---gH--ihjgh--feg--fed--d-efd-ed-dc---cd--dg-gf--ed--efd---ccD--d---3---dh--gh--gf---4
399534,,F-Pn,2,1---a--cdf--d--d---f---fe-fgde--dc---d--defedc--d---ff-gefe--d--defede--ed7---f---f-ghg-hij--h---hg-ge--fg---fg--efede--ed---defedc---d--fe-fgf---fedf--ddc---3---defedc--dfgefe---defede--ed---3
399535,,F-Pn,2,1---cd-ffg--f7---gh--g---f--fe--fg---ef---d--d-efe---ed---d--cd---d--d---d---d--d--d--d---d--d---dC--df--d---defedc---d--fe-fgf---fedf--ddc7---3---defedc--df---3
399566,,F-Pn,2,1---c--df--f--fe---dC--d--fe--df--dc7---f--gh---hG--h---gf--gijg-hj--j--j---h--j---kl--kjh--h---h---h--gj--h--g--g---g--gfh--g---f---fe---dc--df--e--d--d---d--dg--g---h--g7---fE--df--f---f--fE--g---fE--dC--df--f---e---g--g--h---d---dc--e---fedc--e--fe---d--d---4---c--d--f--f---3---f--f--f--e--c--d7---3
399573,,F-Pn,2,1---d-dcd--efed-efd---cd--fe-de-c---3
399574,,F-Pn,2,1---cdf-fg--f---gh--g---3
399634,,F-Pn,2,1---df--d---e--c--d---fE--dec--c---f--f---fhiJ--hjh7---ef--g---cd--d--d---d---F--e---f--e--d---e---dc---df--d---ef--g---bD--d--d---f--f-ghg-hjh---hG---h--g--fec---d--efe--d--d7---4---c--d--f--f---3---f--f--f--e--c--d---3
399656,,F-Pn,2,1---d--f--e---fg--ef---d---ff--df--d---d---c--dF--f---f--fg--ef7---e--d--d---4---c---d--f--f---3---f--f--f--e--c--d---3
399706,,F-Pn,2,1---cd--dfe-ded--d---dca-ccD--d---fe--fg--fed-ecc--a---ac-dC--e---fe--d-dC--d---dh---hgf-ggh--h---hgfed--fe7---cd--dfe-dec--c---egfe-ddC--f--efe---dcd--d---3---d--c--d---4
399711,,F-Pn,2,1---cd--d---d-efd--d---df--d--dc--d---4---d--f--f--f---f--f---3
399748,,F-Pn,2,1---d--E---cD--d---d--dc--dcc--9---9--c--d7---f--ed--cd--d---d--f---g--f--gh---g---fe--d---fe--d--e---fe---d--cd--d---a---cd--d--d---fE--dc---cd--d---g--gh--hhgf--ed-fec7---c--dc--c---4---f--f--f--e--c--d7---3
399772,,F-Pn,2,1---c--cd--d-efd-ed-dc--efe---ded--d---3---dh--gh--gf---4
399787,,F-Pn,2,1---cdf--d--d---d---f--fef--df--ddc---3
399788,,F-Pn,2,1---d---d--d--d--cdf-fg--f---gh--g--f7---3
399789,,F-Pn,2,1---f---e--f--dfe---cD---4---c--d--f---f---f--f---3
399793,,F-Pn,2,1---df--fh--fe---d--ed---6------6---d---4---d---f--k---3
399808,,F-Pn,2,1--a--a---cdf--d---d--d--d--f7---fef--df--ddc---c---d--f---fg--f---f---fg--f---f--ffe---d--fd-efe--defede--ed---f-ghg-hij--h---h--h--hggE--fg---fg--fgefede--ed---d77---df--d--d---de-fedc--d---fe-fgf--fedf--ddc---d--dca---cdf--d---df--d---d---dF--d--d---dF--d--dc-dfgfe-fgfg--gf7---3---f--gh---hg-ge--fg---f---gefe--defede--ed---d--fd-efe--defede---ed---4
399809,,F-Pn,2,1---cd-ffg--fe---fg--ef---d-efe--ed---d---cd---d--d---d---d--d--d7---d--d--d---d--d--df--d---defedc--d---fe-fgf--fedf--ddc---3---f--gh---3
399829,,F-Pn,2,1---df-fe-fded--cd--d---d--d---d--d--df--d---dC---df--d---d--dc--d--f---f7--dedc--c---d--aD--d--d---d--f--d--d---f--d---d--ef--ghg-hijh---dh--h--h---h--h--h---gh--g--g---g--g---gh--g77---g--g--g--gf--d---f--dedcd--d---df--f--fe---d---ed--cd--d---d---c--d--f---e--c--ef---d---4---e--f--h--h---3---h--h--h--g--e--f7---3
399831,,F-Pn,2,1---dc--d-dca---cD--d---cd--dg-hf-fedc--efd--cd--d---de-fg-fh-ghfed-cecd-cf-fe-ghf7-fedc--de-gfefd--d---hg-hIjhg--ghgf--efgfg--fe---c--dE---gf---efd--cd--d---3---dc--d-d-dca--ba---cecd--ed--d---g--fg-gc--dedc--c---cefgg7-fh-ghfed-cecd-cf-fe-ghf-fed-d-hjh---de---gf--efd--d---4
399886,,F-Pn,2,1---dd--c---d---ef---g--fe--d--d---3
399891,,F-Pn,2,1---dE--d---fe--d---c--dfd--e---c---d---f---h--g--f---fE--fg--fe---de7---ed--cD--d---dhij--h--g---fe--fg--g---cd--dc---efg--g-gf--ed---efe--d--d---c---d---fe--d---d-f-f--d---ed--c--de--e---c--d--e7--f---h--g--fe--d---cD--d---efe--d--cd--d---4---c--d--f--f---3---f--f--f--e--c--d---3
399896,,F-Pn,2,1---df-fe---F--d---dC--cd--d---4---c--d--f--f7---3
399897,,F-Pn,2,1---f--e--f--dfe---cd--fe--ce--d---d--c--d--f---e--c--E--d---cd--fe--ce--d---d--c--d--f---e--c--ff--G---ff--g--e--F---d--c--d---d--c--d--f---e--c--eD--d---4
399901,,F-Pn,2,1---a--cde--d---d77---d--f---fe-fgdf--ed---3
399902,,F-Pn,2,1---d--d--cdf-fg--f---3---f--hg--h--g---3
399903,,F-Pn,2,1---cd-ffg--f--f---3---cd--f--g--g---3
399942,,F-Pn,2,1---d--d---f--e---d--d---dC---f---g---hij--g7---g--f--fgfe-fed-cdc---c--d---f--gf---f---fg--e--fe---d--d---4---f--f--f--e--c--d---3
399943,,F-Pn,2,1---f--e--f--e---d---dC---f--g--hij--g7---ghjhg--h---h---g--g--f--f---f---fg--fe--c---d--f---d--d---4---f--f--f--e--c--d---3
400000,,F-Pn,2,1---f--ef---d---f--ef--d---d---c--d--fd-fff---egff--fe---f--g--e--f---d---df--d---cB---cd---cB--cd--c--c--cd-fed-efed---cdedcd--dc7---cd---fg--gfe-feded---g---ge-fed--ed---ffe---c--f--f--fe-fedc---dcdcbc--cb---3---d---f--e--f---d---dfd-ef--cd--db-ca9-bdcb-cba---dfC---ff7--gefe---defede--ed---4
400001,,F-Pn,2,1---d--d--cd-ffg--f---f--fe--fg--ef---d-efe--ed---d---d--defedc--d--fe-fgf--fedf---ddc---3---d---f--e--f---3
400005,,F-Pn,2,1---d-ffg--cd-fede--ed7---ffe--ghgh---h--fh-ijg--f-fd-fgd---fe-gh---fgh--fe---cd---defedef--ed---3---hg-hgf-gjhg-hj--h---hk--kkjh--h---hjh--h---hG---fgh--h--hgh---fg--fe--fg-gfg---d7---f--fe--d---fE--c---d--cdcb---c---b--cd--ddcd--ac-ac-de-ed---3---d--a---cdf--d---fE--fg--gfe-fed-cdc---dF---ffe--cdf--fd-efe---defede--ed7---4
400006,,F-Pn,2,1---d--cd-ffg--f---gh--g---f---fg--f--f---fe--fg--ef---d-efe--ed---d---cd--d---defedc--d---fe-fgf--fedf--ddc---3---hghgf-gijhg--hjh---3
400007,,F-Pn,2,1---cd-ffg--f--f---gh--g7---f--f--fe--fg--ef---d-efe--ed---d---cd--d---d--d--d--de-fedc---d--fe-fgf---fedf--ddc---3---d--a---3
400049,,F-Pn,2,1---d-cdf---df--d--d---d---f--e---d---f--e---df--fc---fg---hij--gh---gf--cdf---d--efe---d--d7---4---f--f--f--e--c--d---3
400099,,F-Pn,2,1---f---f--fed--d77---df--c---d---df---fd---f--h--ghg---e--f---g--cd--d--d---4---f--f--f--e--c--d---3
400100,,F-Pn,2,1---d---f--e--f--e---d---d---e--d---d--c---f--fed--ffe---e---f7---ghg--f--ef---d--d---a--c--d---f--e---d--d---4---f--f--f--e--c--d---3
400101,,F-Pn,2,1---cd---f--e--d---d--c--d--f--d---c---d---f--d--f---f--efd-dcd--dc---dc--f7--gh--h--ghg---ef--g--fe---cd---d---d---dgfg---f-ghg-hij--hgg---f--g--h--g--f---g--d---d---g---f---ef--d--c--d--c---df--c--cb---cD---d--cd--d---defgh--fe7---dc--d--ef---d--d---4---f--f--f--e--c--d---3
400113,,F-Pn,2,1---f---e--df--d---dc--d---f--f--e--c---d---d7--cdcb---cb--cd--df--d---cdf---f--fe--d---e--d---d--c---dF--f--fe--d---dF--f---fhgh---fe--fgf---6------6---dcd--f--g---6------677---4---f--f--f--e--c--d---3
400180,,F-Pn,2,1---d--cdc-a---cdc--df---feded--cd--dfd-dc---d---f--fe--cd--d--defede---ed---3---f--hg7---h--g---f---fe--fg---fed--df---c--dF---f--e--dec-ca---cdf--d---fgh---fed-f-ghf-gfe--de-fef--ed---4
400181,,F-Pn,2,1---cd-ffg--f---gh--g---f--fg--f---f---fE7---fg--fe--d--df---ddc---f---gh--g---f--fE--fg--ef---d--d-efe--ed---d---cd--d---defedc--d--fe-fgf---fedf--ddc---3---f--hG---3
400182,,F-Pn,2,1---cdf--fg--f-f7---4---d--cdca---3
400194,,F-Pn,2,1---f--fe---d---ef--d---dc--fg--fgh---hgfe-fgfg--gf---f---fE---fg--fe---c---df--ef---d--d--d---4---f--f--f--e--c--d---3
400217,,F-Pn,2,1---acd--d--dC---df-gf--ed---fg--f---ed-fde---cd---defed--def--ed---cd-ef--e--d---fhged--fg--f--ed---cD---defede--ed---3---fgH---ihjg-hf-fe7---dfgf--ed---dg---g---fE--d---cd-fecd-efd-eca--cd--d---dg-hd-fecd-cdfgd-fecd--d---4
400239,,F-Pn,2,1---cd--df---fe-fgdf--dc---c---d--f---fec-de--d---df-gefe---d--defede--ed---f--f-ghg-hijh--g--f---f--ef-gfg---fgfed---df--df--d--defedc--d--fe-fgf7---fedf--ddc---3---c---df--fe-fgfg--gf---fG--ffe--d--fd-efe---defede--ed---4
400240,,F-Pn,2,1---d--cd-ffg--f---gh--g---f--fg--f--f---f---fe--fg---ef--d-efe--ed---d---cd--d7---d--d--dF--d---d---d--de-fedc--d---fe-fgf--fedf--ddc---3---c---df--fe--fgfg-gf---3
400256,,F-Pn,2,1---d--a--cdc---dF---fe--fff-ded---f--e7---fe--d---e--dedc---efed--cd--d---defed--cdcb---acdcb-cdc-dfd--d---3---a---cd-ffdec-dfe-fged-ffd-ec-ca--cdf---d---4
400257,,F-Pn,2,1---d--cd-ffg--f---gh--g7---f--fe---fg---fe--d--df--ddc---f--gh--g---f--fe---fg--ef---d--d-efe--ed---d--cd---d--d--d---df--d---defedc---d---fe-fgf--fedf--ddc---3---a---cd7---3
400282,,F-Pn,2,1---f7---cdf--d---d--f---fe-fgdf--dc---d---f--ef--d---c--ff---fg---gf-fed--fd-efe---defede--ed---f--hg--h--g---fe--fg---fge-fede--ed---defedc--d--fe-fgf7---fedf--ddc---3---cdF---f--ef---dc-de--d-cdcba---fefg---gf-fed-cdedcd--de-fef--ed---4
400283,,F-Pn,2,1---d--d--cd-ffg--f---f--f--f--f--gh--g---f--fe---fg--ef7---d-efe--ed---d--cd--d---d---d---d--defedc--d--fe-fgf---fedf--ddc---3---cdF---f--ef---3
400295,,F-Pn,2,1---f--ef---d--cd--dfd-dc---d--f--e-fgf-gfe---ed--de-fef--ed---cdf---fe--egfe-feded---f---fg-hijG--hg---fd-efef--ed---df--d---defedc---d--fe-fgf---fedf--ddc7---3---d---f--e---f--df---fef-dcb-cdc-de--d---d--d--ef-gh---gd-efedd---ceF---d---4
400296,,F-Pn,2,1---d--cd-ffg--f---gh--g--f---f---f--fe---fg--ef---d-efe--ed7---d---cd--d--d--d---df--d---d--defedc--d--fe-fgf---fedf--ddc---3---d---f--e---3
400312,,F-Pn,2,1---c--d--f--ef---d---f--g---g--f---gh--h---c--d--fg--e---fe---d--d---4---f--f--f--e--c--d---3
400323,,F-Pn,2,1----9a--cd---cdf---fG--fefd-efed--cd-eed---f--e--dE---d-efdec--c---3---eg---e--ed--ce--edc7--cdcba---cec-de--d--cdcba---cdf--efd-eca-cecd---d--de--fef---4
400324,,F-Pn,2,1---cdf-fg--f--fe---fg--ef---defe---ed---d---cd---d---d---d--df--d---defedc--fd--fefgf7---fedf--ddc---3---eg---e---3
400361,,F-Pn,2,1---a---cdf--d---f---ff--de--ddc---d--f---fedc-de--d--df-gefe---defede--ed---bf---gh---hg-ge--fg---fg--efede--ed---defedc7--defE-fgf---fedf--ddc---3---defedc--d--d-ff---gefe---d--defede--ed---4
400362,,F-Pn,2,1---cd-ffg--f--f---f---gh--g--f---f---fe--fg--ef---d-efe--ed---d---defedc--d---fe-fgf-fedf--ddc7---3---defedc--d--d-ff---3
400370,,F-Pn,2,1---a---cd---f--fef--df---ddc---c---d--f--f---f---fg--f---fedc-de--df-efe7---defede--ed---f--gh---hgge--fg---fge-fede---ed---d---d--defedc--dfe-fgf---fedf---ddc---3---dac-df--d--d---d--d--df--d--d---df--d--dc-dfgfe-fgfg---gf---fg7---fge-fede---ed---fd-efe---d--defede--ed---4
400371,,F-Pn,2,1---cd-ffg--f---f---f---fe--fg---ef--defe--ed---d---cd---d--d--d---d--d--dF--d--d---d--d--defedc--d--fefgf7---fedf--ddc---3---dac-df--d--d---3
400387,,F-Pn,2,1---cdf--d--d---f---fef--df--ddc---d--f---fedc-de7--d--df-gefe---defede--ed---3---f---gh---hgge--fg---fge-fede--ed---defedc--d-ff--gefe---defede--ed---4
400388,,F-Pn,2,1---d---cd-ffg--f---f--gh--g---f--fe--fg---ef7---d--defe--ed---d---cd---d--d--d---d--d--dF--d--d---d--d--defedc--d--fe-fgf---fedf--ddc---3---f---gh---3---cdf--d--d---3
400393,,F-Pn,2,1---d--ef--gge---gh--fE---d--dfddc---fgh--h--g--e---g---g--h--e---f--e---d--d---d--ca---c---d7--f--e---d---4---f--f--f--e--c--d---3
400399,,F-Pn,2,1---a---cdf--d---f--fe-fgdf--dc7---d--f--fedc-de---df-gefe---d--defede--ed---3---f---gh---h--hgfe-fede--ed---defedc--d--fe-fgf--fedf--ddc---a--c--d--defedc--df-gefe---defede--ed7---4
400400,,F-Pn,2,1---cd--ffg--ff---f---gh--g--f---fg--f---fe--fg--ef---defe--ed---d---cd---d--d---df--d---defedc--d--fe-fgf---fedf--ddc---3---f---gh7---3
400438,,F-Pn,2,1---d--c--d--d--f---fef--df--ddc77---c---d--f---fedc-de--df-gefe--defede--ed---f--gh--hgge--fg---fg--efede--ed---df--d--d--df--d--d--dC---df--d---defedc--d--fe-fgf--fedf7--d-dc---3---cdF---f--fe---d--cfgfe-fgfg--gf---f--fG--f---f--fec-de--d---d---fd-efe--defede--ed---4
400439,,F-Pn,2,1---d---d--cd-ffg--f---gh7--g--f---f--f---fg--f---f--fe---fg--ef--d--d-efe--ed---d--cd--df--d---defedc--d---fe-fgf--fedf--ddc---3---cdF---f--fe7---3
400441,,F-Pn,2,1---a---a--cdfE--d---d--d--f---fe-fgdf--dc---d---f--fedc-de--d---d--df-gefe---d--defede--ed---3---ffg--f--f---fe-fg--efede7--ed---d--defedc--d--d-ff---gefe--d--defede---ed---4
400442,,F-Pn,2,1---d--cd--ffg-f---gh--g--f---fg--f---f---fe--fg--ef---d-efe--ed---d--cd---d--d--d--d7---d--defedc---d--fe-fgf--fedf---ddc---3---ffg--f--f---3
400443,,F-Pn,2,1---a--cdf--d--f---fef--df---d-dc---d--f--fedc-de--df-gefe---defede--ed---f--fgh--hgfe-fede7---ed---df---d--df--d---defedc--d--fe-fgf---fedf--ddc---3---df--df--d---d---d--dc-df-gfe-fgfg--gf---fgh--hgfe-fgfe---de-fef--ed---4
400444,,F-Pn,2,1---d--d--d7--cd-ffg--f---gH---g---fe--fg---ef--d-efe--ed---d--d---d--defedc--d--fe-fgf--fedf--ddc---3---df--d--d---3
400445,,F-Pn,2,1---a--a--cdf--d---d--d--df--d7---d--d--f--fef--deD---d-dc---c---d---fg--f--f---f--f--f--fG--f--f-fe---d--fd-efe---defede--ed---3---f-fE--fg--f-fe--fg---fg--efede--ed7---d--d--d--defedc---d--fe-fgf--fedf--ddc---cdF---fe-fg--g--gf-fedc-dedcd---de-fef--ed---4
400446,,F-Pn,2,1---cd-ffg--f--f---f---gh--g--f---f--fg--f7---f--fe--fg--ef---d-efe--ed---d---cd--df--d---d--d--d--d--d---defedc--d---fe-fgf--fedf---ddc---3---f-fE--fg--f-fe--fg---3
400459,,F-Pn,2,1---df--d--d---df--d---d--d--c--df--e---c--c---ef---g--fe--d---fg---ef---e--d--d---4---f--f--f--e--c--d---3
400476,,F-Pn,2,1---f--fed--df---c--d--f--f7---f--fE--d---defed--df---c---d--fD--ef---d--cD---d--d---4---f--f--f--e--c--d---3
400496,,F-Pn,2,1---da--cdf--d--d---d--d---d---d--efe---dC---d--f---f--f---e---g---g---gh--ge--fe--d---d---e--f---e--d--e--fD---e--d--c---d7---dc--e--fe--d--d---4---f--f--f--e--c--d---3
400499,,F-Pn,2,1---c--d---fg--g---fg---hij--g7---f--f--f--f---fg--e--fE---d--d---c--d--fg--f---f---f--f--d--f--e---d--d---4---f--f--f--e--c--d---3
400503,,F-Pn,2,1---d--d---f--d--d---dC--f---gh---hijh--g---ghjhg--h---h---h--g--e---f--g---fe--c---d---f--d--d--d---4---f--f--f--e--c--d7---3
400510,,F-Pn,2,1---f--f---f--fed---ef--e--cd---c---fg---f--fgff---d--c--d--d---4---c--d---f--f--f---f--f--f---3---f--f--f--e--c--d7---3
400539,,F-Pn,2,1---df--d--d---d--d---df--d---d---dc--d--f---f--e---c---ef---g---fd--f--e--f---gf---d--d---4---c--d--f---f--f--f--f---3---f--f7--f--e--c--d---3
400542,,F-Pn,2,1---f--f--fe---d---d--c---d--f---f--f-fgf--f---fhgh---g--fg--f---fg--f---fe--c---ef--d--d---4---f--f--f--e--c--d7---3
400574,,F-Pn,2,1---df--d--d---d--d--dc--d---f--f--e--c---ef---g--fD---f--f--ef7---g--fe--d--d---4---c--d--f---3---f--f--f--e--c--d---3
400586,,F-Pn,2,1---d--cdca---ccD7--d---ffg--defedcd---dc---c---d--f---fedc-de--df-gefe7---d--defede--ed---dg--gf-fe---dc---cdfed-edcd--dc---c--e--ge-fg---defedcd--dc---3---c--d7--f---fe--cd---d--defede--ed---a---cdf--d--d-efd-ed-dc---cd---fg--ef-ghf-gfe---defef--ed---4
400587,,F-Pn,2,1---cd-ffg--fE---fg--ef---defe--ed---d--cd--d---d--d---df--d---defedc7---d--fe-fgf--fedf--ddc---3---c--d--f---3
400598,,F-Pn,2,1---a--a--cdf---df--d---f--fef--de--ddc---c---d--f--f---fedc-de--d---dg-gefe--d--defede--ed7---f---gh---hg--ge---g--f---edc-def--ed---ge-fed--cdfede--ed---df---dC---df--d---df--d--d---defedc--d--fe-fgf---fedf--ddc---3---fe--fg--g--fefeded77---fe-fg--defedcd--dc---c--d--fe-ecd---d--fd-efe---defede--ed---4
400599,,F-Pn,2,1---cd--ffg-f---fe--fg---ef--d--d-efe--ed---d--d---d--defedc--d---fe-fgf7--fedf--ddc---3---fe--fg--g--fe---3
400630,,F-Pn,2,1---d--dfeD--f---fef--df--ddc---d--d--g---ffe---d--f--efgfe-feD--ed---cd--fd-fG--g---fg--efede--ed---d---d--g--ffe---d--f--efgfe-feD7--ed---3---cd--fd-fG--g---fg--ffedcd--dc---c---d--f--fed--df-gefe---defede--ed---4
400631,,F-Pn,2,1---d---cd-ffG--f---gh--g--f---f--f--f--f---fg--f---f---fe--fg--ef---defe--ed7---d---cd--d---df--d---d--d--defedc---d---fe-fgf--fedf--ddc---3---cd--fd-fG--g---3
400652,,F-Pn,2,1---cdfE--d---d--f---fe-fgdf--dc---d--f--fe-ecd--dfgfe-fgfg---gf---fe---fg--gf-fed--fd-efe---defede--ed77---dC---f---hg--h--g---fe--fg--fge-fede--ed---d--dg---f-fe--dc---cdF--efgfe-fed-efef--ed---d--dca---cdf--d---df--d--dc-dfgfe-fgfg7--gf---f-f--gH---hggE--fg---fg--efede--ed---f--ef---d--dC---fe---fg--defedcd--dc---3---fE--fg---fgf-fe--cd-fdf---efgf-gfe---eD--defef7--ed---4
400653,,F-Pn,2,1---cdf-fg--f---gh--g---f---f---f--f---f--fg--f--f---fe--fg---ef---defe--ed---d--defedc---d--fe-fgf---fedf--ddc7---3---fE--fg---3
400659,,F-Pn,2,1---d---cD--fe---c--e--d7---fg--h--g---h--g--f---fg--e--fE---d--d---4---c--d---f--f---3---f--f--f--e--c--d---3
400665,,F-Pn,2,1---d--dfD--f---fef--de--d-dc77---3
400682,,F-Pn,2,1---f--ef---de---cd---d---f---g--h--g--f---g--f---fe---g---fE---d--cd--d---g---e---gh--g---fg--f--f---f--G--f---d--f---edc7---d--df--d--d---4---c--d--f---f---3---f--f--f--e--c--d---3
400750,,F-Pn,2,1---df---f--e--f--d---E--d---c--cd--d---d--e---f--g--fg---g--fg--dc---fh--gh---ef--g--f--fe--dc---d--efe--d--d77---4---c--d--f---3---f--f--f--e--c--d---3
400839,,F-Pn,2,1---dF--f--e--f---d--eD--d---c--cd--d--d---d--d--e7--g---f--g--fg--dc---fh--gh--e--f---g--f--fE--dc---d--efe--d--d---3---dF---f--e--f--d---3---c--d---f--f--f---3
400862,,F-Pn,2,1---f--ef--de--cd---fg--h--g--f---f--f--e--g7---F--d--cD--d---G--eg--H--g---g--f--g--f---f--g--f--f---d--f--ec---d--df--d--d---4---f--ef---de---cd---d---3---c--d--f---f---f--f---3
400907,,F-Pn,2,1---l--l--j--l---m--l--l---3---l--l--j---3
400914,,F-Pn,2,1---dF--f--e---f--d--E--d---3---df---f--e--f--d---3
400934,,F-Pn,2,1---f--ef--de--cd---3---f--ef---de7---3
400941,,F-Pn,2,1---d--f7--ef---d---dC---d---df-gf-fef--fe---c---d--f---fe-eC--d--df-gefe---defede--ed---df-gh--g---ge--g--f---fe--d---fe--fgf---fedf7--ddc---fdf-efE--d---defede--ed---3---cd---fgh--g---ge--g--fe--f---e--f--ghG--g---e---fe--d---dC--df--d---d--defedc--d--fe-fgf7---fedf--ddc---cd--f--g--g---g--f--g--gfe-fed-cdc---dF--fed-df-gefe--defede--ed---4
400942,,F-Pn,2,1---d---cd-ffg--f--fe---fg---e---d--d-efe--ed---d---cD--d7---de-fedc--d---fe-fgf---fedf--d-dc---3---cd---fgh--g---3
400974,,F-Pn,2,1---a--cdf--d7---d---d--f---fe-fgdf--dc---d--f--ef---d---c--ff---fG---gf-fed--fd-efe--defede--ed---3---f--hg--h--g---fg--f--fe---fg--fge-fede--ed---df--d7---de-fedc--d--fe-fgf---fedf--ddc---cD--f--g--g---g--f--g--gfe-fed-cdc---dF--fed-df-gefe--defede--ed---4
400975,,F-Pn,2,1---d--d--cd-ffg--f---f--f--f--f--gh--g7---f--fe---fG--ef---d-efe--ed---d--cd--d---d---d---d--de-fedc--d--fe-fgf---fedf--ddc---3---f--hg--h--g---3
400983,,F-Pn,2,1---a--cde--d77---de--d---de--d---df--d--c---df-gfe-fgfg--gf---fG--gf-fd-fgf-gfe--de-fef--ed---3---f---fgh--hg-ge--e---g--fgh--fed--d---c-dF--ffe--fd-edcd---dc---E--df--fe-ede--ed7---a--cd-cd-fefecd-efed--de-fef--ed---4
400984,,F-Pn,2,1---d---d--cd-ffg--f---gh--g--f---fE--fg--ef---d-efe--ed---d--cd--d--d---d--d---df--d---d--d--de-fedc7--d--fe-fgf---fedf--ddc---3---f---fgh--hgge--e---3
400991,,F-Pn,2,1---c--e--f---gfhg--g7---gH--fd--fef--dc---3---e--f---ge--gh--f---dedc--c---c-dF--f-ef-ghgfg--dfd--d---4
400992,,F-Pn,2,1---cdf-fg--f---gh--g--fE---fg--ef---efe--ed---3---e--f---3
401004,,F-Pn,2,1---c--cd---df--d---d---ef--g--fe---d--d---f--e--d---d---dd--c--d--f--ef7---g--fe--d--d---4---f--f--f--e--c--d---3
401010,,F-Pn,2,1---d--cf--fe--d--f--fe--c---f--g--h--g--f--gH--h---f--hf-hij--gg--e---g--g--fe--c---d--efe--d--d---4---d---c--df--fE--df---3---f--f--f--e--c--d7---3
401022,,F-Pn,2,1---cD--d--d---d--d---dfd-dc---d--fe--f--d---dC--cf---fG--gf-fd-fgf-gfe--de-fef--ed---d--f--e---f--e---d--de-fed-edcd--dc---df--d--ded--d7---3---df---c--df---f---f--e--d--e--d---c---dE--d--cdc--a---c-dE--edec-cd-fd-d--cD--d---4
