col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
353399,,Beatam me dicent omnes,013r,122,123626,001574,,4159,M,1717,8,,,,'15/79':15A '2':18B '3':20B 'adv':21B 'basilica':6A 'battista':10A 'beatam':1A 'biblioteca':11A 'capitolar':12A 'di':7A 'dicent':3A 'e':13A 'fer':17B 'giovanni':9A 'hebd':19B 'monza':5A 'omn':4A 'tesoro':14A 'v2':22B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123626,158,15/79,158,Biblioteca capitolare,I-MZ,Monza,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
359348,,Beata es Maria quae,022v,122,123673,001565,,4159,M,1628,8,,,,'1':12A '12o':10A '3':15B 'adventus':16B 'anna':8A 'beata':1A 'bibliothek':9A 'cmm':11A 'dom':14B 'es':2A 'franziskanerklost':6A 'maria':3A 'münchen':5A 'quae':4A 'st':7A 'v2':17B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123673,75,12o Cmm 1,75,Franziskanerkloster St. Anna - Bibliothek,D-Ma,München,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
359350,,Beatam me dicent omnes,022v,122,123673,001574,,4159,M,1717,8,,,,'1':12A '12o':10A '2':15B '3':17B 'adv':18B 'anna':8A 'beatam':1A 'bibliothek':9A 'cmm':11A 'dicent':3A 'fer':14B 'franziskanerklost':6A 'hebd':16B 'münchen':5A 'omn':4A 'st':7A 'v2':19B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123673,75,12o Cmm 1,75,Franziskanerkloster St. Anna - Bibliothek,D-Ma,München,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
363706,,Beata es Maria quae,014r,122,123674,001565,,4159,M,1628,8,,,,'20':13A '3':16B 'adventus':17B 'beata':1A 'biblioteca':6A 'dom':15B 'e':12A 'emanuel':9A 'es':2A 'iii':10A 'maria':3A 'napoli':5A 'nazional':7A 'quae':4A 'v2':18B 'vi':11A 'vittorio':8A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123674,160,vi. E. 20,160,Biblioteca Nazionale Vittorio Emanuele III,I-Nn,Naples,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
363709,,Beatam me dicent omnes,014r,122,123674,001574,,4159,M,1717,8,,,,'2':16B '20':13A '3':18B 'adv':19B 'beatam':1A 'biblioteca':6A 'dicent':3A 'e':12A 'emanuel':9A 'fer':15B 'hebd':17B 'iii':10A 'napoli':5A 'nazional':7A 'omn':4A 'v2':20B 'vi':11A 'vittorio':8A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123674,160,vi. E. 20,160,Biblioteca Nazionale Vittorio Emanuele III,I-Nn,Naples,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
368246,,Beatam me dicent omnes,017,122,123680,001574,,4159,M,1717,8,,,,"'2':15B '3':17B '601':12A 'adv':18B 'arcivescovil':11A 'beatam':1A 'biblioteca':6A,10A 'capitolar':7A 'dicent':3A 'e':9A 'feliniana':8A 'fer':14B 'hebd':16B 'lucca':5A 'omn':4A 'v2':19B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123680,154,601,154,Biblioteca Capitolare Feliniana e Biblioteca Arcivescovile,I-Lc,Lucca,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
371333,,Beata dei genetrix Maria vir-,449,122,123680,001563,,4159,4M,2439,8,,,,"'601':13A 'arcivescovil':12A 'assumptio':15B 'beata':1A 'biblioteca':7A,11A 'capitolar':8A 'dei':2A 'e':10A 'feliniana':9A 'genetrix':3A 'lucca':6A 'maria':4A,16B 'v2':17B 'vir':5A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123680,154,601,154,Biblioteca Capitolare Feliniana e Biblioteca Arcivescovile,I-Lc,Lucca,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2439,Assumptio Mariae,Assumption of Mary
372417,,Beata es Maria quae,028r,122,123681,001565,https://www.digitale-sammlungen.de/en/view/bsb00060193?page=64,4159,M,1628,8,,,1--g-gk-hg--h--gf-gh-gh--gf,'3':12B '4303':9A 'adventus':13B 'bayerisch':6A 'beata':1A 'clm':8A 'dom':11B 'es':2A 'maria':3A 'münchen':5A 'quae':4A 'staatsbibliothek':7A 'v2':14B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123681,76,Clm 4303,76,Bayerische Staatsbibliothek,D-Mbs,München,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
372419,,Beatam me dicent omnes,028v,122,123681,001574,https://www.digitale-sammlungen.de/en/view/bsb00060193?page=65,4159,M,1717,8,,,1--g-gk-h--g--h-gf--gh-g,'2':12B '3':14B '4303':9A 'adv':15B 'bayerisch':6A 'beatam':1A 'clm':8A 'dicent':3A 'fer':11B 'hebd':13B 'münchen':5A 'omn':4A 'staatsbibliothek':7A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123681,76,Clm 4303,76,Bayerische Staatsbibliothek,D-Mbs,München,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
374618,,Beatam me dicent omnes,085v,122,123682,001574,https://www.digitale-sammlungen.de/en/view/bsb00060183?page=174,4159,M,2428,8,,,,'4304':9A 'bayerisch':6A 'beatam':1A 'clm':8A 'dicent':3A 'maria':12B 'münchen':5A 'omn':4A 'staatsbibliothek':7A 'v2':13B 'visitatio':11B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123682,76,Clm 4304,76,Bayerische Staatsbibliothek,D-Mbs,München,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2428,Visitatio Mariae,Visitation of Mary
376155,,Beata es Maria quae,007r,122,123684,001565,https://www.digitale-sammlungen.de/en/view/bsb00060191?page=17,4159,M,1628,8,,,,'3':12B '4306':9A 'adventus':13B 'bayerisch':6A 'beata':1A 'clm':8A 'dom':11B 'es':2A 'maria':3A 'münchen':5A 'quae':4A 'staatsbibliothek':7A 'v2':14B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123684,76,Clm 4306,76,Bayerische Staatsbibliothek,D-Mbs,München,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
376156,,Beatam me dicent omnes,007r,122,123684,001574,https://www.digitale-sammlungen.de/en/view/bsb00060191?page=17,4159,M,1717,8,,,,'2':12B '3':14B '4306':9A 'adv':15B 'bayerisch':6A 'beatam':1A 'clm':8A 'dicent':3A 'fer':11B 'hebd':13B 'münchen':5A 'omn':4A 'staatsbibliothek':7A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123684,76,Clm 4306,76,Bayerische Staatsbibliothek,D-Mbs,München,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
378108,,Beatam me dicent omnes,243v,122,123684,001574,https://www.digitale-sammlungen.de/en/view/bsb00060191?page=492,4159,M,2428,8,,,,'4306':9A 'bayerisch':6A 'beatam':1A 'clm':8A 'dicent':3A 'maria':12B 'münchen':5A 'omn':4A 'staatsbibliothek':7A 'v2':13B 'visitatio':11B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123684,76,Clm 4306,76,Bayerische Staatsbibliothek,D-Mbs,München,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2428,Visitatio Mariae,Visitation of Mary
386815,,Beata es Maria quae credidisti,010r,122,123724,001565,http://daten.digitale-sammlungen.de/bsb00090351/image_23,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia,,"'1537':38A '2':41B 'adventus':42B 'alleluia':20A,35A 'antiphon':37A 'beata':1A,6A,21A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':40B 'domino':19A,34A 'es':2A,7A,22A 'maria':3A,8A,23A 'münster':36A 'perficientur':11A,26A 'quae':4A,24A,29A 'que':9A,14A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'v2':43B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123724,1,MA Impr. 1537,1,Print (Multiple Copies),XX-NN,,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
393543,,Beatam me dicent omnes generationes,268r,122,123744,,https://rarebooks.library.nd.edu/digital/bookreader/CodLat_b04/#page/543/mode/1up,4159,M,2211,8,Beatam me dicent omnes generationes quia fecit mihi magna quia potens est,,,"'annuntiatio':23B 'beatam':1A,6A 'carthusian':20A 'dame':19A 'dicent':3A,8A 'diurnal':21A 'est':17A 'fecit':12A 'generation':5A,10A 'magna':14A 'maria':24B 'mihi':13A 'notr':18A 'omn':4A,9A 'poten':16A 'quia':11A,15A 'v2':25B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123744,236,lat. b.4,236,University of Notre Dame - Music Library,US-NDu,Notre Dame,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2211,Annuntiatio Mariae,Annunciation of Mary (Lady Day)
393632,,Beatam me dicent omnes generationes,287r,156,123744,006172,https://rarebooks.library.nd.edu/digital/bookreader/CodLat_b04/#page/581/mode/1up,4159,,2439,8,Beatam me dicent omnes generationes quia fecit mihi dominus magna quia potens est et sanctum nomen ejus,,,"'assumptio':28B 'beatam':1A,6A 'carthusian':25A 'dame':24A 'dicent':3A,8A 'diurnal':26A 'dominus':14A 'ejus':22A 'est':18A 'et':19A 'fecit':12A 'generation':5A,10A 'magna':15A 'maria':29B 'mihi':13A 'nomen':21A 'notr':23A 'omn':4A,9A 'poten':17A 'quia':11A,16A 'r':27B 'sanctum':20A 'v2':30B",156,2023-06-07 20:15:20.410148+00,2023-06-07 20:15:20.410152+00,,,R,Responsory,Office,123744,236,lat. b.4,236,University of Notre Dame - Music Library,US-NDu,Notre Dame,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2439,Assumptio Mariae,Assumption of Mary
393969,,Beatam me dicent omnes generationes,008r,122,123627,001574,http://gallica.bnf.fr/ark:/12148/btv1b60007359/f27.image,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | Seculorum amen,,"'1090':37A '2':40B '3':42B 'adv':43B 'amen':17A 'ancillam':12A,24A 'beatam':1A,6A,18A 'bibliothèqu':29A 'de':31A 'des':34A 'deus':15A,27A 'dicent':3A,8A,20A 'département':33A 'fer':39B 'franc':32A 'generation':5A,10A,22A 'hebd':41B 'humilem':13A,25A 'latin':36A 'manuscrit':35A 'national':30A 'omn':4A,9A,21A 'pari':28A 'quia':11A,23A 'respexit':14A,26A 'seculorum':16A 'v2':44B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123627,112,Latin 1090,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
394059,,Beata es Maria quae credidisti,012v,122,123627,001565,http://gallica.bnf.fr/ark:/12148/btv1b60007359/f36.image,4159,M,1837,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia | Seculorum amen,,"'1090':47A '4':52B '6':50B 'adv':53B 'alleluia':20A,37A 'amen':22A 'beata':1A,6A,23A 'bibliothèqu':39A 'credidisti':5A,10A,27A 'de':41A 'des':44A 'dicta':15A,32A 'domino':19A,36A 'département':43A 'es':2A,7A,24A 'fer':49B 'franc':42A 'hebd':51B 'latin':46A 'manuscrit':45A 'maria':3A,8A,25A 'national':40A 'pari':38A 'perficientur':11A,28A 'quae':4A,26A,31A 'que':9A,14A 'seculorum':21A 'sunt':16A,33A 'te':13A,30A 'tibi':17A,34A 'v2':54B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123627,112,Latin 1090,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1837,Fer. 6 Hebd. 4 Adv.,"Friday, 4th week, Advent"
394444,,Beatam me dicent omnes generationes,032v,122,123627,001574,http://gallica.bnf.fr/ark:/12148/btv1b60007359/f76.image,4159,M,1863,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | Magnis,,"'1090':36A '3':39B 'ancillam':12A,23A 'annum':41B 'beatam':1A,6A,17A 'bibliothèqu':28A 'de':30A 'des':33A 'deus':15A,26A 'dicent':3A,8A,19A 'département':32A 'fer':38B 'franc':31A 'generation':5A,10A,21A 'humilem':13A,24A 'latin':35A 'magni':16A 'manuscrit':34A 'national':29A 'omn':4A,9A,20A 'pari':27A 'per':40B 'quia':11A,22A 'respexit':14A,25A 'v2':42B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123627,112,Latin 1090,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1863,Fer. 3 per annum,"Tuesdays, Ferial Office"
396306,,Beata Agnes in medio flammarum ,144r,122,123627,001559,http://gallica.bnf.fr/ark:/12148/btv1b60007359/f299.image,4159,M,2116,8,Beata Agnes in medio flammarum expansis manibus orabat benedico te venerande tremende pater metuende quia per filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,Beata agnes in medio flamarum expansis manibus orabat benedico te venerande tremende pater metuende quia per filium tuum minas evasi sacrilegi tyranni et carnis spurcicias inmaculato calle transivi et ecce venio ad te quem amavi quem quesivi quem semper optavi | Seculorum amen,,"'1090':97A 'ad':37A,79A 'agn':2A,7A,49A 'agneti':99B 'amavi':40A,82A 'amen':47A 'beata':1A,6A,48A 'benedico':14A,56A 'bibliothèqu':89A 'call':32A,74A 'carni':29A,71A 'de':91A 'des':94A 'département':93A 'ecc':35A,77A 'et':28A,34A,70A,76A 'evasi':25A,67A 'expansi':11A,53A 'filium':22A,64A 'flamarum':10A 'flammarum':5A,52A 'franc':92A 'immaculato':73A 'inmaculato':31A 'latin':96A 'manibus':12A,54A 'manuscrit':95A 'medio':4A,9A,51A 'metuend':19A,61A 'mina':24A,66A 'national':90A 'optavi':45A,87A 'orabat':13A,55A 'pari':88A 'pater':18A,60A 'per':21A,63A 'quaesivi':84A 'quem':39A,41A,43A,81A,83A,85A 'quesivi':42A 'quia':20A,62A 'sacrilegi':26A,68A 'seculorum':46A 'semper':44A,86A 'spurcicia':30A 'spurcitia':72A 'te':15A,38A,57A,80A 'transivi':33A,75A 'tremend':17A,59A 'tuum':23A,65A 'tyranni':27A,69A 'v2':100B 'venerand':16A,58A 'venio':36A,78A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123627,112,Latin 1090,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
408504,,Beata es Maria quae credidisti,118r,122,123631,001565,http://gallica.bnf.fr/ark:/12148/btv1b8447768b/f243.item,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluya | euouae | ~Magnificat,1---g--gk--hg---h---gf--gh--gh---gf---g7--h--kl--klk---h--j--k--h--g---fg---g---g7---gh--fe---d---ef--gh---h---g--ggfe---fE--fg--g--g7---4---k--k--j--k--h--g---3---gh--gk--k7---3,"'15181':47A '2':50B 'adventus':51B 'alleluia':37A 'alleluya':20A 'beata':1A,6A,23A 'bibliothèqu':39A 'credidisti':5A,10A,27A 'de':41A 'des':44A 'dicta':15A,32A 'dom':49B 'domino':19A,36A 'département':43A 'es':2A,7A,24A 'euouae':21A 'franc':42A 'latin':46A 'magnificat':22A 'manuscrit':45A 'maria':3A,8A,25A 'national':40A 'pari':38A 'perficientur':11A,28A 'quae':4A,26A,31A 'que':9A,14A 'sunt':16A,33A 'te':13A,30A 'tibi':17A,34A 'v2':52B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123631,112,Latin 15181,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
408552,,Beatam me dicent omnes generationes,125v,122,123631,001574,http://gallica.bnf.fr/ark:/12148/btv1b8447768b/f258.item,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | euouae | ~Magnificat,1---g--gk--h---g7---h--gf---gh--g---h--gf--g--gh--f--f7---g--g---f--g--h---kl--k--kj-klkj7---h--k--jh---g--g---4---k--k--j--k--h--g---3---g--h--gk--k7---3,"'15181':37A '2':40B '3':42B 'adv':43B 'ancillam':12A,24A 'beatam':1A,6A,18A 'bibliothèqu':29A 'de':31A 'des':34A 'deus':15A,27A 'dicent':3A,8A,20A 'département':33A 'euouae':16A 'fer':39B 'franc':32A 'generation':5A,10A,22A 'hebd':41B 'humilem':13A,25A 'latin':36A 'magnificat':17A 'manuscrit':35A 'national':30A 'omn':4A,9A,21A 'pari':28A 'quia':11A,23A 'respexit':14A,26A 'v2':44B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123631,112,Latin 15181,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
415026,,Beata dei genetrix Maria,312v,122,123632,001563,http://gallica.bnf.fr/ark:/12148/btv1b8447769r/f626.image,4159,M,1491,8,,,,"'15182':14A '8':18B 'assumptio':16B 'beata':1A 'bibliothèqu':6A 'de':8A 'dei':2A 'des':11A 'département':10A 'franc':9A 'genetrix':3A 'latin':13A 'manuscrit':12A 'maria':4A,17B 'national':7A 'pari':5A 'v2':19B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123632,112,Latin 15182,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1491,"Assumptio Mariae,8",In week after Assumption of Mary
417051,,Beata es Maria quae,010r,122,123633,001565,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f23.image,4159,M,1606,8,,,,'1535':14A '2':17B 'adventus':18B 'beata':1A 'bibliothèqu':6A 'de':8A 'des':11A 'dom':16B 'département':10A 'es':2A 'franc':9A 'manuscrit':12A 'maria':3A 'nal':13A 'national':7A 'pari':5A 'quae':4A 'v2':19B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123633,112,NAL 1535,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
417095,,Beatam me dicent omnes,012r,122,123633,001574,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f27.image,4159,M,1717,8,,,,'1535':14A '2':17B '3':19B 'adv':20B 'beatam':1A 'bibliothèqu':6A 'de':8A 'des':11A 'dicent':3A 'département':10A 'fer':16B 'franc':9A 'hebd':18B 'manuscrit':12A 'nal':13A 'national':7A 'omn':4A 'pari':5A 'v2':21B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123633,112,NAL 1535,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
419699,,Beata es Maria quae,280v,122,123634,001565,,4159,M,1628,8,,,,'3':16B '65':13A 'adventus':17B 'archivio':6A 'beata':1A 'biblioteca':8A 'capitolar':9A 'cattedral':11A 'cod':12A 'della':10A 'dom':15B 'e':7A 'es':2A 'maria':3A 'piacenza':5A 'quae':4A 'v2':18B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123634,161,cod. 65,161,Archivio e Biblioteca Capitolare della Cattedrale,I-PCd,Piacenza,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
419702,,Beatam me dicent omnes,280v,122,123634,001574,,4159,M,1717,8,,,,'2':16B '3':18B '65':13A 'adv':19B 'archivio':6A 'beatam':1A 'biblioteca':8A 'capitolar':9A 'cattedral':11A 'cod':12A 'della':10A 'dicent':3A 'e':7A 'fer':15B 'hebd':17B 'omn':4A 'piacenza':5A 'v2':20B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123634,161,cod. 65,161,Archivio e Biblioteca Capitolare della Cattedrale,I-PCd,Piacenza,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
424957,,Beatam me dicent omnes,003v,122,123635,001574,,4159,M,1717,8,,,,'2':11B '3':13B 'adv':14B 'beatam':1A 'biblioteca':6A 'c.5':8A 'dicent':3A 'fer':10B 'hebd':12B 'omn':4A 'roma':5A 'v2':15B 'vallicelliana':7A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123635,168,C.5,168,Biblioteca Vallicelliana,I-Rv,Roma,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
431775,,Beata es Maria quae,006v,122,123637,001565,,4159,M,1606,8,,,,'2':11B 'adventus':12B 'beata':1A 'dom':10B 'es':2A 'hb.i.55':8A 'landesbibliothek':7A 'maria':3A 'quae':4A 'stuttgart':5A 'v2':13B 'württembergisch':6A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123637,82,HB.I.55,82,Württembergische Landesbibliothek,D-Sl,Stuttgart,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
432409,,Beata Agnes in medio,034v,122,123637,001559,,4159,1M,2116,8,,,,'agn':2A 'agneti':10B 'beata':1A 'hb.i.55':8A 'landesbibliothek':7A 'medio':4A 'stuttgart':5A 'v2':11B 'württembergisch':6A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123637,82,HB.I.55,82,Württembergische Landesbibliothek,D-Sl,Stuttgart,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
451208,,Beata es Maria quae,008v,122,123677,001565,https://gallica.bnf.fr/ark:/12148/btv1b10033588d/f11.image,4159,M,1606,8,,,,'1411':14A '2':17B 'adventus':18B 'beata':1A 'bibliothèqu':6A 'de':8A 'des':11A 'dom':16B 'département':10A 'es':2A 'franc':9A 'manuscrit':12A 'maria':3A 'nal':13A 'national':7A 'pari':5A 'quae':4A 'v2':19B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123677,112,NAL 1411,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
451301,,Beatam me dicent omnes,013r,122,123677,001574,https://gallica.bnf.fr/ark:/12148/btv1b10033588d/f15.image,4159,M,1717,8,,,,'1411':14A '2':17B '3':19B 'adv':20B 'beatam':1A 'bibliothèqu':6A 'de':8A 'des':11A 'dicent':3A 'département':10A 'fer':16B 'franc':9A 'hebd':18B 'manuscrit':12A 'nal':13A 'national':7A 'omn':4A 'pari':5A 'v2':21B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123677,112,NAL 1411,112,Bibliothèque nationale,F-Pn,Paris,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
