chant_id,title,incipit,genre_name,source_siglum,institution_siglum
389545,,Domine dominus noster quam admirabile ,A,MA Impr. 1537,XX-NN
389554,,Domine iste sanctus habitabit in,A,MA Impr. 1537,XX-NN
389580,,Domine praevenisti*,R,MA Impr. 1537,XX-NN
389588,,Domine quinque talenta tradidisti mihi,A,MA Impr. 1537,XX-NN
389783,,Domine Jesu Christe magister bone,A,MA Impr. 1537,XX-NN
390252,,Domine rex aeterne qui es,A,MA Impr. 1537,XX-NN
390594,,Domine ostende nobis patrem et,V,MA Impr. 1537,XX-NN
390597,,Domine ostende nobis patrem et,A,MA Impr. 1537,XX-NN
390719,,Domine Jesu Christe fili dei,A,MA Impr. 1537,XX-NN
390783,,Domine si tu es jube,A,MA Impr. 1537,XX-NN
390797,,Domine si tu es jube ,R,MA Impr. 1537,XX-NN
390944,,Domine si tu es*,R,MA Impr. 1537,XX-NN
391047,,Domine apud te est fons,V,MA Impr. 1537,XX-NN
392057,,Domine qui operati sunt justitiam,A,MA Impr. 1537,XX-NN
392059,,Domine spes sanctorum et turris,A,MA Impr. 1537,XX-NN
392063,,Domine deus virtutum beati omnes,A,MA Impr. 1537,XX-NN
392103,,Domine sancti isti operati sunt,A,MA Impr. 1537,XX-NN
392121,,Domine deus noster cujus gratia,A,MA Impr. 1537,XX-NN
392129,,Domine si adhuc populo tuo ,R,MA Impr. 1537,XX-NN
392132,,Domine si adhuc populo tuo ,V,MA Impr. 1537,XX-NN
392224,,Domine Jesu Christe seminator casti,A,MA Impr. 1537,XX-NN
392231,,Domine Jesu Christe pastor bone ,R,MA Impr. 1537,XX-NN
392886,,Domine in virtute tua laetabitur,A,US-NDu lat. b.4,US-NDu
392925,,Domine in caelo misericordia tua,A,US-NDu lat. b.4,US-NDu
392928,,Domine in caelo misericordia tua,R,US-NDu lat. b.4,US-NDu
392998,,Domine refugium factus es nobis,A,US-NDu lat. b.4,US-NDu
393001,,Domine refugium factus es nobis,R,US-NDu lat. b.4,US-NDu
393008,,Domine probasti me et cognovisti,A,US-NDu lat. b.4,US-NDu
393010,,Domine clamavi ad te exaudi,A,US-NDu lat. b.4,US-NDu
393025,,Domine audivi auditum tuum et,A,US-NDu lat. b.4,US-NDu
393039,,Domine exaudi orationem meam,R,US-NDu lat. b.4,US-NDu
393058,,Domine puer meus jacet paralyticus,A,US-NDu lat. b.4,US-NDu
393059,,Domine non sum dignus ut,A,US-NDu lat. b.4,US-NDu
393062,,Domine salva nos perimus et,A,US-NDu lat. b.4,US-NDu
393139,,Domine non habeo hominem ut,A,US-NDu lat. b.4,US-NDu
393141,,Domine bonum est nos hic,A,US-NDu lat. b.4,US-NDu
393147,,Domine labia mea aperies et,A,US-NDu lat. b.4,US-NDu
393156,,Domine dimitte eam quia clamat,A,US-NDu lat. b.4,US-NDu
393286,,Domine vim patior responde pro,A,US-NDu lat. b.4,US-NDu
393555,,Domine quinque talenta tradidisti mihi,A,US-NDu lat. b.4,US-NDu
393764,,Domine quinque talenta tradidisti mihi,A,US-NDu lat. b.4,US-NDu
393804,,Domine quando veneris,R,US-NDu Lat. a. 12,US-NDu
393817,,Domine secundum actum meum,R,US-NDu Lat. a. 12,US-NDu
394132,,Domine audivi auditum tuum et,V,F-Pn Lat. 1090,F-Pn
394333,,Domine puer meus jacet paralyticus,A,F-Pn Lat. 1090,F-Pn
394334,,Domine non sum dignus ut,A,F-Pn Lat. 1090,F-Pn
394343,,Domine ne in ira tua ,R,F-Pn Lat. 1090,F-Pn
394386,,Domine in caelo misericordia*,W,F-Pn Lat. 1090,F-Pn
394474,,Domine deus in adjutorium meum,A,F-Pn Lat. 1090,F-Pn
394488,,Domine refugium factus es nobis,A,F-Pn Lat. 1090,F-Pn
394523,,Domine probasti me et cognovisti,A,F-Pn Lat. 1090,F-Pn
394525,,Domine clamavi ad te exaudi,A,F-Pn Lat. 1090,F-Pn
394536,,Domine exaudi*,W,F-Pn Lat. 1090,F-Pn
394539,,Domine exaudi orationem meam et ,R,F-Pn Lat. 1090,F-Pn
394609,,Domine refugium*,W,F-Pn Lat. 1090,F-Pn
394667,,Domine si inveni gratiam in,V,F-Pn Lat. 1090,F-Pn
394677,,Domine deus domini mei Abraham,V,F-Pn Lat. 1090,F-Pn
394694,,Domine puer meus jacet paralyticus,A,F-Pn Lat. 1090,F-Pn
394695,,Domine non sum dignus ut,A,F-Pn Lat. 1090,F-Pn
394727,,Domine deus virtutum converte nos ,V,F-Pn Lat. 1090,F-Pn
394730,,Domine deus propitius esto populo ,R,F-Pn Lat. 1090,F-Pn
394765,,Domine hominem non habeo ut,A,F-Pn Lat. 1090,F-Pn
394802,,Domine labia mea aperies et,A,F-Pn Lat. 1090,F-Pn
394943,,Domine si fuisses hic Lazarus,A,F-Pn Lat. 1090,F-Pn
394983,,Domine labia mea aperies et,V,F-Pn Lat. 1090,F-Pn
395076,,Domine vim patior responde pro,A,F-Pn Lat. 1090,F-Pn
395185,,Domine abstraxisti ab inferis animam,A,F-Pn Lat. 1090,F-Pn
395457,,Domine si in tempore hoc,A,F-Pn Lat. 1090,F-Pn
395598,,Domine qui custodis pactum et ,V,F-Pn Lat. 1090,F-Pn
395602,,Domine si conversus fuerit populus,R,F-Pn Lat. 1090,F-Pn
395643,,Domine pater et deus vitae,R,F-Pn Lat. 1090,F-Pn
395731,,Domine deus qui conteris bella,R,F-Pn Lat. 1090,F-Pn
395741,,Domine rex omnipotens in ditione ,R,F-Pn Lat. 1090,F-Pn
395757,,Domine rex omnipotens in ditione,A,F-Pn Lat. 1090,F-Pn
395791,,Domine deus omnium creator qui,A,F-Pn Lat. 1090,F-Pn
395956,,Domine descende ut sanes filium ,A,F-Pn Lat. 1090,F-Pn
396062,,Domine suscipe me ut cum,A,F-Pn Lat. 1090,F-Pn
396476,,Domine qui me creasti et ,V,F-Pn Lat. 1090,F-Pn
396643,,Domine ostende nobis patrem et ,V,F-Pn Lat. 1090,F-Pn
396647,,Domine ostende nobis patrem et,A,F-Pn Lat. 1090,F-Pn
396807,,Domine si tu es jube ,R,F-Pn Lat. 1090,F-Pn
396816,,Domine tu omnia nosti tu ,V,F-Pn Lat. 1090,F-Pn
396822,,Domine tu omnia nosti tu,A,F-Pn Lat. 1090,F-Pn
397322,,Domine mi rex da mihi,V,F-Pn Lat. 1090,F-Pn
397326,,Domine mi rex da mihi,A,F-Pn Lat. 1090,F-Pn
397582,,Domine jam satis est quo,A,F-Pn Lat. 1090,F-Pn
397586,,Domine si adhuc populo tuo,R,F-Pn Lat. 1090,F-Pn
397608,,Domine si adhuc populo tuo,A,F-Pn Lat. 1090,F-Pn
397668,,Domine Jesu Christe seminator casti,A,F-Pn Lat. 1090,F-Pn
397671,,Domine Jesu Christe pastor bone,R,F-Pn Lat. 1090,F-Pn
397904,,Domine si hic fuisses Lazarus,A,F-Pn Lat. 1090,F-Pn
397934,,Domine deus virtutum exaudi orationem,V,F-Pn Lat. 1090,F-Pn
398105,,Domine praevenisti eum in benedictionibus,R,F-Pn Lat. 1090,F-Pn
398152,,Domine quinque talenta tradidisti mihi,V,F-Pn Lat. 1090,F-Pn
398161,,Domine dominus noster quam admirabile,A,F-Pn Lat. 1090,F-Pn
398170,,Domine iste sanctus habitabit in,A,F-Pn Lat. 1090,F-Pn
398185,,Domine quinque talenta tradidisti mihi,A,F-Pn Lat. 1090,F-Pn
398309,,Domine deus qui intueris in,R,F-Pn Lat. 1090,F-Pn
398508,,Domine audivi auditum tuum et ,V,F-Pn Lat. 12044,F-Pn
398661,,Domine suscipe me ut cum ,A,F-Pn Lat. 12044,F-Pn
398787,,Domine audivi auditum tuum et,V,F-Pn Lat. 12044,F-Pn
398933,,Domine in virtute tua laetabitur,A,F-Pn Lat. 12044,F-Pn
398937,,Domine ne in ira tua,R,F-Pn Lat. 12044,F-Pn
398962,,Domine dilexi decorem domus tuae,V,F-Pn Lat. 12044,F-Pn
398964,,Domine deus Israel exaudi preces,V,F-Pn Lat. 12044,F-Pn
399008,,Domine in caelo*,W,F-Pn Lat. 12044,F-Pn
399026,,Domine in caelo misericordia tua,A,F-Pn Lat. 12044,F-Pn
399029,,Domine in caelo misericordia tua,R,F-Pn Lat. 12044,F-Pn
399065,,Domine ne in ira tua,V,F-Pn Lat. 12044,F-Pn
399083,,Domine deus meus in te,A,F-Pn Lat. 12044,F-Pn
399117,,Domine deus in adjutorium meum,A,F-Pn Lat. 12044,F-Pn
399160,,Domine refugium factus es nobis,A,F-Pn Lat. 12044,F-Pn
399163,,Domine refugium factus es nobis,R,F-Pn Lat. 12044,F-Pn
399170,,Domine probasti me et cognovisti,A,F-Pn Lat. 12044,F-Pn
399172,,Domine clamavi ad te exaudi,A,F-Pn Lat. 12044,F-Pn
399197,,Domine audivi auditum tuum et,A,F-Pn Lat. 12044,F-Pn
399214,,Domine exaudi*,W,F-Pn Lat. 12044,F-Pn
399217,,Domine exaudi orationem meam et,R,F-Pn Lat. 12044,F-Pn
399251,,Domine si tu vis potes,A,F-Pn Lat. 12044,F-Pn
399252,,Domine puer meus jacet paralyticus,A,F-Pn Lat. 12044,F-Pn
399253,,Domine non sum dignus ut,A,F-Pn Lat. 12044,F-Pn
399255,,Domine salva nos perimus impera,A,F-Pn Lat. 12044,F-Pn
399715,,Domine si tu es jube*,R,F-Pn Lat. 12044,F-Pn
399725,,Domine tecum*,A,F-Pn Lat. 12044,F-Pn
399787,,Domine non aspicias*,R,F-Pn Lat. 12044,F-Pn
399909,,Domine in virtute,A,F-Pn Lat. 12044,F-Pn
400014,,Domine deus domini mei Abraham,V,F-Pn Lat. 12044,F-Pn
400022,,Domine puer meus jacet paralyticus,R,F-Pn Lat. 12044,F-Pn
400023,,Domine non sum dignus ut,V,F-Pn Lat. 12044,F-Pn
400051,,Domine puer meus*,A,F-Pn Lat. 12044,F-Pn
400052,,Domine non sum dignus*,A,F-Pn Lat. 12044,F-Pn
400064,,Domine in virtute*,A,F-Pn Lat. 12044,F-Pn
400108,,Domine refugium*,W,F-Pn Lat. 12044,F-Pn
400137,,Domine bonum est nos hic,A,F-Pn Lat. 12044,F-Pn
400171,,Domine tu dixisti mihi revertere,V,F-Pn Lat. 12044,F-Pn
400175,,Domine labia mea aperies et,A,F-Pn Lat. 12044,F-Pn
400185,,Domine dimitte eam quia clamat,A,F-Pn Lat. 12044,F-Pn
400275,,Domine in virtute*,A,F-Pn Lat. 12044,F-Pn
400339,,Domine si hic fuisses Lazarus,A,F-Pn Lat. 12044,F-Pn
400379,,Domine labia mea aperies et,V,F-Pn Lat. 12044,F-Pn
400489,,Domine vim patior responde pro,A,F-Pn Lat. 12044,F-Pn
400638,,Domine abstraxisti ab inferis animam,A,F-Pn Lat. 12044,F-Pn
401045,,Domine*,V,F-Pn Lat. 12044,F-Pn
401073,,Domine ostende nobis patrem et ,V,F-Pn Lat. 12044,F-Pn
401074,,Domine ostende nobis patrem et,A,F-Pn Lat. 12044,F-Pn
401079,,Domine*,A,F-Pn Lat. 12044,F-Pn
401457,,Domine in virtute*,A,F-Pn Lat. 12044,F-Pn
401481,,Domine qui custodis pactum et,V,F-Pn Lat. 12044,F-Pn
401482,,Domine si conversus fuerit populus,R,F-Pn Lat. 12044,F-Pn
401512,,Domine pater et deus vitae ,R,F-Pn Lat. 12044,F-Pn
401515,,Domine pater et deus vitae ,V,F-Pn Lat. 12044,F-Pn
401580,,Domine rex omnipotens in ditione,A,F-Pn Lat. 12044,F-Pn
401603,,Domine deus qui conteris bella ,R,F-Pn Lat. 12044,F-Pn
401609,,Domine rex omnipotens in ditione,R,F-Pn Lat. 12044,F-Pn
401614,,Domine deus caeli et terrae ,V,F-Pn Lat. 12044,F-Pn
401750,,Domine descende ut sanes filium,A,F-Pn Lat. 12044,F-Pn
401927,,Domine si tu es jube,A,F-Pn Lat. 12044,F-Pn
401951,,Domine si tu es jube,R,F-Pn Lat. 12044,F-Pn
401956,,Domine tecum paratus sum et,A,F-Pn Lat. 12044,F-Pn
402104,,Domine non aspicias peccata mea ,R,F-Pn Lat. 12044,F-Pn
402551,,Domine praevenisti*,R,F-Pn Lat. 12044,F-Pn
402582,,Domine mi rex da mihi ,A,F-Pn Lat. 12044,F-Pn
402669,,Domine rex noster quando veneris,R,F-Pn Lat. 12044,F-Pn
403022,,Domine qui operati sunt justitiam,A,F-Pn Lat. 12044,F-Pn
403035,,Domine spes sanctorum et turris,A,F-Pn Lat. 12044,F-Pn
403037,,Domine deus virtutum beati omnes,A,F-Pn Lat. 12044,F-Pn
403068,,Domine si adhuc*,R,F-Pn Lat. 12044,F-Pn
403076,,Domine jam satis est quod,A,F-Pn Lat. 12044,F-Pn
403082,,Domine si adhuc populo tuo ,R,F-Pn Lat. 12044,F-Pn
403112,,Domine si adhuc populo tuo,A,F-Pn Lat. 12044,F-Pn
403137,,Domine dilexi decorem domus tuae ,R,F-Pn Lat. 12044,F-Pn
403222,,Domine Jesu Christe seminator casti,A,F-Pn Lat. 12044,F-Pn
403250,,Domine Jesu Christe pastor bone,R,F-Pn Lat. 12044,F-Pn
403496,,Domine Jesu Christe magister bone,A,F-Pn Lat. 12044,F-Pn
403661,,Domine praevenisti eum in benedictionibus,R,F-Pn Lat. 12044,F-Pn
403811,,Domine dominus noster quam admirabile,A,F-Pn Lat. 12044,F-Pn
403815,,Domine quinque talenta tradidisti mihi,V,F-Pn Lat. 12044,F-Pn
403822,,Domine iste sanctus habitabit in,A,F-Pn Lat. 12044,F-Pn
403826,,Domine quinque talenta tradidisti mihi,A,F-Pn Lat. 12044,F-Pn
403933,,Domine dominus noster*,A,F-Pn Lat. 12044,F-Pn
404069,,Domine si tu es*,R,F-Pn Lat. 1240,F-Pn
404095,,Domine non*,R,F-Pn Lat. 1240,F-Pn
404235,,Domine mi rex*,A,F-Pn Lat. 1240,F-Pn
404344,,Domine si adhuc*,A,F-Pn Lat. 1240,F-Pn
404394,,Domine Jesu Christe*,A,F-Pn Lat. 1240,F-Pn
404726,,Domine puer meus*,A,F-Pn Lat. 1240,F-Pn
404727,,Domine non sum*,A,F-Pn Lat. 1240,F-Pn
404753,,Domine refugium*,W,F-Pn Lat. 1240,F-Pn
404814,,Domine ut video*,A,F-Pn Lat. 1240,F-Pn
404841,,Domine si hic fuisses*,A,F-Pn Lat. 1240,F-Pn
404919,,Domine vim patior*,A,F-Pn Lat. 1240,F-Pn
405034,,Domine ostende nobis*,V,F-Pn Lat. 1240,F-Pn
405122,,Domine ostende nobis*,V,F-Pn Lat. 1240,F-Pn
405166,,Domine si in tempore hoc*,A,F-Pn Lat. 1240,F-Pn
405197,,Domine in caelo*,W,F-Pn Lat. 12601,F-Pn
405208,,Domine in caelo misericordia,A,F-Pn Lat. 12601,F-Pn
405211,,Domine in caelo misericordia,R,F-Pn Lat. 12601,F-Pn
405259,,Domine deus meus in te,A,F-Pn Lat. 12601,F-Pn
405288,,Domine deus in adjutorium,A,F-Pn Lat. 12601,F-Pn
405336,,Domine refugium factus es,A,F-Pn Lat. 12601,F-Pn
405339,,Domine refugium factus es,R,F-Pn Lat. 12601,F-Pn
405352,,Domine probasti me et,A,F-Pn Lat. 12601,F-Pn
405354,,Domine clamavi ad te exaudi,A,F-Pn Lat. 12601,F-Pn
405378,,Domine audivi auditum tuum et,A,F-Pn Lat. 12601,F-Pn
405407,,Domine exaudi orationem*,W,F-Pn Lat. 12601,F-Pn
405408,,Domine exaudi orationem meam,R,F-Pn Lat. 12601,F-Pn
405623,,Domine si tu es jube ,R,F-Pn Lat. 12601,F-Pn
405988,,Domine non aspicias peccata,R,F-Pn Lat. 12601,F-Pn
406054,,Domine si tu es*,R,F-Pn Lat. 12601,F-Pn
406354,,Domine ante ignotam vitae,V,F-Pn Lat. 12601,F-Pn
406414,,Domine praevenisti eum*,R,F-Pn Lat. 12601,F-Pn
406815,,Domine qui operati sunt,A,F-Pn Lat. 12601,F-Pn
406828,,Domine spes sanctorum et,A,F-Pn Lat. 12601,F-Pn
406830,,Domine deus virtutum beati,A,F-Pn Lat. 12601,F-Pn
406878,,Domine si adhuc populo*,R,F-Pn Lat. 12601,F-Pn
406887,,Domine jam satis est quod,A,F-Pn Lat. 12601,F-Pn
406893,,Domine si adhuc populo tuo,R,F-Pn Lat. 12601,F-Pn
406897,,Domine si adhuc populo tuo,V,F-Pn Lat. 12601,F-Pn
406926,,Domine si adhuc populo tuo,A,F-Pn Lat. 12601,F-Pn
406938,,Domine jam satis est quod*,A,F-Pn Lat. 12601,F-Pn
406966,,Domine si adhuc populo tuo*,R,F-Pn Lat. 12601,F-Pn
406969,,Domine si adhuc populo*,V,F-Pn Lat. 12601,F-Pn
407000,,Domine si adhuc populo tuo*,A,F-Pn Lat. 12601,F-Pn
407027,,Domine Jesu Christe seminator,A,F-Pn Lat. 12601,F-Pn
407058,,Domine Jesu Christe pastor,R,F-Pn Lat. 12601,F-Pn
407077,,Domine Jesu Christe*,A,F-Pn Lat. 12601,F-Pn
407103,,Domine quinque talenta*,A,F-Pn Lat. 12601,F-Pn
407207,,Domine Jesu Christe magister,A,F-Pn Lat. 12601,F-Pn
407432,,Domine praevenisti eum in,R,F-Pn Lat. 12601,F-Pn
407441,,Domine quinque talenta*,A,F-Pn Lat. 12601,F-Pn
407497,,Domine dominus noster quam,A,F-Pn Lat. 12601,F-Pn
407501,,Domine quinque talenta,V,F-Pn Lat. 12601,F-Pn
407510,,Domine iste sanctus habitabit,A,F-Pn Lat. 12601,F-Pn
407514,,Domine quinque talenta,A,F-Pn Lat. 12601,F-Pn
407537,,Domine praevenisti eum in,R,F-Pn Lat. 12601,F-Pn
407654,,Domine dilexi decorem domus,R,F-Pn Lat. 12601,F-Pn
407722,,Domine in virtute tua,A,F-Pn Lat. 12601,F-Pn
407757,,Domine qui custodis pactum et,V,F-Pn Lat. 12601,F-Pn
407758,,Domine si conversus fuerit,R,F-Pn Lat. 12601,F-Pn
407802,,Domine si conversus fuerit*,R,F-Pn Lat. 12601,F-Pn
407835,,Domine pater et deus vitae,R,F-Pn Lat. 12601,F-Pn
407838,,Domine pater et deus vitae,V,F-Pn Lat. 12601,F-Pn
407959,,Domine deus qui conteris,R,F-Pn Lat. 12601,F-Pn
407965,,Domine rex omnipotens in,R,F-Pn Lat. 12601,F-Pn
407970,,Domine deus caeli et terrae,V,F-Pn Lat. 12601,F-Pn
407975,,Domine rex omnipotens in,A,F-Pn Lat. 12601,F-Pn
407983,,Domine deus qui conteris*,R,F-Pn Lat. 12601,F-Pn
407986,,Domine rex omnipotens*,R,F-Pn Lat. 12601,F-Pn
408081,,Domine descende ut sanes,A,F-Pn Lat. 12601,F-Pn
408108,,Domine dilexi decorem domus,R,F-Pn Lat. 12601,F-Pn
408167,,Domine in virtute tua laetabitur,A,F-Pn Lat. 15181,F-Pn
408200,,Domine in caelo misericordia tua*,W,F-Pn Lat. 15181,F-Pn
408262,,Domine deus in adjutorium meum,A,F-Pn Lat. 15181,F-Pn
408270,,Domine refugium factus es nobis,A,F-Pn Lat. 15181,F-Pn
408288,,Domine audivi auditum tuum et,A,F-Pn Lat. 15181,F-Pn
408346,,Domine probasti me et cognovisti ,A,F-Pn Lat. 15181,F-Pn
408348,,Domine clamavi ad te exaudi,A,F-Pn Lat. 15181,F-Pn
408433,,Domine deus virtutum converte nos,W,F-Pn Lat. 15181,F-Pn
408673,,Domine deus virtutum converte nos,V,F-Pn Lat. 15181,F-Pn
408767,,Domine audivi auditum tuum et ,V,F-Pn Lat. 15181,F-Pn
408877,,Domine audivi auditum tuum et,V,F-Pn Lat. 15181,F-Pn
408879,,Domine audivi auditum tuum et,V,F-Pn Lat. 15181,F-Pn
408911,,Domine*,V,F-Pn Lat. 15181,F-Pn
408913,,Domine*,V,F-Pn Lat. 15181,F-Pn
409105,,Domine ne in ira tua ,R,F-Pn Lat. 15181,F-Pn
409128,,Domine dilexi decorem domus tuae,V,F-Pn Lat. 15181,F-Pn
409175,,Domine si tu vis potes,A,F-Pn Lat. 15181,F-Pn
409178,,Domine nonne bonum semen seminasti,A,F-Pn Lat. 15181,F-Pn
409188,,Domine in caelo misericordia*,W,F-Pn Lat. 15181,F-Pn
409298,,Domine deus in adjutorium meum,A,F-Pn Lat. 15181,F-Pn
409313,,Domine refugium factus es nobis,A,F-Pn Lat. 15181,F-Pn
409344,,Domine audivi auditum tuum et,A,F-Pn Lat. 15181,F-Pn
409348,,Domine probasti me et cognovisti,A,F-Pn Lat. 15181,F-Pn
409350,,Domine clamavi ad te exaudi,A,F-Pn Lat. 15181,F-Pn
409362,,Domine exaudi*,W,F-Pn Lat. 15181,F-Pn
409365,,Domine exaudi orationem meam et ,R,F-Pn Lat. 15181,F-Pn
409410,,Domine in virtute tua laetabitur,A,F-Pn Lat. 15181,F-Pn
409432,,Domine refugium factus es nobis,W,F-Pn Lat. 15181,F-Pn
409451,,Domine deus virtutum converte nos,W,F-Pn Lat. 15181,F-Pn
409471,,Domine refugium factus es nobis,W,F-Pn Lat. 15181,F-Pn
409524,,Domine refugium factus*,W,F-Pn Lat. 15181,F-Pn
409549,,Domine puer meus jacet paralyticus,A,F-Pn Lat. 15181,F-Pn
409550,,Domine non sum dignus ut,A,F-Pn Lat. 15181,F-Pn
409692,,Domine deus*,A,F-Pn Lat. 15181,F-Pn
409706,,Domine non habeo hominem ut,A,F-Pn Lat. 15181,F-Pn
409757,,Domine labia mea aperies et,A,F-Pn Lat. 15181,F-Pn
409774,,Domine bonum est nos hic,A,F-Pn Lat. 15181,F-Pn
409903,,Domine ut video propheta es ,A,F-Pn Lat. 15181,F-Pn
409979,,Domine si hic fuisses Lazarus,A,F-Pn Lat. 15181,F-Pn
410164,,Domine vim patior responde pro,A,F-Pn Lat. 15181,F-Pn
410293,,Domine abstraxisti ab inferis animam,A,F-Pn Lat. 15181,F-Pn
410437,,Domine ostende nobis patrem et,V,F-Pn Lat. 15181,F-Pn
410691,,Domine probasti alleluia alleluia alleluia,A,F-Pn Lat. 15181,F-Pn
410693,,Domine clamavi alleluia alleluia alleluia,A,F-Pn Lat. 15181,F-Pn
411186,,Domine Jesu Christe magister bone,A,F-Pn Lat. 15181,F-Pn
411540,,Domine suscipe me ut cum,A,F-Pn Lat. 15181,F-Pn
412413,,Domine ostende nobis patrem et ,V,F-Pn Lat. 15181,F-Pn
412421,,Domine ostende nobis patrem et,A,F-Pn Lat. 15181,F-Pn
412646,,Domine praevenisti eum in benedictionibus ,R,F-Pn Lat. 15181,F-Pn
412816,,Domine quinque talenta tradidisti mihi ,V,F-Pn Lat. 15181,F-Pn
412823,,Domine dominus noster quam admirabile,A,F-Pn Lat. 15181,F-Pn
412831,,Domine iste sanctus habitabit in,A,F-Pn Lat. 15181,F-Pn
412891,,Domine*,V,F-Pn Lat. 15181,F-Pn
413177,,Domine in virtute tua,A,F-Pn Lat. 15182,F-Pn
413210,,Domine in caelo misericordia,W,F-Pn Lat. 15182,F-Pn
413272,,Domine deus in adjutorium meum,A,F-Pn Lat. 15182,F-Pn
413280,,Domine refugium factus es,A,F-Pn Lat. 15182,F-Pn
413297,,Domine audivi auditum tuum et,A,F-Pn Lat. 15182,F-Pn
413356,,Domine probasti me et,A,F-Pn Lat. 15182,F-Pn
413358,,Domine clamavi ad te exaudi,A,F-Pn Lat. 15182,F-Pn
413566,,Domine in caelo misericordia,W,F-Pn Lat. 15182,F-Pn
413657,,Domine deus in adjutorium,A,F-Pn Lat. 15182,F-Pn
413666,,Domine refugium factus es,A,F-Pn Lat. 15182,F-Pn
413691,,Domine audivi auditum tuum et,A,F-Pn Lat. 15182,F-Pn
413695,,Domine probasti me et,A,F-Pn Lat. 15182,F-Pn
413697,,Domine clamavi ad te exaudi,A,F-Pn Lat. 15182,F-Pn
413709,,Domine exaudi orationem meam,W,F-Pn Lat. 15182,F-Pn
413742,,Domine pater et deus vitae,R,F-Pn Lat. 15182,F-Pn
413788,,Domine deus qui conteris,R,F-Pn Lat. 15182,F-Pn
413794,,Domine deus rex omnipotens,A,F-Pn Lat. 15182,F-Pn
413797,,Domine deus*,R,F-Pn Lat. 15182,F-Pn
414243,,Domine si tu es jube ,A,F-Pn Lat. 15182,F-Pn
414244,,Domine tecum paratus sum et,A,F-Pn Lat. 15182,F-Pn
414267,,Domine si tu es jube ,R,F-Pn Lat. 15182,F-Pn
415113,,Domine praevenisti*,R,F-Pn Lat. 15182,F-Pn
415126,,Domine mi rex da mihi ,A,F-Pn Lat. 15182,F-Pn
415773,,Domine Jesu Christe deus de,A,F-Pn Lat. 15182,F-Pn
415885,,Domine quando veneris,R,F-Pn Lat. 15182,F-Pn
415889,,Domine abstraxisti ab inferis,A,F-Pn Lat. 15182,F-Pn
415893,,Domine secundum actum meum,R,F-Pn Lat. 15182,F-Pn
415948,,Domine jam satis est quod,A,F-Pn Lat. 15182,F-Pn
415954,,Domine si adhuc populo tuo,R,F-Pn Lat. 15182,F-Pn
415955,,Domine si adhuc in praesenti,V,F-Pn Lat. 15182,F-Pn
415971,,Domine si adhuc populo tuo,A,F-Pn Lat. 15182,F-Pn
416090,,Domine Jesu Christe seminator,A,F-Pn Lat. 15182,F-Pn
416095,,Domine Jesu Christe pastor,R,F-Pn Lat. 15182,F-Pn
416131,,Domine*,R,F-Pn Lat. 15182,F-Pn
416330,,Domine praevenisti eum in,R,F-Pn Lat. 15182,F-Pn
416500,,Domine quinque talenta,V,F-Pn Lat. 15182,F-Pn
416507,,Domine dominus noster quam,A,F-Pn Lat. 15182,F-Pn
416515,,Domine iste sanctus habitabit,A,F-Pn Lat. 15182,F-Pn
416575,,Domine*,V,F-Pn Lat. 15182,F-Pn
416914,,Domine Jesu Christe magister,A,F-Pn NAL 1535,F-Pn
417004,,Domine deus virtutum converte,W,F-Pn NAL 1535,F-Pn
417271,,Domine audivi auditum tuum et,V,F-Pn NAL 1535,F-Pn
417391,,Domine suscipe me ut cum,A,F-Pn NAL 1535,F-Pn
417398,,Domine suscipe me*,A,F-Pn NAL 1535,F-Pn
417463,,Domine ne in ira tua ,R,F-Pn NAL 1535,F-Pn
417478,,Domine dilexi decorem domus,V,F-Pn NAL 1535,F-Pn
417504,,Domine in caelo,W,F-Pn NAL 1535,F-Pn
417588,,Domine deus in adjutorium,A,F-Pn NAL 1535,F-Pn
417602,,Domine refugium factus es,A,F-Pn NAL 1535,F-Pn
417630,,Domine audivi auditum tuum et,A,F-Pn NAL 1535,F-Pn
417634,,Domine probasti me et,A,F-Pn NAL 1535,F-Pn
417636,,Domine clamavi ad te et,A,F-Pn NAL 1535,F-Pn
417646,,Domine exaudi orationem meam,W,F-Pn NAL 1535,F-Pn
417649,,Domine exaudi orationem meam,R,F-Pn NAL 1535,F-Pn
417673,,Domine puer meus jacet,A,F-Pn NAL 1535,F-Pn
417749,,Domine refugium*,W,F-Pn NAL 1535,F-Pn
417785,,Domine refugium*,W,F-Pn NAL 1535,F-Pn
417794,,Domine puer meus jacet,A,F-Pn NAL 1535,F-Pn
417795,,Domine non sum dignus ut,A,F-Pn NAL 1535,F-Pn
417881,,Domine labia mea aperies et,A,F-Pn NAL 1535,F-Pn
417957,,Domine ut video propheta es,A,F-Pn NAL 1535,F-Pn
418004,,Domine si hic fuisses Lazarus,A,F-Pn NAL 1535,F-Pn
418033,,Domine labia mea aperies et,V,F-Pn NAL 1535,F-Pn
418118,,Domine vim patior responde,A,F-Pn NAL 1535,F-Pn
418213,,Domine qui custodis pactum et,V,F-Pn NAL 1535,F-Pn
418214,,Domine si conversus fuerit,R,F-Pn NAL 1535,F-Pn
418534,,Domine qui me creasti et,V,F-Pn NAL 1535,F-Pn
418626,,Domine tecum paratus sum et,A,F-Pn NAL 1535,F-Pn
418628,,Domine si tu es jube ,R,F-Pn NAL 1535,F-Pn
