id,name,month,day,feast_code,description
2044,Suff. Mariae Adv.,,,15081510,"Memorial chants for Mary, Advent"
4403,Suff. Mariae Mag.,,,15072200,Memorial chants for Mary Magdalene
2045,Suff. Mariae Nat.,,,15081530,"Memorial chants for Mary, Christmas"
2046,Suff. Mariae TP,,,15081580,"Memorial chants for Mary, Eastertide"
2047,Suff. Martini,,,15111100,Memorial chants for Martin of Tours
2048,Suff. Martyrorum,,,15007000,Memorial chants for Martyrs
2049,Suff. Mauritii,,,15092200,Memorial chants for Maurice
2050,Suff. Michaelis,,,15092900,Memorial chants for Michael
2051,Suff. Nicolai,,,15120600,Memorial chants for Nicholas
2052,Suff. Om. Sanct. Adv,,,15110110,"Memorial chants for All Saints, Advent"
2053,Suff. Om. Sanct. Nat,,,15110130,"Memorial chants for All Saints, Christmas"
2054,Suff. Om. Sanct. TP,,,15110180,"Memorial chants for All Saints, Eastertide"
2055,Suff. Om. Sanctorum,,,15110100,Memorial chants for All Saints
2056,Suff. Ordinis Carm.,,,12017000,Suffrages for the Order of Carmelites
2057,"Suff. Oswaldi,Wulst.",,,15022800,"Memorial chants for Oswald (Feb.28) and Wulfstan (Jan.19), Bishops of Worcester"
2058,Suff. Paschae,,,15811000,Memorial chants for Easter
2059,Suff. Pauli,,,15063000,Memorial chants for Paul
2113,"Suff. Perpetuae, Felicitatis",,,15030710,Memorial Chants for Perpetua and Felicity
2060,Suff. Petri,,,15062910,Memorial chants for Peter
2061,"Suff. Petri, Pauli",,,15062900,Memorial chants for Peter and Paul
2065,Suff. Reliquiarum,,,15120400,Memorial chants for Relics
2066,Suff. Stephani,,,15122600,Memorial chants for Stephen
2112,Suff. Thomae Apost.,,,15122100,Memorial Chants for Thomas the Apostle
2067,Suff. Udalrici,,,15070400,Memorial chants for Ulric
2069,Suff. Vedasti,,,15020600,Memorial chants for Vaast
2070,Suff. Virginum,,,15010000,Memorial chants for Virgins
2071,Suff. Walburgae,,,15022500,Memorial chants for Walburga
4404,Suff. Wenceslai,,,15092800,Memorial chants for Wenceslas
2062,Suff. pro Pace,,,15001000,Memorial chants for peace
2063,Suff. pro Pace TP,,,15001080,"Memorial chants for peace, Eastertide"
2064,Suff. pro Penitent.,,,15003000,Memorial chants for penitence
2068,Suff. un. Mart. TP,,,15006080,"Memorial chants for one Martyr, Eastertide"
2102,Suff. unius Conf.,,,15005100,Memorial chants for one Confessor
2101,Suff. unius Mart.,,,15006000,Memorial chants for one Martyr
2173,Sulpicii Severi,1,29,14012910,"Sulpicius Severus, Bishop of Bourges"
2251,"Sulpitii, Serviliani",4,20,14042000,"Sulpitius (Sulpitianus, Simplicius) and Servilianus, Martyrs"
2758,Suscept. Reliquiarum,12,4,14120410,"Feast of Relics (Notre Dame, Paris)"
4405,Teresiae Avilensis,10,15,14101500,"Teresa (Teresia), Virgin, reformer of the Carmelite Order and ascetical write (canonized in 1622)"
2507,Tertullini,8,4,14080400,"Tertullinus, Martyr"
2573,Theclae,9,23,14092300,"Thecla of Iconium, Virgin Martyr"
2760,Thomae Apost.,12,21,14122100,"Thomas, Apostle"
4542,Tiburtii (filius Chromatii),8,11,14081140,"Tiburtius (son of Chromatius in Rome), Martyr"
2252,"Tiburtii, Valeriani, Maximi",4,14,14041400,"Tiburtius, Valerian and Maximus, Martyrs"
2174,Timothei,1,24,14012400,"Timothy, Disciple of Paul, Bishop"
2509,"Timothei, Apollinaris",8,23,14082300,"Timothy and Apollinaris, Martyrs"
2073,Tr. Christophori,,,17002000,Moving of Christopher's relics
2414,"Tr. Germani, Juliani",7,25,14072520,"Moving of Germanus, Julianus relics"
2574,Tr. Kunegundis,9,9,14090910,Moving of Cunegund's relics
2415,Tr. Marcelli Paris.,7,26,14072600,Moving of relics of Marcellus (Paris)
2712,Transl. Adalberti,11,6,14110620,Moving of Adalbert (of Prague)'s relics
2349,Transl. Aichardi,6,17,14061700,Moving of Aichardus's relics
2647,Transl. Augustini,10,11,14101120,Moving of Augustine's relics
2762,Transl. Baboleni,12,7,14120720,Moving of Babolenus' relics
2778,Transl. Bartholomaei,2,13,14021320,Moving of Bartholomew's relics to Lipari
2416,Transl. Benedicti,7,11,14071100,Moving of Benedict's relics
2074,"Transl. Benedicti,8",,,14071108,In week after Benedict's Translation
4408,Transl. Candidi,8,24,14082420,"Moving of Candidus's relics (Martyr, at Innichen)"
4409,Transl. Clarae,10,3,14100340,The moving of Clare's relics
2575,Transl. Cuthberti,9,4,14090410,Moving of Cuthbert's relics
2099,Transl. Dominici,5,24,14052400,Moving of Dominic's relics
4410,Transl. Edithae,11,3,14110350,Moving of relics of Edith of Wilton
2576,Transl. Egwini,9,8,14090810,Moving of Egwin's relics
2350,Transl. Eligii,6,25,14062500,Moving of Eligius's relics
4411,Transl. Eustachii,11,3,14110340,"Moving of relics of Eustachius (Eustasius, Eustace), Martyr"
4412,Transl. Francisci,5,25,14052530,The moving of Francis's relics
2205,Transl. Gerardi,2,24,14022410,Moving of Gerard Sagredo's relics
2417,Transl. Gudulae,7,6,14070620,Moving of Gudula's relics
2511,Transl. Hadulfi,8,31,14083100,Moving of Hadulf's relics
2175,Transl. Hugonis,1,19,14011910,Moving of Hugo's relics
2086,Transl. Jacobi,12,30,14123020,Translation of James the Apostle
2649,Transl. Januarii,10,23,14102310,Moving of Januarius of Benevento's relics
2418,Transl. Justae,7,9,14070910,Moving of Justa's relics
2512,Transl. Justinae,8,17,14081710,Moving of Justina's relics
2419,Transl. Karoli Magni,7,27,14072720,Moving of Charlemagne's relics
2253,Transl. Lamberti,4,28,14042820,Moving of Lambert's relics
2351,Transl. Lebuini,6,25,14062510,Moving of Liafwin's relics
2650,Transl. Ludgeri,10,3,14100320,Moving of Ludger's relics
4413,Transl. Ludmilae,11,10,14111020,Moving of Ludmila's relics
2420,Transl. Martini,7,4,14070400,Moving of Martin's relics
2298,Transl. Mauritii,5,12,14051230,Moving of Maurice's relics
2299,Transl. Nicolai,5,9,14050900,Moving of Nicholas's relics
2651,Transl. Oswaldi,10,8,14100830,Moving of Oswald's relics
2075,"Transl. Oswaldi,8",,,14100838,In week after Oswald's Translation
2763,Transl. Patrocli,12,9,14120901,Moving of Patroclus' relics (Muenster)
2254,Transl. Petri Alcan.,4,28,14042810,Moving of Peter of Alcantara's Relics
2421,Transl. Servatii,7,7,14070720,Moving of Servatius's relics
2076,Transl. Simperti,,,17003000,Moving of Simpert's relics
2581,Transl. Stanislai,9,27,14092710,Moving of Stanislaus's relics (Bishop of Krakow)
2300,Transl. Stephani,5,7,14050700,Moving of Stephen's rellics
2301,Transl. Syri,5,17,14051700,Moving of Syrus's relics
2422,Transl. Thomae,7,3,14070300,Moving of Thomas's relics
2423,Transl. Thomae Cant.,7,7,14070710,Moving of Thomas Becket's Relics
2424,Transl. Trium Regum,7,23,14072330,Moving of relics of the Three Kings (the Magi) to Cologne in the 12th Century
2302,Transl. Udalrici,5,14,14051410,Moving of Ulric's relics
4414,Transl. Valentini Epi.,8,4,14080420,Translation of Valentinus's relics
2652,Transl. Vedasti,10,5,14100500,Moving of Vaast's relics
2077,"Transl. Vedasti,8",,,14100508,In week after Vaast's Translation
2303,Transl. Walburgae,5,1,14050150,Moving of Walburga's relics
2087,Transl. Wenceslai,3,4,14030400,Moving of Wenceslas's relics
2653,Transl. Wolfgangi,10,7,14100720,Moving of Wolfgang's relics
2352,Transl. Wulstani,6,7,14060700,Moving of Wulfstan's relics
4441,Translatio Wigberti,5,15,14051520,Moving of Wigbert's relics
2304,Tres Mariae,5,25,14052520,"Mary, Mary Cleophae, Mary Salome"
4580,Triumphi Sanctae Crucis apud Navas Tolosae,7,17,14071730,Triumph of the Holy Cross in Las Navas de Tolosa (Battle of Las Navas de Tolosa or Battle of Al-Uqab)
2764,Trophimi,12,29,14122910,"Trophimus, Bishop of Arles"
2425,Udalrici,7,4,14070420,"Ulric (Udalricus), Bishop of Augsburg"
2078,"Udalrici,8",,,14070428,In week after Ulric
2714,Ulgani,11,1,14110110,"Vulgan, Hermit"
4415,Unius in tribulatione,,,16026010,Chants for one in tribulation
2654,Ursulae,10,21,14102110,"Ursula, Virgin Martyr"
2206,Valentini,2,14,14021400,"S. Valentine, Martyr"
2176,"Valentini, Epi.",1,7,14010700,"Valentine, Bishop"
4581,"Valentini, Hylarii",11,3,14110360,"Valentine (priest) and Hilary (deacon), at Viterbo"
2765,Valeriae,12,12,14121200,"Valeria of Limoges, Virgin Martyr"
2207,Valerici,2,1,14020120,"Valericus, Hermit"
2177,Valerii,1,29,14012900,"Valerius, Bishop of Saragossa"
2225,"Vibiae Perpetuae, Felicitatis",3,7,14030710,"Perpetua (Vibia Perpetua) and Felicity,  Martyrs at Carthage"
2353,Victoria Pauli,6,27,14062720,"Victory of Paul, at Muenster"
2766,"Victoriae, Anatoliae",12,23,14122300,"Victoria and Anatolia, Virgin Martyrs"
3042,"Victorini, Floriani",11,2,14110210,Moving of relics of Victorinus and Florianus to Muenster Cathedral (2 Nov 1164)
2711,"Victorini, Floriani, transl.",11,2,14110210,Moving of relics of Victorinus and Florianus to Muenster Cathedral (2 Nov 1164)
2578,"Victorini, Mart.",9,5,14090500,"Victorinus, Martyr; exiled with Nereus and Achilleus, killed under Domitian"
2426,Victoris et Soc.,7,21,14072110,"Victor of Marseilles et al., Martyrs"
2433,Vig. Kiliani et Soc.,7,7,14070730,"Vigil of Kilian and Companions, Martyrs"
2656,Vig. Om. Sanctorum,10,31,14103120,Eve of All Saints' Day
2427,Vig. Relatio Vedasti,7,14,14071410,Eve of Return of Vaast's relics
4418,Vig. Stephani Reg.,8,19,14081920,"Eve of Stephen I, King and Apostle of Hungary"
2785,Vigil. Dionysii,,,,
2715,Vigilia Andreae,11,29,14112920,Eve of Andrew
4419,Vigilia Bartholomaei,8,23,14082320,Eve of Bartholomew
2178,Vigilia Epiphaniae,1,5,05010500,Eve of Epiphany
4510,Vigilia Epiphaniae,1,5,02010500,Eve of Epiphany
4421,Vigilia Jacobi,7,24,14072410,"Eve of James the Greater, Apostle"
2514,Vigilia Laurentii,8,9,14080910,Eve of Laurence
3043,Vigilia Martini,11,10,14111030,"Eve of Martin, Bishop of Tours"
3044,Vigilia Matthaei,,,14092020,"Eve of Matthew, Apostle and Evangelist"
4422,Vigilia Matthiae,2,23,14022310,"Eve of Matthias, Apostle"
2768,Vigilia Nat. Domini,12,24,02122400,Christmas Eve
2579,Vigilia Nat. Mariae,9,7,14090710,Eve of Birthday of Mary
2716,Vigilia Othmari,11,15,14111540,"Vigil of Othmar (Audemar), Abbot"
2080,Vigilia Pentecostes,,,08077000,Eve of Pentecost
2356,Vigilia Petri,6,28,14062820,Eve of Peter
2357,"Vigilia Petri, Pauli",6,28,14062810,Eve of Peter and Paul
4424,"Vigilia Philippi, Jacobi",4,30,14043030,Eve of Philip and James
3045,"Vigilia Simonis, Judae",10,27,14102700,
4425,Vigilia Thomae Apost.,12,20,14122000,Eve of Thomas the Apostle
4426,Vigilii,6,26,14062620,"Vigilius, Martyr, Bishop of Trent"
4583,"Vincentii, Orontii, Victoris",1,22,14012230,"Vincentius, Orontius (brothers), and Victor, Martyrs, killed near Gerona"
4584,"Vincentii, transl.",9,15,14091560,Moving of Vincent of Saragossa's relics to Lisbon
4585,"Vincentii, transl. in Brachara",5,4,14050450,Moving of Vincent of Saragossa's relics to Braga
2515,Vincula Petri,8,1,14080100,Peter in Chains
2082,"Vincula Petri,8",,,14080108,In week after Peter in Chains
3049,Vitalis Agricolae Mart.,11,4,,
2255,"Vitalis, Valeriae",4,28,14042800,"Vitalis and Valeria, Martyrs"
2429,Vulmari,7,20,14072000,"Vulmar, Abbot"
2209,Walburgae,2,25,14022500,"Walburga, Virgin Abbess"
2256,Waldetrudis,4,9,14040900,"Waldetrudis (Waudru), Widow"
2430,Wandregisili,7,22,14072220,"Wandregisilus, Abbot of Fontenelle"
2720,Wenaili,11,3,14110320,"Guenael, Abbot of Landevennec"
2580,Wenceslai,9,28,14092800,"Wenceslaus of Bohemia, Martyr"
4434,"Wenceslai,8",,,14092808,In week after Wenceslas
2795,Wigberti,8,13,14081320,"Wigbert, Confessor, Abbot of Fritzlar"
2657,Wilfridi,10,12,14101230,"Wilfrid, Archbishop of York"
4435,Willehadi,11,8,14110820,"Willehad, Bishop of Bremen"
2180,Willelmi,1,10,14011000,"William, Archbishop of Bourges"
2431,Willibaldi,7,7,14070700,"Willibald, Bishop"
2721,Willibrordi,11,7,14110700,"Willibrord, Bishop of Utrecht"
2307,Wironi,5,8,14050840,"Wiro, ""Apostle"" of southern Netherlands"
2658,Wolfgangi,10,31,14103130,"Wolfgangus, Bishop of Regensburg"
2181,Wulsini,1,8,14010800,"Wulsin, Bishop of Sherborne"
2182,Wulstani,1,19,14011920,"Wulfstan, Bishop of Worcester"
2085,"Wulstani,8",,,14011928,In week after Wulfstan
4216,Wunnibaldi,12,18,14121820,
2659,XI milium Virginum,10,21,14102100,"11,000 Virgin Martyrs of Cologne"
2308,Zenobii,5,25,14052500,"Zenobius, Bishop of Florence"
