type,siglum,id,incipit
chant,F-Pn,445347,Alleluia iv
chant,F-Pn,445364,Alleluia ? (Surgens Jesus)*
chant,F-Pn,445366,Alleluia ? (Multi enim)*
chant,F-Pn,445414,Alleluia ii
chant,F-Pn,445471,Alleluia iii
chant,F-Pn,445518,Alleluia iii (Quam bonus)
chant,F-Pn,445572,Alleluia iii
chant,F-Pn,445616,Alleluia iii (Quia mirabilia)
chant,F-Pn,445657,Alleluia iv (Confitebor)
chant,F-Pn,446404,Eloi alleluia alleluia
chant,F-Pn,446408,Alleluia mane apud nos*
chant,F-Pn,446410,Alleluia mane apud*
chant,F-Pn,446424,Alleluia revertere in
chant,F-Pn,446439,Alleluia revertere in
chant,F-Pn,446464,Alleluia sola tenes*
chant,F-Pn,447387,Alleluia ii (Angelus autem)
chant,F-Pn,447471,Alleluia angelus*
chant,F-Pn,447548,Alleluia quem quaeris*
chant,F-Pn,447550,Alleluia noli flere*
chant,F-Pn,447589,Alleluia lapis revolutus est*
chant,F-Pn,447799,Alleluia ego sum vitis vera*
chant,F-Pn,447808,Alleluia ? (Mane surgens)*
chant,F-Pn,447847,Alleluia*
chant,F-Pn,447957,Pacem meam do vobis alleluia*
chant,F-Pn,447974,Nimis exaltatus est alleluia*
chant,F-Pn,448053,Alleluia ii (Sic veniet)*
chant,F-Pn,448124,Alleluia as-*
chant,F-Pn,448258,Alleluia alleluia hodie omnes
chant,F-Pn,450216,Lux orta est justo alleluia*
chant,F-Pn,450414,Lux orta est justo alleluia*
chant,F-Pn,451107,Alleluia iii*
chant,F-Pn,451117,Alleluia vii*
chant,F-Pn,451122,Alleluia iv*
chant,F-Pn,451123,Alleluia*
chant,F-Pn,451125,Alleluia iii*
chant,F-Pn,451127,Alleluia iv*
chant,F-Pn,451184,Alleluia iii*
chant,F-Pn,451193,Alleluia vii*
chant,F-Pn,451198,Alleluia iv*
chant,F-Pn,451199,Alleluia*
chant,F-Pn,451201,Alleluia iii*
chant,F-Pn,451203,Alleluia iv*
chant,F-Pn,451259,Alleluia iii*
chant,F-Pn,451269,Alleluia vii*
chant,F-Pn,451274,Alleluia iv*
chant,F-Pn,451275,Alleluia iv*
chant,F-Pn,451277,Alleluia iii*
chant,F-Pn,451279,Alleluia iv*
chant,F-Pn,451364,Alleluia*
chant,F-Pn,451388,Alleluia*
chant,F-Pn,451424,Alleluia*
chant,F-Pn,451434,Alleluia vii*
chant,F-Pn,451438,Alleluia*
chant,F-Pn,451439,Alleluia*
chant,F-Pn,451441,Alleluia*
chant,F-Pn,451443,Alleluia iv*
chant,F-Pn,451521,Ipse invocabit me alleluia
chant,F-Pn,451523,Verbum caro factum est alle-
chant,F-Pn,451524,Notum fecit dominus alleluia
chant,F-Pn,451573,Alleluia iii*
chant,F-Pn,451630,Alleluia iii*
chant,F-Pn,451640,Alleluia vii*
chant,F-Pn,451646,Alleluia iv*
chant,F-Pn,451647,Alleluia iv*
chant,F-Pn,451649,Alleluia iii*
chant,F-Pn,451651,Alleluia iv*
chant,F-Pn,451717,Adorate dominum alleluia in
chant,F-Pn,451718,Adorate dominum alleluia om-
chant,F-Pn,451765,Alleluia iii*
chant,F-Pn,451781,Alleluia iii*
chant,F-Pn,451783,Alleluia vii*
chant,F-Pn,451788,Alleluia*
chant,F-Pn,451851,Alleluia iii
chant,F-Pn,451861,Alleluia vii
chant,F-Pn,451866,Alleluia iv
chant,F-Pn,451868,Alleluia iv
chant,F-Pn,451870,Alleluia iii
chant,F-Pn,451872,Alleluia iv
chant,F-Pn,451896,Alleluia iii
chant,F-Pn,451935,Alleluia iii
chant,F-Pn,451972,Alleluia iii
chant,F-Pn,452010,Alleluia iii
chant,F-Pn,452046,Alleluia iii
chant,F-Pn,452082,Alleluia iii
chant,F-Pn,452128,Alleluia iii*
chant,F-Pn,452138,Alleluia vii*
chant,F-Pn,452143,Alleluia*
chant,F-Pn,452174,Alleluia iii*
chant,F-Pn,452184,Alleluia vii*
chant,F-Pn,452188,Alleluia*
chant,F-Pn,452684,Alleluia x
chant,F-Pn,452690,Alleluia viii
chant,F-Pn,452700,Alleluia viii
chant,F-Pn,452710,Alleluia vii
chant,F-Pn,452721,Alleluia viii
chant,F-Pn,452726,Alleluia vii
chant,F-Pn,452727,Alleluia vii
chant,F-Pn,452729,Alleluia v
chant,F-Pn,452731,Alleluia viii
chant,F-Pn,452733,Alleluia x*
chant,F-Pn,452739,Alleluia viii*
chant,F-Pn,452743,Alleluia viii*
chant,F-Pn,452745,Alleluia viii*
chant,F-Pn,452748,Alleluia vii*
chant,F-Pn,452749,Alleluia vii*
chant,F-Pn,452751,Alleluia v*
chant,F-Pn,452753,Alleluia viii*
chant,F-Pn,452755,Alleluia x*
chant,F-Pn,452788,Alleluia viii*
chant,F-Pn,452822,Alleluia viii*
chant,F-Pn,452852,Alleluia ix
chant,F-Pn,452858,Alleluia viii
chant,F-Pn,452868,Alleluia viii
chant,F-Pn,452878,Alleluia vii
chant,F-Pn,452889,Alleluia viii
chant,F-Pn,452894,Alleluia vii
chant,F-Pn,452895,Alleluia vii
chant,F-Pn,452897,Alleluia v
chant,F-Pn,452899,Alleluia viii
chant,F-Pn,452901,Alleluia ix
chant,F-Pn,452907,Alleluia viii*
chant,F-Pn,452911,Alleluia viii*
chant,F-Pn,452913,Alleluia viii*
chant,F-Pn,452916,Alleluia vii*
chant,F-Pn,452917,Alleluia vii*
chant,F-Pn,452919,Alleluia v*
chant,F-Pn,452921,Alleluia viii*
chant,F-Pn,452923,Alleluia ix*
chant,F-Pn,452928,Pacem meam do vobis alleluia
chant,F-Pn,452929,Alleluia ix*
chant,F-Pn,452934,Alleluia viii*
chant,F-Pn,452935,Alleluia viii*
chant,F-Pn,452943,Alleluia ix*
chant,F-Pn,452946,Alleluia viii*
chant,F-Pn,452950,Alleluia vi
chant,F-Pn,452956,Alleluia viii
chant,F-Pn,452967,Alleluia viii*
chant,F-Pn,452977,Alleluia vii*
chant,F-Pn,452988,Alleluia viii
chant,F-Pn,452993,Alleluia vii*
chant,F-Pn,452994,Alleluia vii*
chant,F-Pn,452996,Alleluia v*
chant,F-Pn,452998,Alleluia viii*
chant,F-Pn,453000,Alleluia vi*
chant,F-Pn,453008,Pacem meam do vobis alleluia
chant,F-Pn,453012,Alleluia viii*
chant,F-Pn,453692,Alleluia x
chant,F-Pn,453762,Alleluia x
chant,F-Pn,453842,Alleluia x
chant,F-Pn,453847,Alleluia viii
chant,F-Pn,453857,Alleluia viii
chant,F-Pn,453867,Alleluia vii
chant,F-Pn,453877,Alleluia viii
chant,F-Pn,453883,Alleluia vii
chant,F-Pn,453884,Alleluia vii
chant,F-Pn,453886,Alleluia v
chant,F-Pn,453888,Alleluia viii
chant,F-Pn,453890,Alleluia x
chant,F-Pn,453900,Alleluia x
chant,F-Pn,453905,Alleluia viii
chant,F-Pn,453915,Alleluia viii
chant,F-Pn,453925,Alleluia vii
chant,F-Pn,453935,Alleluia viii
chant,F-Pn,453940,Alleluia vii
chant,F-Pn,453941,Alleluia vii
chant,F-Pn,453943,Alleluia v
chant,F-Pn,453945,Alleluia viii
chant,F-Pn,453947,Alleluia x
chant,F-Pn,453957,Alleluia viii
chant,F-Pn,453967,Alleluia viii
chant,F-Pn,453978,Alleluia vii
chant,F-Pn,453989,Alleluia viii
chant,F-Pn,453995,Alleluia vii
chant,F-Pn,453996,Alleluia vii
chant,F-Pn,453998,Alleluia v
chant,F-Pn,454000,Alleluia viii
chant,F-Pn,454002,Alleluia x
chant,F-Pn,454288,Alleluia quem quaeris mulier
chant,F-Pn,454289,Alleluia noli flere Maria
chant,F-Pn,454474,Alleluia iii*
chant,F-Pn,454491,Alleluia*
chant,F-Pn,454493,Alleluia*
chant,F-Pn,454497,Alleluia*
chant,F-Pn,454738,Adorate dominum alleluia om-
chant,F-Pn,455841,Regina caeli laetare alleluia
chant,F-Pn,674882,Lapidem quem reprobaverunt aedificantes alleluia 
chant,F-Pn,683829,Alleluia quoniam in aeternum alleluia 
chant,F-Pn,688076,Alleluia Caecilia famula tua domine 
chant,F-Pn,697928,Psallebant autem Sergius et Bacchus 
chant,F-Pn,701061,Ipse invocavit me alleluia pater
chant,F-Pn,701063,Verbum caro factum est alleluia
chant,F-Pn,701064,Notum fecit dominus alleluia salutare
chant,F-Pn,702292,Alleluia noli flere Maria alleluia
chant,F-Pn,702326,Tristitia vestra alleluia vertetur in
chant,F-Pn,702332,Alleluia ego sum vitis*
chant,F-Pn,702348,Iste cognovit justitiam alleluia et
chant,F-Pn,702407,Alleluia ego sum*
chant,F-Pn,702419,Philippe qui videt me alleluia
chant,F-R,441653,Alleluia*
chant,F-R,441670,Alleluia*
chant,F-R,441674,Alleluia*
chant,F-R,441681,Alleluia ? (In velamento)*
chant,F-R,441691,Alleluia vi (Lux perpetua)*
chant,F-R,441701,Alleluia ix (Tristitia)*
chant,F-R,441709,Alleluia ?*
chant,F-R,441725,Alleluia vi (Lux perpetua)*
chant,F-R,441735,Alleluia ix (Tristitia)*
chant,F-R,441742,Alleluia ?*
chant,F-R,441768,Alleluia ? (In velamento)*
chant,F-R,441779,Alleluia vi (Lux perpetua)*
chant,F-R,441790,Alleluia ix (Tristitia)*
chant,F-R,441806,Alleluia ? (In velamento)*
chant,F-R,441810,Alleluia ? (Crucifixus)*
chant,F-R,441817,Alleluia ? (In velamento)*
chant,F-R,441822,Alleluia vi (Lux perpetua)*
chant,F-R,441827,Alleluia viii (Dulce lignum)
chant,F-R,441847,Alleluia ? (Crucifixus)*
chant,F-R,441848,Alleluia viii (Dulce lignum)*
chant,F-R,441849,Alleluia ? (Surrexit)*
chant,F-R,441850,Alleluia vi (Scio quod)*
chant,F-R,441851,Alleluia ? (Crucifixus)*
chant,F-R,443631,Lux orta est justo alleluia
chant,F-SO,671210,Alleluia quem quaeris mulier alleluia
chant,F-SO,671211,Alleluia noli flere Maria alleluia
chant,F-SO,671214,Ite nuntiate fratribus meis alleluia
chant,F-SO,671217,Alleluia quem quaeris*
chant,F-SO,671218,Alleluia noli flere*
chant,F-SO,671297,Caeli regina laetare alleluia quia
chant,F-TOm,487701,Alleluia*
chant,F-TOm,487722,Alleluia iv
chant,F-TOm,488396,Ipse invocavit me alleluia
chant,F-TOm,488398,Notum fecit dominus alleluia
chant,F-TOm,488454,Verbum caro factum est alle-
chant,F-TOm,488563,Adorate dominum alleluia om-
chant,F-TOm,488564,Adorate dominum alleluia in
chant,F-TOm,488654,Alleluia*
chant,F-TOm,488660,Alleluia*
chant,F-TOm,488678,Alleluia iv (Non sunt loque-)
chant,F-TOm,488688,Alleluia vii (Et respicien-)
chant,F-TOm,488697,Alleluia*
chant,F-TOm,488700,Alleluia*
chant,F-TOm,488706,Alleluia*
chant,F-TOm,488712,Alleluia*
chant,F-TOm,488750,Alleluia*
chant,F-TOm,488916,Alleluia iv
chant,F-TOm,488918,Hymnum dicamus alleluia
chant,F-TOm,488926,Alleluia viii
chant,F-TOm,488933,Alleluia iii (Benedictus)
chant,F-TOm,488934,Alleluia iii (In aeternum)
chant,F-TOm,488935,Alleluia iii (Deo nostro)
chant,F-TOm,488936,Alleluia iii (Laudabo)
chant,F-TOm,488937,Alleluia iii (Lauda)
chant,F-TOm,488943,Alleluia ii
chant,F-TOm,488946,Alleluia iv
chant,F-TOm,488948,Alleluia iii
chant,F-TOm,488953,Alleluia xi
chant,F-TOm,488954,Alleluia ix
chant,F-TOm,488955,Alleluia ix
chant,F-TOm,488958,Alleluia
chant,F-TOm,489773,Alleluia ii
chant,F-TOm,489800,Alleluia iii (Dixit dominus)
chant,F-TOm,489801,Alleluia v (Fidelia)
chant,F-TOm,489802,Alleluia v (Potens in terra)
chant,F-TOm,489814,Alleluia v (Praecedam vos)
chant,F-TOm,489828,Alleluia viii (Obtulerunt)
chant,F-TOm,489841,Alleluia iv (Benedicam)
chant,F-TOm,489846,Alleluia iv (Non sunt loque-)
chant,F-TOm,489852,Alleluia vii (Et respicien-)
chant,F-TOm,489873,Alleluia v (Dixit dominus)
chant,F-TOm,489874,Alleluia v (Fidelia)
chant,F-TOm,489875,Alleluia v (Potens in terra)
chant,F-TOm,489876,Alleluia iii (Sit nomen)
chant,F-TOm,489877,Alleluia iii (Nos qui vivi-)
chant,F-TOm,489887,Alleluia v (Praecedam vos)*
chant,F-TOm,489893,Alleluia vii (Et respicien-)*
chant,F-TOm,489903,Alleluia iii (Inclinavit)
chant,F-TOm,489904,Alleluia iii (Credidi)
chant,F-TOm,489905,Alleluia iii (Laudate)
chant,F-TOm,489906,Alleluia ii (Clamavi)
chant,F-TOm,489907,Alleluia iii (Auxilium)
chant,F-TOm,489916,Alleluia*
chant,F-TOm,489923,Alleluia iii (In domum domi-)
chant,F-TOm,489924,Alleluia iii (Qui habitas)
chant,F-TOm,489925,Alleluia iii (Adjutorium)
chant,F-TOm,489926,Alleluia iii (Benefac domine)
chant,F-TOm,489927,Alleluia ii (Facti sumus)
chant,F-TOm,489930,Alleluia*
chant,F-TOm,489936,Alleluia iii (Beatus vir)
chant,F-TOm,489937,Alleluia iii (Beati omnes)
chant,F-TOm,489938,Alleluia iii (Benediximus)
chant,F-TOm,489939,Alleluia iii (De profundis)
chant,F-TOm,489940,Alleluia ii (Speret)
chant,F-TOm,489944,Alleluia*
chant,F-TOm,489951,Alleluia ii (Et omnis mansu-)
chant,F-TOm,489952,Alleluia ii (Ecce quam bonum)
chant,F-TOm,489953,Alleluia iii (Omnia)
chant,F-TOm,489954,Alleluia quoniam in aeternum
chant,F-TOm,489955,Hymnum cantate nobis alleluia
chant,F-TOm,489959,Alleluia*
chant,F-TOm,489966,Alleluia iv (In conspectu)
chant,F-TOm,489967,Alleluia iii (Domine probas-)
chant,F-TOm,489968,Alleluia iii (A viro iniquo)
chant,F-TOm,489969,Alleluia iii (Domine clamavi)
chant,F-TOm,489970,Alleluia vi (Considerabam)
chant,F-TOm,489975,Alleluia*
chant,F-TOm,489982,Alleluia iii (Benedictus)
chant,F-TOm,489983,Alleluia iii (In aeternum)
chant,F-TOm,489984,Alleluia iii (Laudabo)
chant,F-TOm,489985,Alleluia iii (Deo nostro)
chant,F-TOm,489986,Alleluia ii (Lauda)
chant,F-TOm,489999,Alleluia*
chant,F-TOm,490007,Alleluia*
chant,F-TOm,490016,Alleluia vii (Et respicien-)
chant,F-TOm,490021,Alleluia*
chant,F-TOm,490056,Cognoverunt dominum alleluia
chant,F-TOm,490062,Alleluia*
chant,F-TOm,490067,Alleluia*
chant,F-TOm,490106,Pax vobis ego sum alleluia
chant,F-TOm,490125,Alleluia*
chant,F-TOm,490135,Alleluia vii (Et respicien-)
chant,F-TOm,490138,Alleluia*
chant,F-TOm,490146,Alleluia*
chant,F-TOm,490152,Quem quaeris mulier alleluia
chant,F-TOm,490153,Noli flere Maria alleluia
chant,F-TOm,490156,Alleluia*
chant,F-TOm,490171,Alleluia*
chant,F-TOm,490185,Alleluia lapis revolutus est
chant,F-TOm,490190,Alleluia*
chant,F-TOm,490195,Alleluia*
chant,F-TOm,490205,Alleluia*
chant,F-TOm,490247,Nimis exaltatus est alleluia
chant,F-TOm,490248,Dominus in Sion alleluia
chant,F-TOm,490249,Dominus in caelo alleluia
chant,F-TOm,490314,Pacem meam do vobis alleluia
chant,F-TOm,490391,Spiritus paraclitus alleluia
chant,F-TOm,491271,Alleluia v
chant,F-TOm,491280,Alleluia ix
chant,F-TOm,491284,Alleluia vii
chant,F-TOm,491293,Alleluia ix
chant,F-TOm,491302,Alleluia ix
chant,F-TOm,491305,Alleluia*
chant,F-TOm,491308,Alleluia*
chant,F-TOm,491309,Alleluia*
chant,F-TOm,491310,Alleluia ix
chant,F-TOm,491316,Alleluia ix
chant,F-TOm,491329,Alleluia v
chant,F-TOm,491334,Alleluia vi
chant,F-TOm,491339,Alleluia ix
chant,F-TOm,491344,Alleluia ix
chant,F-TOm,491356,Alleluia ix
chant,F-TOm,491361,Alleluia vi
chant,F-TOm,491366,Alleluia vi
chant,F-TOm,491377,Alleluia*
chant,F-TOm,491383,Alleluia*
chant,F-TOm,491389,Alleluia*
chant,F-TOm,491398,Alleluia alleluia*
chant,F-TOm,491415,Alleluia ix
chant,F-TOm,491420,Alleluia vi
chant,F-TOm,491428,Alleluia v
chant,F-TOm,491464,Alleluia*
chant,F-TOm,491469,Alleluia*
chant,F-TOm,491473,Alleluia*
chant,F-TOm,491480,Alleluia*
chant,F-TOm,491486,Alleluia*
chant,F-TOm,491490,Alleluia*
chant,F-TOm,491500,Alleluia*
chant,F-TOm,491502,Alleluia*
chant,F-TOm,491513,Alleluia vi
chant,F-TOm,491520,Alleluia ix
chant,F-TOm,491525,Alleluia vii
chant,F-TOm,491532,Alleluia ix
chant,F-TOm,491540,Alleluia*
chant,F-TOm,491570,Lux orta est justo alleluia
chant,F-VAL,498388,Verbum caro factum est alle-
chant,F-VAL,498402,Ipse invocavit me alleluia
chant,F-VAL,498405,Notum fecit dominus alleluia
chant,F-VAL,498875,Adorate dominum alleluia in
chant,F-VAL,498876,Adorate deum alleluia omnes
chant,F-VAL,498877,Notum fecit dominus alleluia
chant,F-VAL,499052,Alleluia iv (De Sion)
chant,F-VAL,499062,Alleluia vii
chant,F-VAL,499065,Alleluia vi (In domino)
chant,F-VAL,499070,Alleluia ix (Hortus)
chant,F-VAL,499071,Alleluia iv (Christi virgo)
chant,F-VAL,499073,Alleluia iv (Inter natos)
chant,F-VAL,499075,Alleluia vii (Innuebant)
chant,F-VAL,499101,Alleluia ii (Ut non)
chant,F-VAL,499147,Alleluia iii (Juste judicate)
chant,F-VAL,499187,Alleluia ii (Quam bonus)
chant,F-VAL,499228,Alleluia iii (Benedixisti)
chant,F-VAL,499268,Alleluia iii (Quia mirabilia)
chant,F-VAL,499307,Alleluia iv (Confitebor)
chant,F-VAL,499325,Alleluia ? (Ego sum pastor)*
chant,F-VAL,499330,Alleluia vi (Puer Jesus)
chant,F-VAL,500040,Alleluia vi (Crucifixus)
chant,F-VAL,500045,Alleluia xi (Vespere autem)
chant,F-VAL,500047,Alleluia sancta dei genetrix
chant,F-VAL,500048,Alleluia ego sum*
chant,F-VAL,500107,Alleluia v (Scio quod)*
chant,F-VAL,500113,Alleluia viii (Postulavi)*
chant,F-VAL,500114,Alleluia x (Angelus)*
chant,F-VAL,500123,Alleluia x (Jesus quem)*
chant,F-VAL,500128,Alleluia viii (Et ecce ter-)*
chant,F-VAL,500130,Alleluia viii (Erat autem)*
chant,F-VAL,500138,Alleluia vii (Nonne cor)*
chant,F-VAL,500142,Alleluia vii (Prae timore)*
chant,F-VAL,500144,Alleluia viii (Respiciens)*
chant,F-VAL,500153,Alleluia v (Scio)*
chant,F-VAL,500157,Alleluia viii (Stetit)*
chant,F-VAL,500158,Alleluia v (Oportebat)*
chant,F-VAL,500162,Alleluia quem quaeris mulier
chant,F-VAL,500166,Alleluia x (Jesus quem)*
chant,F-VAL,500170,Alleluia vi (Nonne)*
chant,F-VAL,500171,Alleluia v (Ingressae)*
chant,F-VAL,500179,Alleluia vi (Crucifixus)*
chant,F-VAL,500183,Alleluia noli flere*
chant,F-VAL,500185,Alleluia vi (Venit Maria)*
chant,F-VAL,500187,Alleluia x (Angelus autem)*
chant,F-VAL,500191,Alleluia viii (Ecce)*
chant,F-VAL,500192,Alleluia viii (Erat autem)*
chant,F-VAL,500194,Alleluia vii (Prae timore)*
chant,F-VAL,500196,Alleluia viii (Et respici-)*
chant,F-VAL,500198,Alleluia xi (Vespere autem)*
chant,F-VAL,500204,Alleluia viii (Postulavi)*
chant,F-VAL,500205,Alleluia x (Angelus domini)*
chant,F-VAL,500206,Alleluia viii (Et ecce)*
chant,F-VAL,500207,Alleluia viii (Erat autem)*
chant,F-VAL,500211,Alleluia xi (Surgens Jesus)*
chant,F-VAL,500212,Alleluia xi (Multa quidem)*
chant,F-VAL,500213,Alleluia vii (Prae timore)*
chant,F-VAL,500214,Alleluia viii (Et respici-)*
chant,F-VAL,500215,Alleluia v (Scio quod)*
chant,F-VAL,500223,Pax vobis ego sum alleluia
chant,F-VAL,500241,Cognoverunt dominum alleluia
chant,F-VAL,500243,Alleluia noli flere Maria
chant,F-VAL,500251,Alleluia viii (Postulavi)*
chant,F-VAL,500252,Alleluia x (Angelus autem)*
chant,F-VAL,500253,Alleluia viii (Et ecce)*
chant,F-VAL,500254,Alleluia viii (Erat autem)*
chant,F-VAL,500255,Alleluia xi (Surgens Jesus)
chant,F-VAL,500256,Alleluia xi (Multa quidem)*
chant,F-VAL,500257,Alleluia vii (Prae timore)*
chant,F-VAL,500258,Alleluia viii (Et respici-)*
chant,F-VAL,500259,Alleluia v (Scio)
chant,F-VAL,500261,Alleluia viii (Postulavi)
chant,F-VAL,500262,Alleluia x (Angelus autem)
chant,F-VAL,500263,Alleluia viii (Et ecce)
chant,F-VAL,500264,Alleluia viii (Erat autem)
chant,F-VAL,500265,Alleluia vii (Prae timore)
chant,F-VAL,500266,Alleluia viii (Et respicien-)
chant,F-VAL,500267,Alleluia x (Jesus quem quae-)
chant,F-VAL,500268,Alleluia viii (Stetit Jesus)
chant,F-VAL,500269,Alleluia v (Oportebat)
chant,F-VAL,500270,Alleluia vi (Nonne sic)
chant,F-VAL,500271,Alleluia viii (Qui sunt hi)
chant,F-VAL,500272,Alleluia viii (Et coegerunt)
chant,F-VAL,500273,Alleluia vii (Mane nobiscum)
chant,F-VAL,500274,Alleluia vii (Nonne cor)
chant,F-VAL,500275,Alleluia viii
chant,F-VAL,500276,Alleluia vi (Venit Maria)
chant,F-VAL,500277,Alleluia v (Et ingressae)
chant,F-VAL,500278,Alleluia viii (Et valde)
chant,F-VAL,500279,Alleluia xi (Ite nuntiate)
chant,F-VAL,500280,Alleluia vi (Venit Maria)*
chant,F-VAL,500281,Alleluia x (Jesus quem)*
chant,F-VAL,500282,Alleluia xi (Vespere autem)
chant,F-VAL,500283,Alleluia xi (Multa quidem)
chant,F-VAL,500284,Alleluia ix (Mitte manum)
chant,F-VAL,500285,Alleluia ix (Et ego sum)
chant,F-VAL,500286,Alleluia xii (Modicum)
chant,F-VAL,500287,Alleluia viii (Iterum)
chant,F-VAL,500288,Alleluia viii (Usquemodo)
chant,F-VAL,500327,Iterum videbo vos alleluia et
chant,F-VAL,500377,Alleluia ix (In caelestibus)*
chant,F-VAL,500378,Alleluia vii (In velamento)*
chant,F-VAL,500379,Alleluia ix (Sancti et jus-)*
chant,F-VAL,500382,Alleluia vii (In velamento)
chant,F-VAL,500387,Alleluia vi (Lux perpetua)
chant,F-VAL,500392,Alleluia vii
chant,F-VAL,500398,Alleluia ix (In caelestibus)
chant,F-VAL,500400,Alleluia vii (In velamento)*
chant,F-VAL,500401,Alleluia ix (Sancti et justi)
chant,F-VAL,500402,Alleluia vi (Lux perpetua)*
chant,F-VAL,500403,Alleluia ix (In caelestibus)*
chant,F-VAL,500404,Alleluia ? (Ego sum)*
chant,F-VAL,500423,Alleluia vii (In velamento)*
chant,F-VAL,500433,Alleluia vi (Lux perpetua)*
chant,F-VAL,500442,Alleluia ego sum vitis vera
chant,F-VAL,500458,Alleluia ego sum*
chant,F-VAL,500460,Alleluia vi (Crucifixus)*
chant,F-VAL,500469,Alleluia vii (In velamento)*
chant,F-VAL,500476,Alleluia vi (Lux perpetua)*
chant,F-VAL,500483,Alleluia viii (Dulce lignum)
chant,F-VAL,500510,Alleluia vi (Crucifixus)*
chant,F-VAL,500519,Alleluia vii (In velamento)*
chant,F-VAL,500524,Alleluia vi (Lux perpetua)*
chant,F-VAL,500534,Alleluia ix (In caelestibus)*
chant,F-VAL,500536,Alleluia ego sum*
chant,F-VAL,500583,Alleluia ego sum vitis vera*
chant,F-VAL,500584,Alleluia v (Pater sancte)*
chant,F-VAL,500613,Nimis exaltatus es alleluia
chant,F-VAL,500614,Dominus in Sion alleluia
chant,F-VAL,500615,Dominus in caelo alleluia
chant,F-VAL,500648,Alleluia xii (Illi autem)*
chant,F-VAL,500660,Alleluia vi (Sic veniet)
chant,F-VAL,500664,Alleluia xii (Illi autem)
chant,F-VAL,500665,Alleluia v (Pater sancte)
chant,F-VAL,500670,Alleluia viii (Postulavi)*
chant,F-VAL,500671,Alleluia x (Angelus)*
chant,F-VAL,500672,Alleluia vi (Sic veniet)*
chant,F-VAL,500677,Alleluia xi (Surgens)*
chant,F-VAL,500678,Alleluia xii (Illi autem)*
chant,F-VAL,500679,Alleluia vii (Prae timore)*
chant,F-VAL,500680,Alleluia viii (Et respici-)*
chant,F-VAL,500681,Alleluia v (Pater sancte)*
chant,F-VAL,500689,Pacem meam do vobis alleluia
chant,F-VAL,500691,Alleluia viii (Stetit)*
chant,F-VAL,500692,Alleluia v (Oportebat)*
chant,F-VAL,500693,Alleluia vi (Sic veniet)*
chant,F-VAL,500695,Alleluia viii (Qui sunt hi)*
chant,F-VAL,500696,Alleluia xii (Illi autem)*
chant,F-VAL,500697,Alleluia viii (Et coegerunt)*
chant,F-VAL,500698,Alleluia vii (Mane nobiscum)*
chant,F-VAL,500699,Alleluia v (Pater sancte)*
chant,F-VAL,500701,Alleluia noli flere*
chant,F-VAL,500702,Alleluia vi (Venit Maria)*
chant,F-VAL,500703,Alleluia vi (Sic veniet)*
chant,F-VAL,500705,Alleluia viii (Et valde)*
chant,F-VAL,500706,Alleluia xii (Illi autem)*
chant,F-VAL,500707,Alleluia xi (Ite nuntiate)*
chant,F-VAL,500708,Alleluia vi (Venit Maria)*
chant,F-VAL,500709,Alleluia vi (Repleti sunt)*
chant,F-VAL,500763,Alleluia vii (Loquebantur)*
chant,F-VAL,500768,Alleluia viii (Postulavi)*
chant,F-VAL,500769,Alleluia x (Angelus)*
chant,F-VAL,500770,Alleluia vii (Dum compleren-)
chant,F-VAL,500774,Alleluia xi (Multa quidem)*
chant,F-VAL,500775,Alleluia vi (Repleti sunt)
chant,F-VAL,500776,Alleluia ix (Mitte manum)*
chant,F-VAL,500777,Alleluia ix (Et ego sum)*
chant,F-VAL,500778,Alleluia vii (Loquebantur)
chant,F-VAL,500782,Alleluia viii (Et ecce)*
chant,F-VAL,500783,Alleluia viii (Erat autem)*
chant,F-VAL,500784,Alleluia vii (Dum comple-)*
chant,F-VAL,500788,Alleluia xii (Modicum)*
chant,F-VAL,500789,Alleluia vi (Repleti sunt)*
chant,F-VAL,500790,Alleluia viii (Iterum)*
chant,F-VAL,500791,Alleluia viii (Usquemodo)*
chant,F-VAL,500792,Alleluia vii (Loquebantur)*
chant,F-VAL,500795,Alleluia vii (Prae timore)*
chant,F-VAL,500796,Alleluia viii (Et respici-)*
chant,F-VAL,500797,Alleluia vii (Dum comple-)*
chant,F-VAL,500800,Alleluia x (Jesus quem)*
chant,F-VAL,500801,Alleluia vi (Repleti sunt)*
chant,F-VAL,500802,Alleluia vii (Nonne cor)*
chant,F-VAL,500803,Alleluia v (Scio quod)*
chant,F-VAL,500804,Alleluia vii (Loquebantur)*
chant,F-VAL,500807,Alleluia vi (Nonne sic)*
chant,F-VAL,500808,Alleluia v (Ingressae)*
chant,F-VAL,500809,Alleluia vii (Dum comple-)*
chant,F-VAL,500811,Alleluia xi (Surgens Jesus)*
chant,F-VAL,500812,Alleluia vi (Repleti sunt)*
chant,F-VAL,500813,Alleluia xi (Ite nuntiate)*
chant,F-VAL,500814,Alleluia vi (Crucifixus)*
chant,F-VAL,500815,Alleluia vii (Loquebantur)*
chant,F-VAL,500818,Alleluia viii (Stetit Jesus)*
chant,F-VAL,500819,Alleluia v (Oportebat)*
chant,F-VAL,500820,Alleluia vii (Dum comple-)*
chant,F-VAL,500823,Alleluia viii (Et valde)*
chant,F-VAL,500824,Alleluia vi (Repleti sunt)*
chant,F-VAL,500825,Alleluia viii (Coegerunt)*
chant,F-VAL,500826,Alleluia vii (Mane nobiscum)*
