id,name,feast_code
2512,Transl. Justinae,14081710
2419,Transl. Karoli Magni,14072720
2253,Transl. Lamberti,14042820
2351,Transl. Lebuini,14062510
2650,Transl. Ludgeri,14100320
4413,Transl. Ludmilae,14111020
2420,Transl. Martini,14070400
2298,Transl. Mauritii,14051230
2299,Transl. Nicolai,14050900
2651,Transl. Oswaldi,14100830
2075,"Transl. Oswaldi,8",14100838
2763,Transl. Patrocli,14120901
2254,Transl. Petri Alcan.,14042810
2421,Transl. Servatii,14070720
2076,Transl. Simperti,17003000
2581,Transl. Stanislai,14092710
2300,Transl. Stephani,14050700
2301,Transl. Syri,14051700
2422,Transl. Thomae,14070300
2423,Transl. Thomae Cant.,14070710
2424,Transl. Trium Regum,14072330
2302,Transl. Udalrici,14051410
4414,Transl. Valentini Epi.,14080420
2652,Transl. Vedasti,14100500
2077,"Transl. Vedasti,8",14100508
2303,Transl. Walburgae,14050150
2087,Transl. Wenceslai,14030400
2653,Transl. Wolfgangi,14100720
2352,Transl. Wulstani,14060700
4441,Translatio Wigberti,14051520
2304,Tres Mariae,14052520
4580,Triumphi Sanctae Crucis apud Navas Tolosae,14071730
2764,Trophimi,14122910
2713,Trudonis,14112320
4491,Turiani,14071320
2425,Udalrici,14070420
2078,"Udalrici,8",14070428
2714,Ulgani,14110110
4415,Unius in tribulatione,16026010
2305,Urbani,14052510
2654,Ursulae,14102110
2206,Valentini,14021400
2176,"Valentini, Epi.",14010700
4581,"Valentini, Hylarii",14110360
2765,Valeriae,14121200
2207,Valerici,14020120
2177,Valerii,14012900
2208,Vedasti,14020600
2079,"Vedasti,8",14020608
2655,Venantii,14101100
2577,Verenae,14090130
2225,"Vibiae Perpetuae, Felicitatis",14030710
2353,Victoria Pauli,14062720
2766,"Victoriae, Anatoliae",14122300
2354,Victorini Assisiensis,14061210
3042,"Victorini, Floriani",14110210
2711,"Victorini, Floriani, transl.",14110210
2578,"Victorini, Mart.",14090500
2767,Victoris,14120700
4582,Victoris Bracharensis,14041210
2306,Victoris Mauri,14050810
2426,Victoris et Soc.,14072110
2513,Vig. Assump. Mariae,14081410
2355,Vig. Joannis Bapt.,14062300
2433,Vig. Kiliani et Soc.,14070730
2656,Vig. Om. Sanctorum,14103120
2427,Vig. Relatio Vedasti,14071410
4418,Vig. Stephani Reg.,14081920
2785,Vigil. Dionysii,
2715,Vigilia Andreae,14112920
4419,Vigilia Bartholomaei,14082320
4510,Vigilia Epiphaniae,02010500
2178,Vigilia Epiphaniae,05010500
4421,Vigilia Jacobi,14072410
2514,Vigilia Laurentii,14080910
3043,Vigilia Martini,14111030
3044,Vigilia Matthaei,14092020
4422,Vigilia Matthiae,14022310
2768,Vigilia Nat. Domini,02122400
2579,Vigilia Nat. Mariae,14090710
2716,Vigilia Othmari,14111540
2080,Vigilia Pentecostes,08077000
2356,Vigilia Petri,14062820
2357,"Vigilia Petri, Pauli",14062810
4424,"Vigilia Philippi, Jacobi",14043030
3045,"Vigilia Simonis, Judae",14102700
4425,Vigilia Thomae Apost.,14122000
4426,Vigilii,14062620
2717,Vigoris,14110120
2179,Vincentii,14012200
4583,"Vincentii, Orontii, Victoris",14012230
4584,"Vincentii, transl.",14091560
4585,"Vincentii, transl. in Brachara",14050450
2081,"Vincentii,8",14012208
2515,Vincula Petri,14080100
2082,"Vincula Petri,8",14080108
2227,Vindiciani,14031100
2718,Vinoci,14110600
2428,Visitatio Mariae,14070200
2083,"Visitatio Mariae,8",14070208
3049,Vitalis Agricolae Mart.,
2255,"Vitalis, Valeriae",14042800
4430,Viti et sociorum,14061500
2084,"Viti,8",14061508
2719,Vitoni,14110920
2429,Vulmari,14072000
2209,Walburgae,14022500
2256,Waldetrudis,14040900
2430,Wandregisili,14072220
2720,Wenaili,14110320
2580,Wenceslai,14092800
4434,"Wenceslai,8",14092808
2310,Wiboradae,14050220
2795,Wigberti,14081320
2657,Wilfridi,14101230
4435,Willehadi,14110820
2180,Willelmi,14011000
2431,Willibaldi,14070700
2721,Willibrordi,14110700
2307,Wironi,14050840
2658,Wolfgangi,14103130
2181,Wulsini,14010800
2182,Wulstani,14011920
2085,"Wulstani,8",14011928
4216,Wunnibaldi,14121820
2659,XI milium Virginum,14102100
2308,Zenobii,14052500
2774,Zenonis,14041200
2432,"Zoerardi, Benedicti",14071600
