id,name,feast_code
2042,Suff. Marcelli Par.,15110300
2047,Suff. Martini,15111100
2097,Suff. Caeciliae,15112200
2065,Suff. Reliquiarum,15120400
2051,Suff. Nicolai,15120600
2112,Suff. Thomae Apost.,15122100
2066,Suff. Stephani,15122600
2100,Suff. Joannis Evang.,15122700
2058,Suff. Paschae,15811000
4204,Suff. Corporis Christi,15915000
1471,Ad Benedicite,16001000
1472,Ad Benedictus,16002000
1474,Ad Magnificat,16003000
1936,Invitatoria,16004000
1477,Ad Nunc Dimittis,16005000
2104,Ad Nunc Dimittis TP,16005080
1473,Ad Completorium,16006000
1921,Hymni,16007000
1550,Conductus,16008000
1478,Ad Processionem,16009000
1470,Ad aquam benedictio,16010000
1922,In Dedic. Altaris,16011000
1476,Ad Missam,16012000
4549,Missa in dominicis diebus,16012700
1480,Ad visitandum infirmum,16013000
4353,Ordo ad visitandum vel perunguendum infirmum,16013010
4388,Pro uno infirmo,16013020
4375,Pro infirmis,16013030
1876,Festi 9 lectionum,16014000
1878,"Festi 9 lectionum,8",16014008
1877,Festi 9 lectionum TP,16014080
1885,De festis semiduplicibus,16015000
1884,De festis semiduplicibus TP,16015080
1881,De festis duplicibus,16016000
1883,De festis duplicibus minoribus,16016001
1882,De festis duplicibus majoribus,16016002
1880,De festis duplicibus minoribus TP,16016081
1879,De festis duplicibus majoribus TP,16016082
1875,Festi 3 lectionum,16017000
2105,In Temp Pestilentiae,16018000
2106,Pro pace regni,16019000
4379,Pro pace,16019010
2107,Pro pluvia,16020000
4197,In tempore belli contra Sarracenos,16021000
4198,In tempore oritur inter christianos,16022000
2797,Ad aspersionem aquae benedictae,16023000
2798,Ad aspersionem aquae benedictae TP,16023080
2800,Ad lavandum altaria,16024000
4286,De caritate,16025000
4387,Pro tribulatione,16026000
4415,Unius in tribulatione,16026010
4345,Multorum in tribulatione,16026020
4384,Pro salute vivorum,16027000
4383,Pro Sacerdote,16028000
4369,Pro Archiepiscopo,16028010
4368,Pro amico,16029000
4376,Pro iter agentibus,16030000
4374,Pro febribus,16031000
4370,Pro baptismo,16032000
4378,Pro ordinatione clerici,16033000
4452,Pro ordinatione Episcopi,16033010
4453,Pro ordinatione Episcoporum,16033020
4362,Ordo super eum qui barbam tangere cupit,16034000
4361,Ordo quando sal ante altare ponitur antequam exorcizetur,16035000
4354,Ordo celebrandus super eum qui ab spiritu inmundo vexatur,16036000
4371,Pro conversis,16037000
4380,Pro paenitente,16038000
4389,Pro uno paenitente,16038010
4352,Ordo ad reconciliandum paenitentes,16038020
4381,Pro paenitentibus,16038030
2863,De festis simplicibus,16039000
4360,Ordo quando rex cum exercitu ad prelium egreditur,16040000
4355,Ordo de energumeno,16041000
4364,Ordo votivo energumeno id est daemonia sustinens,16041010
4385,Pro serenitate,16042000
4377,Pro omni populo christiano,16043000
4386,Pro sponso et sponsa,16044000
4543,Pro familiaribus,16044000
4382,Pro remissione peccatorum,16045000
4443,De consecratione caemeteriorum,16046000
4444,Pro reconciliatione ecclesiae,16047000
4445,Benedictio crucis,16048000
4448,Pro consecratione crucis,16048010
4469,Pro stabilitate loci,16049000
4468,Pro stabilitate loci,16049000
2967,Pro quacumque necessitate,16050000
4550,De festis sollemnibus,16051000
4600,Pro adversitate ecclesiae,16052000
4455,In nativitate Pontificis,16208020
1481,Additamenta,17001000
2073,Tr. Christophori,17002000
2076,Transl. Simperti,17003000
1933,Inventio Afrae,17004000
1935,Inventio Udalrici,17005000
1886,Festum Sanguinis,17007000
4457,Miraculi sanctae crucis,17008000
4503,"Iwigii, transl.",17009000
4606,Ordo virtutum Hildegardiensis,17010000
3016,Sanctorum Angelorum Custodum,
2792,Germani Ant.,
3015,Sanctissimi Redemptoris. Die 23 Octobris,
3009,Rustici et Eleutherii Martyrum,
2934,"Leonis I Papae, Confessoris et Ecclesiae Doctoris",
3031,Teresiae Virginis,
2880,Gregorii VII Papae Confessoris,
3049,Vitalis Agricolae Mart.,
2972,Monicae Viduae,
2826,Bonifatii Martyris,
2851,Didaci Confessoris,
2948,Missa Votiva. Feria II. Missa de Sanctissima Trinitate,
2930,Justini Martyris,
2969,Missa pro vitanda mortalitate,
2775,Mercurii,
2884,Hermenegildi Martyris,
2785,Vigil. Dionysii,
2999,Pro nec Virgine nec Martyre,
2779,Nazarii,
4247,Inventio Catharinae,
