id,name,month,day,feast_code,description
2303,Transl. Walburgae,5,1,14050150,Moving of Walburga's relics
2260,Athanasii,5,2,14050200,"Athanasius, Archbishop of Alexandria"
2267,Elev. Elis. Hung.,5,2,14050210,Elevation of Elizabeth's relics
1703,"Elev. Elis. Hung.,8",,,14050218,In week after Elizabeth's Elevation
2310,Wiboradae,5,2,14050220,"Wiborada, Virgin Martyr"
4331,Mafaldae Reginae,5,2,14050230,Portuguese princess and queen; nun (Cistercian order) in the Convent of Arouca
2276,Inventio Crucis,5,3,14050300,Finding of the Cross
1934,"Inventio Crucis,8",,,14050308,In week after the Finding of the Cross
2257,Alexandri et sociorum,5,3,14050310,"Alexander and Eventius, Martyrs"
2279,Juvenalis,5,3,14050320,"Juvenal, Bishop of Narni"
2270,Floriani,5,4,14050400,"Florian, Martyr"
2273,Godehardi,5,4,14050410,"Godehard (Gothard), Bishop of Hildesheim"
2278,Judae Quiriaci,5,4,14050420,"Judas Quiriacus (Cyriacus), Bishop"
4616,De corona domini,5,4,14050430,Crown of the Lord
2283,Monicae,5,4,14050440,"Monica, Mother of Augustine"
4585,"Vincentii, transl. in Brachara",5,4,14050450,Moving of Vincent of Saragossa's relics to Braga
4318,Hilarii Arelatensis,5,5,14050500,"Hilary (Hilarius or Hilarus), Archbishop of Arles, Confessor"
4528,"Augustini, conv.",5,5,14050510,"Conversion of Augustine, Bishop and Doctor"
2277,Joannis Port. Lat.,5,6,14050600,John before the Latin Gate
2300,Transl. Stephani,5,7,14050700,Moving of Stephen's rellics
2296,Stanislai,5,7,14050710,"Stanislaus, Bishop of Krakow"
2259,Appar. Michaelis,5,8,14050800,Appearing of Michael the Archangel
2306,Victoris Mauri,5,8,14050810,"Victor Maurus, Martyr"
4535,Petri de Tarentasia,5,8,14050820,"Peter II of Tarentaise, Archbishop"
2284,"Oct. Philippi,Jacobi",5,8,14050830,"Octave of Philip and James, Apostles"
2307,Wironi,5,8,14050840,"Wiro, ""Apostle"" of southern Netherlands"
2299,Transl. Nicolai,5,9,14050900,Moving of Nicholas's relics
2274,"Gordiani, Epimachi",5,10,14051000,"Gordian and Epimachus, Martyrs"
4177,Antonini Episcopi,5,10,14051010,"Antoninus, Archbishop of Florence"
2281,Mamerti,5,11,14051100,"Mamertus, Bishop of Vienne"
2271,Gangulfi,5,11,14051110,"Gangulfus (Gengoul, Gangulf, Gengulf, Gangulphus, Gangolfus, Gengulfus), Martyred Knight"
2309,Octava Floriani,5,11,14051120,Octave of Florian
2293,Rictrudis,5,12,14051200,"Rictrudis, Widow"
2287,Pancratii et Soc.,5,12,14051210,"Pancras and Companions, Martyrs"
2297,Subventio Martini,5,12,14051220,Hiding of Martin's relics
2298,Transl. Mauritii,5,12,14051230,Moving of Maurice's relics
4346,"Nerei, Achillei",5,12,14051240,"Nereus and Achilleus, Roman Martyrs"
2294,Servatii,5,13,14051300,"Servais (Servatius), Bishop of Tongres"
4454,In dedicatione S. Mariae,5,13,14051310,"Commemoration of the date when Boniface IV dedicated the Pantheon in Rome to the service of God in the name of ""S. Mariae semper Virginis et omnium Martyrum"""
4566,"Basilicae BMV de Martyribus Ulyssipponensis, in dedicatione",5,13,14051320,"Dedication of the Basilica of Our Lady of the Martyrs, Lisbon"
4573,Petri Regalati,5,13,14051330,"Peter Regalado, Franciscan friar"
2290,Pontii,5,14,14051400,"Pontius, Martyr"
2302,Transl. Udalrici,5,14,14051410,Moving of Ulric's relics
2265,Coronae,5,14,14051420,"Corona, Martyr"
2269,Euticii,5,15,14051500,"Euticius (Eutice, Euthycius), Martyr"
4203,Ruperti Bingensis,5,15,14051510,Rupert of Bingen
4441,Translatio Wigberti,5,15,14051520,Moving of Wigbert's relics
2301,Transl. Syri,5,17,14051700,Moving of Syrus's relics
4534,"Bernardini Senensis, transl.",5,17,14051710,Moving of relics of Bernardinus degl' Albizzeschi of Siena
4541,Paschalis Baylon,5,17,14051720,"Pascual Baylón, Confessor"
2268,Erici,5,18,14051800,"Eric IX of Sweden, King and Martyr"
2275,Hadulfi,5,19,14051900,"Hadulf, Abbot and Bishop of Arras"
2291,"Pudentianae,Pudentis",5,19,14051910,"Pudentiana and Pudens, Martyrs"
2266,Dunstani,5,19,14051920,"Dunstan, Archbishop of Canterbury"
4538,Ivonis de Kermartin,5,19,14051930,"Ivo of Kermartin (Yves Hélory, Yvo, Ives)"
2285,Octava Servatii,5,20,14052000,Octave of Servatius
4266,Bernardini Senensis,,,14052010,"Bernardinus degl' Albizzeschi of Siena, Confessor"
4497,Desiderii Lingon,5,23,14052300,"Desiderius (Didier), Martyr, Bishop of Langres"
2099,Transl. Dominici,5,24,14052400,Moving of Dominic's relics
2308,Zenobii,5,25,14052500,"Zenobius, Bishop of Florence"
2305,Urbani,5,25,14052510,"Urban I, Pope and Martyr"
2304,Tres Mariae,5,25,14052520,"Mary, Mary Cleophae, Mary Salome"
4412,Transl. Francisci,5,25,14052530,The moving of Francis's relics
2262,Bedae,5,26,14052600,"The Venerable Bede, Doctor"
2261,Augustini Cant.,5,26,14052610,"Augustine (Austin), of Canterbury"
4366,Philippi Nerii,5,26,14052620,"Philip Neri, Confessor, Apostle of Rome and founder of the ""Oratory"""
2292,Ragnulfi,5,27,14052700,"Ragnulf (Rainulf, Renon), Martyr, father of Hadulf (Bishop of Arras)"
2272,Germani Parisien.,5,28,14052800,"Germanus (Germain), Bishop of Paris"
2264,Carauni,5,28,14052810,"Caraunus, Deacon and Martyr"
2282,Maximini,5,29,14052900,"Maximinus, Bishop of Trier"
4191,"Felicis, Pont.",5,30,14053000,"Felix I, Martyr and Pope"
2263,Cantiorum,5,31,14053100,"Cantius, Cantianus and Cantianilla, Martyrs"
2288,Petronillae,5,31,14053110,"Petronilla, Virgin"
4173,Angelae Mericiae,5,31,14053120,"Angela Merici, Virgin, Foundress of the Ursuline Order of Nuns"
4394,Reginae Mariae,5,31,14053130,The Queenship of Mary
2342,Ordinatio Oswaldi,6,1,14060100,Ordination of Oswald
4273,"Caprasii, Abb.",,,14060110,"Caprasius, Abbot of Lerins"
2336,"Marcellini, Petri",6,2,14060200,"Marcellinus and Peter, Martyrs"
4525,Photini Episc. et soc.,6,2,14060210,"Photinus (Pothinus), First Bishop of Lyons"
2323,Erasmi,6,3,14060300,"Erasmus, Bishop and Martyr"
4526,Chlotildis Regina,6,3,14060310,"Chlothildis (Clotilda, Clotilde), Queen of France"
4313,Francisci Carracciolo,6,4,14060400,"Francis (Ascanio) Carracciolo, confessor (canonized in 1807)"
4393,Quirini,6,4,14060410,"Quirinus, Bishop of Siscia (Sissek)"
2318,Bonifacii,6,5,14060500,"Boniface, Archbishop and Martyr"
2352,Transl. Wulstani,6,7,14060700,Moving of Wulfstan's relics
2335,LOCAL:Transl. Serva.,6,7,14060710,Moving of Servatius's relics
2339,Medardi,6,8,14060800,"Medard, Bishop of Vermandois"
2347,"Primi, Feliciani",6,9,14060900,"Primus and Felician, Martyrs"
2331,Landerici,6,10,14061000,"Landericus (Landry), Bishop of Paris"
2315,Barnabae,6,11,14061100,"Barnabas, Apostle"
2316,Basilidis et Soc.,6,12,14061200,"Basilides and Companions, Martyrs"
2354,Victorini Assisiensis,6,12,14061210,"Victorinus, Bishop of Assisi and Martyr"
2324,Eskilli,6,12,14061220,"Eskill, Bishop of Northanscog and Martyr"
2313,Antonii Patavini,6,13,14061300,"Anthony of Padua, Doctor"
2317,"Basilii, Doct.",6,14,14061400,"Basil the Great, Doctor"
2322,Elisei,6,14,14061410,"Elisha, Prophet"
1706,"Elisei,8",,,14061418,In week after Elisha
4430,Viti et sociorum,6,15,14061500,"Vitus, Modestus and Crescentia, Martyrs"
2084,"Viti,8",,,14061508,In week after Vitus
2330,Landelini,6,15,14061520,"Landelinus, Abbot"
2321,Eadburgae,6,15,14061530,"Eadburga, Abbess at Winchester"
2319,"Constantini, Peregr.",6,15,14061540,"Constantine and Peregrine, Bishops"
2320,Cyrici,6,16,14061600,"Cyricus and Julitta, Martyrs"
1553,"Cyrici,8",,,14061608,In week after Cyricus
4326,Joannis Francisci Regis,6,16,14061610,"Jean-François Régis (also ""John Francis Regis"" and ""St Regis""), priest of the Society of Jesus, canonized in 1737"
4570,Lutgardae,6,16,14061620,"Lutgard, Virgin, Mystic, Cistercian Order"
2349,Transl. Aichardi,6,17,14061700,Moving of Aichardus's relics
4270,Botulphi,,,14061710,"Botulph, Abbot, founder of Ikanhoe monastery"
4489,Aviti,6,17,14061720,"Avitus, Abbot and Confessor, born at Aurillac"
2337,"Marci, Marcellini",6,18,14061800,"Mark and Marcellian, Martyrs"
2326,"Gervasii, Protasii",6,19,14061900,"Gervase and Protase, Martyrs"
2325,"Georgii, Adalberti",6,20,14062000,"George and Adalbert, Martyrs"
2348,"Edwardi, Mart., transl.",6,20,14062010,Moving of Edward the Martyr's relics (son of King Edgar the Peaceful)
2312,"Albani, Mart.",6,21,14062100,"Albanus (Alban) of Mainz, Martyr"
2333,Leutfredi,6,21,14062110,"Leufred (Leufroy), Abbot"
4170,Aloisii Gonzagae,6,21,14062120,"Aloysius (Luigi) Gonzaga, Confessor, Patron of youthful Catholic students"
2344,Paulini Nolansis,6,22,14062200,"Paulinus, Bishop of Nola"
2311,Acacii et sociorum,6,22,14062220,"Acacius and Companions, Martyrs"
2341,Octava Viti,6,22,14062230,Octave of Vitus
4290,Decem Millium Martyrum,,,14062240,Ten Thousand Martyrs (crucified on Mount Ararat)
2355,Vig. Joannis Bapt.,6,23,14062300,Eve of John the Baptist
2340,Octava Cyrici,6,23,14062310,Octave of Cyricus
2327,Joannis Baptistae,6,24,14062400,John the Baptist
1672,Dom. p. Jo. Bapt.,,,14062401,Sunday after John the Baptist
1938,"Joannis Baptistae,8",,,14062408,In week after John the Baptist
2350,Transl. Eligii,6,25,14062500,Moving of Eligius's relics
2351,Transl. Lebuini,6,25,14062510,Moving of Liafwin's relics
2771,Prosperi,6,25,14062520,"Prosper, Confessor, Bishop of Reggio in Emilia"
2328,"Joannis, Pauli",6,26,14062600,"John and Paul, Martyrs"
2314,Baboleni,6,26,14062610,"Babolenus, Abbot"
4426,Vigilii,6,26,14062620,"Vigilius, Martyr, Bishop of Trent"
2329,Ladislai,6,27,14062700,"Ladislaus, King of Hungary"
2334,LOCAL:Sept.Dorm.Eph.,6,27,14062710,"Seven Sleepers of Ephesus, as witnessed at Muenster"
2353,Victoria Pauli,6,27,14062720,"Victory of Paul, at Muenster"
4182,BMV de Perpetuo Succursu,6,27,14062730,Our Lady of Perpetual Help
2332,Leonis,6,28,14062800,"Leo the Great, Pope"
2357,"Vigilia Petri, Pauli",6,28,14062810,Eve of Peter and Paul
2356,Vigilia Petri,6,28,14062820,Eve of Peter
2346,"Petri, Pauli",6,29,14062900,"Peter and Paul, Apostles"
1660,Dom. inf. Oct.Apost.,,,14062901,Sunday after Peter and Paul
1972,"Petri, Pauli,8",,,14062908,In week after Peter and Paul
2345,Petri,6,29,14062910,"Peter, Apostle"
1973,"Petri,8",,,14062918,In week after Peter (Apostle)
2343,Pauli,6,30,14063000,"Paul, Apostle"
1970,"Pauli,8",,,14063008,In week after Paul (Apostle)
2338,"Martialis, Epi.",6,30,14063010,"Martial, Bishop of Limoges"
2397,Octava Joannis Bapt.,7,1,14070100,Octave of John the Baptist
4202,Pretiosissimi Sanguinis,7,1,14070110,Feast of the Most Precious Blood (of Jesus Christ)
2428,Visitatio Mariae,7,2,14070200,Visitation of Mary
2083,"Visitatio Mariae,8",,,14070208,In week after Visitation of Mary
2406,"Processi, Martiniani",7,2,14070210,"Processus and Martinian, Martyrs"
2422,Transl. Thomae,7,3,14070300,Moving of Thomas's relics
2392,"Mustiolae, Irenaei",7,3,14070310,"Mustiola and Irenaeus, Martyrs"
4480,"Oct. Joannis, Pauli",7,3,14070320,Octave of John and Paul
2420,Transl. Martini,7,4,14070400,Moving of Martin's relics
2369,Decoll. Antonini,7,4,14070410,Beheading of Antoninus
2425,Udalrici,7,4,14070420,"Ulric (Udalricus), Bishop of Augsburg"
2078,"Udalrici,8",,,14070428,In week after Ulric
4390,Procopii Sázaviensis,7,4,14070430,"Procopius of Sázava, Abbot, Confessor, canonized 1204"
4176,Antonii Mariae Zaccaria,7,5,14070500,"Antonio Maria Zaccaria, Confessor, Founder of the Clerks Regular of St. Paul (Barnabites)"
2396,Octava Apostolorum,7,6,14070600,Octave of Peter and Paul
1957,"Oct. Apostolorum,8",,,14070608,In week after Octave of Peter and Paul
2374,Goaris,7,6,14070610,"Goar, Hermit"
2417,Transl. Gudulae,7,6,14070620,Moving of Gudula's relics
2399,Octava Martialis,7,6,14070630,Octave of Martial
4507,Joannis de Husinec,7,6,14070640,"Jan Hus (d. 1415, Council of Constance), venerated as a saint in 15th- and 16th-century Bohemia"
2431,Willibaldi,7,7,14070700,"Willibald, Bishop"
2423,Transl. Thomae Cant.,7,7,14070710,Moving of Thomas Becket's Relics
2421,Transl. Servatii,7,7,14070720,Moving of Servatius's relics
2433,Vig. Kiliani et Soc.,7,7,14070730,"Vigil of Kilian and Companions, Martyrs"
4490,"Claudii commentariensis, Symphoriani, Nicostrati et sociorum",7,7,14070740,"Claudius, his sons Felicissimus and Symphorianus, his brother Victorinus, and Castor the brother of the jailer Nicostratus, Roman Martyrs"
2390,"Martialis, Apost.",7,8,14070800,"Martial, ""Apostle"" of Limoges"
2381,Kiliani et Soc.,7,8,14070810,"Kilian and Companions, Martyrs"
2394,"Oct. Apost, Die 3",7,8,14070820,The third day after the Octave of Peter and Paul
2854,Elisabeth Reginae Portugalliae,7,8,14070830,"Elisabeth (Isabel), Widow, Queen of Portugal"
4610,Procopii megalomartyris,7,8,14070840,"Procopius Megalomartyr, Procopius of Scythopolis, martyr of Caesarea of Palestine, the ascete and Roman general"
2395,Oct.Visitatio Mariae,7,9,14070900,Octave of Visitation of Mary
2418,Transl. Justae,7,9,14070910,Moving of Justa's relics
4347,Nicolai Pici et sociorum,7,9,14070920,"Nicholas Pieck (Nicolaus Picus) and 18 companions, Martyrs"
4539,Purissimi cordis de BMV,7,9,14070930,Most pure heart of Mary
2411,Septem Fratrum,7,10,14071000,"Seven Brothers, Martyrs"
2408,"Rufinae, Secundae",7,10,14071010,"Rufina and Secunda, Virgin Martyrs"
2416,Transl. Benedicti,7,11,14071100,Moving of Benedict's relics
2074,"Transl. Benedicti,8",,,14071108,In week after Benedict's Translation
2402,Octava Udalrici,7,11,14071110,Octave of Ulric
2377,"Hermagorae,Fortunati",7,12,14071200,"Hermagoras and Fortunatus, Martyrs"
1919,"Hermagorae, Fort.,8",,,14071208,In week after Hermagoras and Fortunatus
4196,Henrici Imperatoris,7,13,14071300,"Henry II, Confessor; German King and Roman Emperor; died Jul.13, 1024"
2391,Mildrithae,7,13,14071310,"Mildred, Abbess of Minster-in-Thanet"
4491,Turiani,7,13,14071320,"Turianus, Bishop and Confessor"
2385,Madelgari,7,14,14071400,"Vincent (ne Madelgar), Abbot"
2427,Vig. Relatio Vedasti,7,14,14071410,Eve of Return of Vaast's relics
4184,Bonaventurae,7,14,14071420,"Bonaventure, Bishop, Confessor, Doctor of the Church"
2407,Relatio Vedasti,7,15,14071500,Return of Vaast's relics
1679,Dom. p. Rel. Ved.,,,14071501,Sunday after Return of Vaast's relics
1979,"Relatio Vedasti,8",,,14071508,In week after Return of Vaast
2370,Divisio Apostolorum,7,15,14071510,Sending forth of the Apostles
2413,Swithuni,7,15,14071520,"Swithun, Bishop of Winchester"
2432,"Zoerardi, Benedicti",7,16,14071600,"Zoerard (Andrew) and Benedict, Martyrs"
4268,BMV de Monte Carmelo,,,14071610,Our Lady of Mount Carmel
2361,Alexis,7,17,14071700,"Alexis, the Man of God"
2380,Kenelmi,7,17,14071710,"Kenelm, Prince of Mercian Royal Family"
2388,Marinae,7,17,14071720,"Marina, Virgin"
4580,Triumphi Sanctae Crucis apud Navas Tolosae,7,17,14071730,Triumph of the Holy Cross in Las Navas de Tolosa (Battle of Las Navas de Tolosa or Battle of Al-Uqab)
4501,Justae et Rufinae,7,17,14071730,"Justa and Rufina, Virgin Martyrs, patronesses of Seville"
2401,Octava Tr. Benedicti,7,18,14071800,Octave of Benedict's Translation
2364,Arnulfi Metensis,7,18,14071810,"Arnulfus (Arnoul), Bishop of Metz"
4551,Camilli de Lellis,7,18,14071820,"Camillus de Lellis, Confessor, Founder of the Canons Regular of a Good Death (Infirmis Ministrantium)"
2383,"LOCAL:Annae,Zutfania",7,19,14071900,"Anne, as witnessed at Zutphen"
2429,Vulmari,7,20,14072000,"Vulmar, Abbot"
2386,Margaritae,7,20,14072010,"Margaret (Marina), Virgin Martyr"
2371,Eliae,7,20,14072020,"Elijah, Prophet"
1704,"Eliae,8",,,14072028,In week after Elijah
2405,Praxedis,7,21,14072100,"Praxedes, Virgin"
2426,Victoris et Soc.,7,21,14072110,"Victor of Marseilles et al., Martyrs"
4613,Arbogasti Argentoratensis,7,21,14072120,"Arbogast, Bishop of Strasbourg"
2387,Mariae Magdalenae,7,22,14072200,Mary Magdalene
1673,Dom. p. Mariae Mag.,,,14072201,Sunday after Mary Magdalene
1948,"Mariae Mag.,8",,,14072208,In week after Mary Magdalene
2400,Octava Rel. Vedasti,7,22,14072210,Octave of Return of Vaast's relics
2430,Wandregisili,7,22,14072220,"Wandregisilus, Abbot of Fontenelle"
2382,Liborii,7,23,14072300,"Liborius, Confessor and Bishop of Lemans"
2379,Joannis Cassiani,7,23,14072310,"John Cassian, Abbot"
2363,Apollinaris,7,23,14072320,"Apollinaris, Bishop of Ravenna"
2424,Transl. Trium Regum,7,23,14072330,Moving of relics of the Three Kings (the Magi) to Cologne in the 12th Century
2366,Christinae,7,24,14072400,"Christina, Virgin Martyr"
4421,Vigilia Jacobi,7,24,14072410,"Eve of James the Greater, Apostle"
2378,Jacobi,7,25,14072500,"James the Greater, Apostle"
1671,Dom. p. Jacobi,,,14072501,Sunday after James the Greater
1937,"Jacobi,8",,,14072508,In week after James the Greater
2367,Christophori,7,25,14072510,"Christopher, Martyr"
2414,"Tr. Germani, Juliani",7,25,14072520,"Moving of Germanus, Julianus relics"
2368,Cucuphatis,7,25,14072530,"Cucuphas, Martyr"
2415,Tr. Marcelli Paris.,7,26,14072600,Moving of relics of Marcellus (Paris)
2362,Annae,7,26,14072610,"Anne, Mother of Mary"
2384,LOCAL:Tr.Trium Regum,7,26,14072620,"Moving of relics of the Three Kings (the Magi) to Cologne in the 12th Century, as witnessed in Muenster"
2404,Pantaleonis,7,27,14072700,"Pantaleon (Panteleimon), Martyr"
2410,Sept. Dorm. Eph.,7,27,14072710,Seven Sleepers of Ephesus
2419,Transl. Karoli Magni,7,27,14072720,Moving of Charlemagne's relics
2393,"Nazarii, Celsi",7,28,14072800,"Nazarius and Celsus, Martyrs"
2409,Samsonis,7,28,14072810,"Samson, Bishop of Dol"
2365,Botuidi,7,28,14072820,"Botwid, Martyr"
2372,Felicis,7,29,14072900,"Felix, Bishop and Martyr (falsely called Pope Felix II)"
2398,Octava Mariae Mag.,7,29,14072910,Octave of Mary Magdalene
2412,Simplicii et Soc.,7,29,14072920,"Simplicius and Companions, Martyrs"
2389,Marthae,7,29,14072930,"Martha, Virgin"
2403,Olavi,7,29,14072940,"Olaf of Norway, King and Martyr"
2360,"Abdonis, Sennis",7,30,14073000,"Abdon and Sennen, Martyrs"
2373,Germani,7,31,14073100,"Germanus, Bishop of Auxerre"
2375,Helenae Schedviensis,7,31,14073110,"Helen of Skoefde (Sweden), Martyr"
2515,Vincula Petri,8,1,14080100,Peter in Chains
2082,"Vincula Petri,8",,,14080108,In week after Peter in Chains
2490,Octava Jacobi,8,1,14080110,Octave of James the Greater
2482,Machabaeorum,8,1,14080120,"Holy Maccabees, Martyrs"
2458,Ethelwoldi,8,1,14080130,"Ethelwold, Bishop of Wincester"
2463,Fidei et Soc.,8,1,14080140,"Faith and Companions, Martyrs"
2503,"Stephani, Pont.",8,2,14080200,"Stephen I, Pope"
4171,Alphonsi Mariae de Ligorio,8,2,14080210,"Alphonsus Maria de Liguori, Bishop, Confessor, Doctor of the Church"
2473,Inventio Stephani,8,3,14080300,Finding of Stephen's relics (First Martyr)
2507,Tertullini,8,4,14080400,"Tertullinus, Martyr"
2434,Adventus Walburgae,8,4,14080410,The Departure of Walburga from England (to found a religious house in Bischofsheim)
4414,Transl. Valentini Epi.,8,4,14080420,Translation of Valentinus's relics
4474,Dominici,8,4,14080430,"Dominic, founder of the Order of Friars Preachers"
4475,"Dominici,8",,,14080438,In week after Dominic
2435,Afrae,8,5,14080500,"Afra, Martyr"
2492,"Oswaldi, Reg.",8,5,14080510,"Oswald, King of Northumbria"
2483,Mariae ad Nives,8,5,14080520,Mary of the Snows
4527,"Aemigdii, Episc. et Martyr",8,5,14080530,"Emygdius (Emidius), Bishop Martyr"
2510,Transfiguratio Dom.,8,6,14080600,Transfiguration of Jesus
2502,Sixti,8,6,14080610,"Sixtus and Companions, Martyrs"
2462,"Felicissimi, Agapiti",8,6,14080620,"Felicissimus and Agapetus, Marytrs"
4568,"Justi, Pastoris",8,6,14080630,"Justus and Pastor, Martyrs at Alcalá de Henares (Complutum)"
2457,Donati,8,7,14080700,"Donatus, Bishop of Arezzo"
2478,LOCAL:Afrae,8,7,14080710,"Afra, Martyr, as witnessed at Augsburg and Muenster"
2437,Alberti,8,7,14080720,"Albert of Trapani, Confessor and Carmelite Friar"
2447,Cyriaci et Soc.,8,8,14080800,"Cyriacus and Companions, Martyrs"
2476,Justini,8,8,14080810,"Justin, child martyred near Paris"
2499,Romani,8,9,14080900,"Romanus, Martyr"
2514,Vigilia Laurentii,8,9,14080910,Eve of Laurence
2464,"Firmi, Rustici",8,9,14080920,"Firmus and Rusticus, Martyrs"
2477,Laurentii,8,10,14081000,"Laurence, Martyr"
1943,"Laurentii,8",,,14081008,In week after Laurence
2508,"Tiburtii, Susannae",8,11,14081100,"Tiburtius and Susanna, Martyrs"
2465,Gaugerici,8,11,14081110,"Gaugericus (Gery), Bishop"
1670,Dom. p. Gaugerici,,,14081111,Sunday after Gaugericus
1889,"Gaugerici,8",,,14081118,In week after Gaugericus
2448,De corona spinea,8,11,14081120,Commemoration of the Crown of Thorns
2506,Taurini,8,11,14081130,"Taurinus, Bishop of Evreux"
4542,Tiburtii (filius Chromatii),8,11,14081140,"Tiburtius (son of Chromatius in Rome), Martyr"
2445,Clarae,8,12,14081200,"Clare of Assisi, Foundress"
2459,"Eupli, Leucii",8,12,14081210,"Euplus, Deacon Martyr; and Leucius, Bishop Confessor"
2485,Octava Afrae,8,12,14081220,Octave of Afra
2470,Hilariae et Soc.,8,12,14081230,"Hilaria, Martyr, Mother of Afra, Matron at Augsburg"
2471,Hippolyti,8,13,14081300,"Hippolytus, Martyr"
2497,Radegundis,8,13,14081310,"Radegund, Matron"
2795,Wigberti,8,13,14081320,"Wigbert, Confessor, Abbot of Fritzlar"
2460,Eusebii,8,14,14081400,Eusebius of Rome
2513,Vig. Assump. Mariae,8,14,14081410,Eve of Assumption of Mary
2439,Assumptio Mariae,8,15,14081500,Assumption of Mary
1666,Dom. p. Assumptionem,,,14081501,Sunday after Assumption of Mary
1491,"Assumptio Mariae,8",,,14081508,In week after Assumption of Mary
2438,Arnulfi,8,16,14081600,"Arnulf, Bishop of Metz"
2466,Gemmae,8,16,14081610,"Gemma, Virgin"
2450,Die 2 p. Assump.,8,16,14081620,First day after Assumption of Mary
2493,Passio Laurentiae,8,16,14081630,Passion of Laurentia
2498,Rocho,8,16,14081640,"Rochus (Roche, Roch), Confessor"
2479,LOCAL:Annae,8,16,14081650,"Anne, as witnessed in Muenster (after 1510)"
4553,Aredii Nivernensis,8,16,14081660,"Aredius (Aregius, Arigius, Agricius, Aré) of Nevers, Bishop"
2491,Octava Laurentii,8,17,14081700,Octave of Laurence
2512,Transl. Justinae,8,17,14081710,Moving of Justina's relics
2451,Die 3 p. Assump.,8,17,14081720,Second day after Assumption of Mary
2436,Agapiti,8,18,14081800,"Agapitus, Martyr"
1482,"Agapiti,8",,,14081808,In week after Agapitus
2489,Octava Gaugerici,8,18,14081810,Octave of Gaugericus
2452,Die 4 p. Assump.,8,18,14081820,Third day after Assumption of Mary
2468,Helenae,8,18,14081830,"Helen, Finder of the True Cross, Mother of Constantine the Great"
2481,Ludovici Toul.,8,19,14081900,"Louis, Bishop of Toulouse"
2453,Die 5 p. Assump.,8,19,14081910,Fourth day after Assumption of Mary
4418,Vig. Stephani Reg.,8,19,14081920,"Eve of Stephen I, King and Apostle of Hungary"
2496,Philiberti,8,20,14082000,"Philibert, Abbot"
2444,Bernardi,8,20,14082010,"Bernard, Abbot and Doctor"
1495,"Bernardi,8",,,14082018,In week after Bernard
2454,Die 6 p. Assump.,8,20,14082020,Fifth day after Assumption of Mary
2504,"Stephani, Reg.",8,20,14082030,"Stephen I, King and Apostle of Hungary"
2455,Die 7 p. Assump.,8,21,14082100,Sixth day after Assumption of Mary
2505,Symphoriani,8,22,14082200,"Symphorian (and Timothy), Martyrs"
2487,Octava Assumptionis,8,22,14082210,Octave of Assumption of Mary
2509,"Timothei, Apollinaris",8,23,14082300,"Timothy and Apollinaris, Martyrs"
4365,Philippi Benitii,8,23,14082310,"Philip Benitius (Filippo Benizzi), Confessor"
4419,Vigilia Bartholomaei,8,23,14082320,Eve of Bartholomew
2443,Bartholomaei,8,24,14082400,"Bartholomew, Apostle"
2440,Audoeni,8,24,14082410,"Audoenus (Ouen), Bishop of Rouen"
4408,Transl. Candidi,8,24,14082420,"Moving of Candidus's relics (Martyr, at Innichen)"
4554,Aureae Ostiensis,8,24,14082430,Aurea (Chryse) of Ostia
2480,Ludovici,8,25,14082500,"Louis IX, King of France"
2472,Hunegundis,8,25,14082510,"Hunegundis, Abbess"
2486,Octava Agapiti,8,25,14082520,Octave of Agapitus
2467,Genesii,8,25,14082530,"Genesius, Martyr"
4511,"Geruntii Italicensis, Epi.",8,25,14082540,"Geruntius, Bishop of Italica (Talco), near Seville"
4537,Caesarii Arelatensis,8,27,14082700,"Caesarius, Archbishop of Arles"
2441,Augustini,8,28,14082800,"Augustine, Bishop and Doctor"
1492,"Augustini,8",,,14082808,In week after Augustine
2474,Juliani,8,28,14082810,"Julian of Brioude, Martyr"
2500,Rufi,8,28,14082820,"Rufus, Bishop"
2469,Hermetis,8,28,14082830,"Hermes, Martyr"
2495,Pelagii,8,28,14082840,"Pelagius, Martyr"
2442,Balbinae,8,28,14082850,"Balbina, Virgin Martyr"
2475,"Juliani, Hermetis",8,28,14082860,"Julian of Brioude and Hermes, Martyrs"
2449,Decoll. Jo. Bapt.,8,29,14082900,Beheading of John the Baptist
2501,Sabinae,8,29,14082910,"Sabina, Martyr"
2484,Mederici,8,29,14082920,"Medericus (Merry), Abbot"
2461,"Felicis, Adaucti",8,30,14083000,"Felix and Adauctus, Martyrs"
4269,Bononii,,,14083010,"Bononius, Abbot, Disciple of Romuald"
2511,Transl. Hadulfi,8,31,14083100,Moving of Hadulf's relics
2494,Paulini,8,31,14083110,"Paulinus, Bishop of Trier"
2446,Cuthburgae,8,31,14083120,"Cuthberga, First Abbess of Wimborne"
2488,Octava Bartholomaei,8,31,14083130,Octave of Bartholomew
2517,Aegidii,9,1,14090100,"Aegidius (Giles), Abbot"
2550,Lupi,9,1,14090110,"Lupus (Leu), Bishop of Sens"
2566,Prisci,9,1,14090120,"Priscus, Bishop of Capua"
2577,Verenae,9,1,14090130,"Verena, Virgin"
2528,Duodecim Fratrum,9,1,14090140,"Twelve Brothers, Martyrs"
2542,"Justi, Epi.",9,1,14090150,"Justus, Bishop of Lyons"
4324,Isabelle,9,1,14090160,"Isabel, Virgin, Sister of King Louis IX of France (daughter of King Louis VIII), founder of a convent at Longchamp"
