id,name,month,day,feast_code,description
2484,Mederici,8,29,14082920,"Medericus (Merry), Abbot"
2153,Meginrati,1,21,14012110,"Meinrad, Hermit of Einsiedeln"
2622,Melori,10,1,14100120,"Melorus (Melar, Mylor), Martyr"
2697,Mennae,11,11,14111110,"Mennas, Martyr"
2196,Milburgae,2,23,14022300,"Milburga, Abbess of Wenlock"
2391,Mildrithae,7,13,14071310,"Mildred, Abbess of Minster-in-Thanet"
2623,Miniatis,10,25,14102510,"Minias, Martyr"
2197,Modesti,2,12,14021210,"Modestus, Martyr"
2283,Monicae,5,4,14050440,"Monica, Mother of Augustine"
2392,"Mustiolae, Irenaei",7,3,14070310,"Mustiola and Irenaeus, Martyrs"
2624,Narcissi,10,29,14102900,"Narcissus, Bishop of Gerona"
1953,"Nat. Innocentium,8",,,02122808,In week after Holy Innocents
1954,"Nativitas Domini,8",,,02122508,In week after Christmas
1955,"Nativitas Mariae,8",,,14090808,In week after Birthday of Mary
2393,"Nazarii, Celsi",7,28,14072800,"Nazarius and Celsus, Martyrs"
4346,"Nerei, Achillei",5,12,14051240,"Nereus and Achilleus, Roman Martyrs"
2746,Nicasii,12,14,14121400,"Nicasius, Bishop Martyr of Reims"
2625,Nicasii et Soc.,10,11,14101130,"Nicasius of Rouen, alleged Bishop of Rouen"
2747,Nicolai,12,6,14120600,"Nicholas of Bari, Bishop of Myra"
4347,Nicolai Pici et sociorum,7,9,14070920,"Nicholas Pieck (Nicolaus Picus) and 18 companions, Martyrs"
1956,"Nicolai,8",,,14120608,In week after Nicholas
2560,Nicomedis,9,15,14091530,"Nicomedes, Martyr"
2561,"Nicomedis, Valeriani",9,15,14091540,"Nicomedes and Valerianus, Martyrs"
4546,Nominis BMV,,,14090811,"The Holy Name of Mary, celebrated on the Sunday after the Nativity of Mary"
2394,"Oct. Apost, Die 3",7,8,14070820,The third day after the Octave of Peter and Paul
1957,"Oct. Apostolorum,8",,,14070608,In week after Octave of Peter and Paul
4480,"Oct. Joannis, Pauli",7,3,14070320,Octave of John and Paul
2626,"Oct. Justinae, Cypr.",10,3,14100300,Octave of Justina and Cyprian
2699,Oct. Marcel. Paris.,11,10,14111000,"Octave of Marcellus, Bishop of Paris"
2284,"Oct. Philippi,Jacobi",5,8,14050830,"Octave of Philip and James, Apostles"
2627,Octava Dionysii,10,16,14101610,"Octave of Denis, Bishop of Paris"
2628,Octava Galli,10,23,14102320,"Octave of Gall, Hermit"
1962,"Octava Nat. Domini,8",,,02010108,In week after Octave of Christmas
1964,"Octava Paschae,8",,,08021008,In 2nd week after Easter
2161,Octava Thomae Cant.,1,5,14010510,"Octave of Thomas Becket, Bishop of Canterbury"
2752,Odiliae,12,13,14121340,"Odilia (Ottilia), Abbess"
2403,Olavi,7,29,14072940,"Olaf of Norway, King and Martyr"
1967,"Omnium Sanctorum,8",,,14110108,In week after All Saints' Day
2630,Opilii,10,12,14101200,"Opilius, Deacon"
2248,Opportunae,4,22,14042210,"Opportuna, Virgin and Abbess"
1968,"Ordin. Gregorii,8",,,14090318,In week after Gregory's Ordination
4349,Ordinatio Zenonis,12,8,14120820,"Ordination of Zeno, Bishop of Verona"
2286,Orientii,5,1,14050120,"Orientius (Orens), Bishop"
2201,"Oswaldi, Epi.",2,28,14022800,"Oswald, Bishop of Worcester"
2492,"Oswaldi, Reg.",8,5,14080510,"Oswald, King of Northumbria"
2703,Othmari,11,16,14111600,"Othmar (Audemar), Abbot"
2287,Pancratii et Soc.,5,12,14051210,"Pancras and Companions, Martyrs"
2404,Pantaleonis,7,27,14072700,"Pantaleon (Panteleimon), Martyr"
4541,Paschalis Baylon,5,17,14051720,"Pascual Baylón, Confessor"
4605,Passio Ragnulfi,11,9,14110950,"Passion of Ragnulf (Rainulf, Renon), Martyr, father of Hadulf (Bishop of Arras)"
2632,Patriarcharum,10,9,14100930,"Abraham, Isaac and Jacob"
2162,Paulae,1,26,14012610,"Paula, Widow"
2343,Pauli,6,30,14063000,"Paul, Apostle"
1970,"Pauli,8",,,14063008,In week after Paul (Apostle)
2494,Paulini,8,31,14083110,"Paulinus, Bishop of Trier"
2633,Paulini Ebor.,10,10,14101010,"Paulinus, Archbishop of York"
1971,"Paulini Ebor.,8",,,14101018,In week after Paulinus of York
2344,Paulini Nolansis,6,22,14062200,"Paulinus, Bishop of Nola"
2495,Pelagii,8,28,14082840,"Pelagius, Martyr"
2753,Perpetui,12,30,14123010,"Perpetuus, Bishop of Tours"
2345,Petri,6,29,14062910,"Peter, Apostle"
2634,Petri Alcantarae,10,19,14101920,"Peter of Alcantara, Founder"
4574,Petri Gundisalvi,4,14,14041410,"Peter González, Dominican friar"
4573,Petri Regalati,5,13,14051330,"Peter Regalado, Franciscan friar"
4560,Petri de Rates,4,26,14042610,"Peter de Rates, reputed first Bishop of Braga"
4535,Petri de Tarentasia,5,8,14050820,"Peter II of Tarentaise, Archbishop"
2249,"Petri, Mart.",4,29,14042900,"Peter the Martyr, Dominican Friar and Priest"
2346,"Petri, Pauli",6,29,14062900,"Peter and Paul, Apostles"
1972,"Petri, Pauli,8",,,14062908,In week after Peter and Paul
1973,"Petri,8",,,14062918,In week after Peter (Apostle)
2288,Petronillae,5,31,14053110,"Petronilla, Virgin"
2496,Philiberti,8,20,14082000,"Philibert, Abbot"
4365,Philippi Benitii,8,23,14082310,"Philip Benitius (Filippo Benizzi), Confessor"
4366,Philippi Nerii,5,26,14052620,"Philip Neri, Confessor, Apostle of Rome and founder of the ""Oratory"""
2289,"Philippi, Jacobi",5,1,14050100,"Philip and James, Apostles"
1974,"Philippi, Jacobi,8",,,14050108,In week after Philip and James
4525,Photini Episc. et soc.,6,2,14060210,"Photinus (Pothinus), First Bishop of Lyons"
4494,Piati,10,1,14100130,"Piatus of Tournai (Piat de Seclin, Piaton, Platon, Piato), Martyr"
2704,Pirmini,11,3,14110300,"Pirminus, Abbot and Bishop"
4200,Placidi et Soc.,10,5,14100510,"Placidus and Companions, Martyrs (Placidus, Eutychius, Victorinus, Flavia, and 30 companions)"
2164,Polycarpi,1,26,14012600,"Polycarp, Bishop of Smyrna, Martyr"
2165,Pontiani,1,14,14011420,"Pontianus, Martyr at Spoleto"
4201,"Pontiani, Pont.",11,19,14111910,"Pontianus, Pope and Martyr"
2290,Pontii,5,14,14051400,"Pontius, Martyr"
4367,Potentianae virginis,4,17,14041700,"Potentiana, Virgin (sepulchre found at Villanueva, Spain)"
2166,Praejecti,1,25,14012510,"Praejectus (Prix), Bishop Martyr"
2405,Praxedis,7,21,14072100,"Praxedes, Virgin"
2347,"Primi, Feliciani",6,9,14060900,"Primus and Felician, Martyrs"
2167,Priscae,1,18,14011800,"Prisca, Virgin Martyr"
2566,Prisci,9,1,14090120,"Priscus, Bishop of Capua"
4376,Pro iter agentibus,,,16030000,"Chants for travellers, pilgrims"
2635,"Probi, Tarachi",10,11,14101110,"Probus and Tarachus, Martyrs"
2406,"Processi, Martiniani",7,2,14070210,"Processus and Martinian, Martyrs"
4390,Procopii Sázaviensis,7,4,14070430,"Procopius of Sázava, Abbot, Confessor, canonized 1204"
4610,Procopii megalomartyris,7,8,14070840,"Procopius Megalomartyr, Procopius of Scythopolis, martyr of Caesarea of Palestine, the ascete and Roman general"
2771,Prosperi,6,25,14062520,"Prosper, Confessor, Bishop of Reggio in Emilia"
2567,"Proti, Hiacinthi",9,11,14091100,"Protus and Hyacinth, Martyrs"
2291,"Pudentianae,Pudentis",5,19,14051910,"Pudentiana and Pudens, Martyrs"
2096,Purificatio Mariae TP,,,14020280,"Purification of Mary, Eastertide"
4487,"Purificatio Mariae, Vigilia",2,1,14020130,Eve of Purification of Mary
1976,"Purificatio Mariae,8",,,14020208,In week after Purification of Mary
1977,Q.T. Adventus,,,01030009,"Ember Days, Advent"
4391,Q.T. Quadragesimae,,,07010009,"Ember Days, Lent"
2568,Quattuor Virginum,9,19,14091920,"Euphemia, Dorothea, Thecla, and Erasma, Virgin Martyrs"
4392,Quinque fratrum,11,12,14111230,"Five Brothers (Christian, Benedict, John, Matthew, Isaac; Camaldolese order)"
2636,Quintini,10,31,14103100,"Quintinus (Quentin), Martyr"
4393,Quirini,6,4,14060410,"Quirinus, Bishop of Siscia (Sissek)"
2497,Radegundis,8,13,14081310,"Radegund, Matron"
2637,Ragenfredis,10,8,14100800,"Ragenfredis, Canoness"
2292,Ragnulfi,5,27,14052700,"Ragnulf (Rainulf, Renon), Martyr, father of Hadulf (Bishop of Arras)"
2638,"Raphaelis, Archang.",10,24,14102410,Raphael the Archangel
4496,Reguli Silvanecti,4,30,14043040,"Regulus of Senlis (Rieule), Confessor, Bishop of Senlis"
4495,"Reguli Silvanecti, transl.",3,30,14033000,Moving of Regulus of Senlis's relics 
1979,"Relatio Vedasti,8",,,14071508,In week after Return of Vaast
1980,"Reliquiarum,8",,,14091508,In week after Feast of Relics
2570,Remacli,9,3,14090300,"Remaclus, Bishop"
2639,Remigii,10,1,14100100,"Remigius (Remi), Bishop of Reims"
2168,"Remigii, Hilarii",1,14,14011440,"Remigius, Bishop of Reims, Confessor & Hilary, Bishop of Poitiers, Doctor"
2640,Richarii,10,9,14100920,"Richarius (Riquier), Abbot"
2293,Rictrudis,5,12,14051200,"Rictrudis, Widow"
2250,Roberti,4,29,14042910,"Robert of Molesmes, Abbot"
2498,Rocho,8,16,14081640,"Rochus (Roche, Roch), Confessor"
2499,Romani,8,9,14080900,"Romanus, Martyr"
2707,Romani Antiochiae,11,18,14111810,"Romanus of Antioch, Martyr"
2500,Rufi,8,28,14082820,"Rufus, Bishop"
2408,"Rufinae, Secundae",7,10,14071010,"Rufina and Secunda, Virgin Martyrs"
2571,Ruperti,9,24,14092420,"Rupert (Rubert), Bishop"
4395,Ruperti Salisburgii,3,27,14032700,"Rupert (Rubert) of Salzburg, Bishop"
2755,Sabae,12,5,14120500,"Sabas, Abbot"
1984,Sabb. Hebd. 1 Quad.,,,07017000,"Saturday, 1st week, Lent"
1986,Sabb. Hebd. 2 Quad.,,,07027000,"Saturday, 2nd week, Lent"
1985,Sabb. Hebd. 2 p. Ep.,,,05027000,"Saturday, 2nd week after Epiphany"
1988,Sabb. Hebd. 3 Quad.,,,07037000,"Saturday, 3rd week, Lent"
1987,Sabb. Hebd. 3 p. Ep.,,,05037000,"Saturday, 3rd week after Epiphany"
1990,Sabb. Hebd. 4 Quad.,,,07047000,"Saturday, 4th week, Lent"
1989,Sabb. Hebd. 4 p. Ep.,,,05047000,"Saturday, 4th week after Epiphany"
4396,Sabb. Hebd. 5 p.Ep.,,,05057000,"Saturday, 5th week after Epiphany"
1996,Sabb. Q.T. Adventus,,,01037009,"Ember Day, Advent (Saturday)"
1983,Sabb. de Passione,,,07057000,"Saturday, 5th week, Lent"
1992,Sabb. p. Epiphaniam,,,05017000,"Saturday, 1st week after Epiphany"
1994,Sabb. p. Oct. Asc.,,,08077100,"Saturday, after the Octave of Ascension"
1995,Sabb. p. Oct. Pasch.,,,08027000,"Saturday, 2nd week after Easter"
2001,Sabbato 3 p. Pascha,,,08037000,"Saturday, 3rd week after Easter"
2002,Sabbato 4 p. Pascha,,,08047000,"Saturday, 4th week after Easter"
2003,Sabbato 5 p. Pascha,,,08057000,"Saturday, 6th week after Easter"
2004,Sabbato Hebd. 1 Adv.,,,01017000,"Saturday, 1st week, Advent"
2005,Sabbato Hebd. 2 Adv.,,,01027000,"Saturday, 2nd week, Advent"
2006,Sabbato Hebd. 3 Adv.,,,01037000,"Saturday, 3rd week, Advent"
2007,Sabbato Hebd. 4 Adv.,,,01047000,"Saturday, 4th week, Advent"
4398,Sabbato Q.T. Pent.,,,08087009,"Ember Day, Pentecost (Saturday)"
2013,Sabbato Q.T. Sept.,,,11090709,"Ember Day, September (Saturday)"
2015,Sabbato TP,,,08007000,"Saturdays, Eastertide"
2011,Sabbato per annum,,,04007000,"Saturdays, Ferial Office"
2501,Sabinae,8,29,14082910,"Sabina, Martyr"
2169,Sabini,1,17,14011710,"Sabinus, Bishop of Piacenza"
4577,"Sabiniani, Potentiani",10,19,14101930,"Sabinianus (Savinien) and Potentianus (Potentien), Bishops of Sens"
4575,Sacratissimi Cordis Jesu,,,09026010,"Most Sacred Heart of Jesus, on Friday after the second Sunday after Pentecost"
4486,"Salvii, Epi.",9,10,14091020,"Salvius, Bishop of Albi"
2409,Samsonis,7,28,14072810,"Samson, Bishop of Dol"
4587,"Sanctae familiae Jesu, Mariae, Joseph",,,05011020,The Holy Family
2708,Saturnini,11,29,14112900,"Saturninus, Martyr Bishop of Toulouse"
2203,Scholasticae,2,10,14021000,"Scholastica, Virgin"
2411,Septem Fratrum,7,10,14071000,"Seven Brothers, Martyrs"
2641,Sereni,10,2,14100210,"Serenus, Confessor"
2642,"Sergii, Bacchi",10,8,14100820,"Sergius and Bacchus, Martyrs"
2294,Servatii,5,13,14051300,"Servais (Servatius), Bishop of Tongres"
2643,"Severi, Epi.",10,22,14102200,"Severus, Bishop"
2709,Severini,11,24,14112410,"Severinus, Monk, Teacher of St. Cloud"
2170,"Severini, Apost.",1,5,14010530,"Severinus, ""Apostle"" of Noricum"
2644,"Severini, Epi.",10,23,14102300,"Severinus, Confessor and Bishop of Cologne"
2204,Sigfridi,2,15,14021510,"Sigfrid, Bishop of Wexiow and Confessor"
2295,Sigismundi,5,1,14050140,"Sigismund, King of Burgundy, Martyr"
2756,Silvestri,12,31,14123100,"Silvester I, Pope"
2645,"Simonis, Judae",10,28,14102800,"Simon, Jude (Thaddeus), Apostles"
2646,Simperti,10,13,14101350,"Simpert (Sintbert), Abbot of Murbach and Bishop of Augsburg"
2412,Simplicii et Soc.,7,29,14072920,"Simplicius and Companions, Martyrs"
2502,Sixti,8,6,14080610,"Sixtus and Companions, Martyrs"
4399,Sophiae viduae,1,16,14011620,"Sophia, widow"
2172,Speusippi,1,17,14011720,"Speusippus and Meleusippus, Martyrs"
2296,Stanislai,5,7,14050710,"Stanislaus, Bishop of Krakow"
4578,Stephani Abbatis,4,17,14041710,"Stephen Harding, third Abbot of Citeaux, founder of the Cistercian Order"
2503,"Stephani, Pont.",8,2,14080200,"Stephen I, Pope"
2504,"Stephani, Reg.",8,20,14082030,"Stephen I, King and Apostle of Hungary"
2017,"Stephani,8",,,02122608,In week after Stephen
2021,Suff. Annae TP,,,15072680,"Memorial chants for Anne, Eastertide"
2027,Suff. Crucis TP,,,15050380,"Memorial chants for the Holy Cross, Eastertide"
2033,Suff. Jo. Bapt. Adv.,,,15062410,"Memorial chants for John the Baptist, Advent"
2034,Suff. Jo. Bapt. Nat.,,,15062430,"Memorial chants for John the Baptist, Christmas"
2035,Suff. Jo. Bapt. TP,,,15062480,"Memorial chants for John the Baptist, Eastertide"
2038,Suff. Justinae TP,,,15092680,"Memorial chants for Justina, Eastertide"
2044,Suff. Mariae Adv.,,,15081510,"Memorial chants for Mary, Advent"
2045,Suff. Mariae Nat.,,,15081530,"Memorial chants for Mary, Christmas"
2046,Suff. Mariae TP,,,15081580,"Memorial chants for Mary, Eastertide"
2052,Suff. Om. Sanct. Adv,,,15110110,"Memorial chants for All Saints, Advent"
2053,Suff. Om. Sanct. Nat,,,15110130,"Memorial chants for All Saints, Christmas"
2054,Suff. Om. Sanct. TP,,,15110180,"Memorial chants for All Saints, Eastertide"
2057,"Suff. Oswaldi,Wulst.",,,15022800,"Memorial chants for Oswald (Feb.28) and Wulfstan (Jan.19), Bishops of Worcester"
2113,"Suff. Perpetuae, Felicitatis",,,15030710,Memorial Chants for Perpetua and Felicity
2061,"Suff. Petri, Pauli",,,15062900,Memorial chants for Peter and Paul
2063,Suff. pro Pace TP,,,15001080,"Memorial chants for peace, Eastertide"
2068,Suff. un. Mart. TP,,,15006080,"Memorial chants for one Martyr, Eastertide"
2173,Sulpicii Severi,1,29,14012910,"Sulpicius Severus, Bishop of Bourges"
2251,"Sulpitii, Serviliani",4,20,14042000,"Sulpitius (Sulpitianus, Simplicius) and Servilianus, Martyrs"
2758,Suscept. Reliquiarum,12,4,14120410,"Feast of Relics (Notre Dame, Paris)"
2413,Swithuni,7,15,14071520,"Swithun, Bishop of Winchester"
2505,Symphoriani,8,22,14082200,"Symphorian (and Timothy), Martyrs"
2506,Taurini,8,11,14081130,"Taurinus, Bishop of Evreux"
4405,Teresiae Avilensis,10,15,14101500,"Teresa (Teresia), Virgin, reformer of the Carmelite Order and ascetical write (canonized in 1622)"
2507,Tertullini,8,4,14080400,"Tertullinus, Martyr"
2573,Theclae,9,23,14092300,"Thecla of Iconium, Virgin Martyr"
4406,Theodardi,9,10,14091010,"Martyr, Bishop of Maestricht"
2710,Theodori Tiro,11,9,14110910,"Theodore Tiro, Martyr"
2760,Thomae Apost.,12,21,14122100,"Thomas, Apostle"
2761,Thomae Cant.,12,29,14122900,"Thomas Becket, Bishop of Canterbury"
2072,"Thomae Cant.,8",,,14122908,In week after Thomas Becket
4579,Thomae de Aquino,3,7,14030700,"Thomas of Aquino, Doctor of the Church"
4542,Tiburtii (filius Chromatii),8,11,14081140,"Tiburtius (son of Chromatius in Rome), Martyr"
2508,"Tiburtii, Susannae",8,11,14081100,"Tiburtius and Susanna, Martyrs"
2252,"Tiburtii, Valeriani, Maximi",4,14,14041400,"Tiburtius, Valerian and Maximus, Martyrs"
2174,Timothei,1,24,14012400,"Timothy, Disciple of Paul, Bishop"
2509,"Timothei, Apollinaris",8,23,14082300,"Timothy and Apollinaris, Martyrs"
2414,"Tr. Germani, Juliani",7,25,14072520,"Moving of Germanus, Julianus relics"
2074,"Transl. Benedicti,8",,,14071108,In week after Benedict's Translation
4408,Transl. Candidi,8,24,14082420,"Moving of Candidus's relics (Martyr, at Innichen)"
4411,Transl. Eustachii,11,3,14110340,"Moving of relics of Eustachius (Eustasius, Eustace), Martyr"
2075,"Transl. Oswaldi,8",,,14100838,In week after Oswald's Translation
2077,"Transl. Vedasti,8",,,14100508,In week after Vaast's Translation
2304,Tres Mariae,5,25,14052520,"Mary, Mary Cleophae, Mary Salome"
2764,Trophimi,12,29,14122910,"Trophimus, Bishop of Arles"
4491,Turiani,7,13,14071320,"Turianus, Bishop and Confessor"
2425,Udalrici,7,4,14070420,"Ulric (Udalricus), Bishop of Augsburg"
2078,"Udalrici,8",,,14070428,In week after Ulric
2714,Ulgani,11,1,14110110,"Vulgan, Hermit"
2305,Urbani,5,25,14052510,"Urban I, Pope and Martyr"
2654,Ursulae,10,21,14102110,"Ursula, Virgin Martyr"
2206,Valentini,2,14,14021400,"S. Valentine, Martyr"
2176,"Valentini, Epi.",1,7,14010700,"Valentine, Bishop"
4581,"Valentini, Hylarii",11,3,14110360,"Valentine (priest) and Hilary (deacon), at Viterbo"
2765,Valeriae,12,12,14121200,"Valeria of Limoges, Virgin Martyr"
2207,Valerici,2,1,14020120,"Valericus, Hermit"
2177,Valerii,1,29,14012900,"Valerius, Bishop of Saragossa"
2208,Vedasti,2,6,14020600,"Vaast (Vedast), Bishop of Arras"
2079,"Vedasti,8",,,14020608,In week after Vaast
2655,Venantii,10,11,14101100,"Venantius, Hermit"
2577,Verenae,9,1,14090130,"Verena, Virgin"
2225,"Vibiae Perpetuae, Felicitatis",3,7,14030710,"Perpetua (Vibia Perpetua) and Felicity,  Martyrs at Carthage"
2353,Victoria Pauli,6,27,14062720,"Victory of Paul, at Muenster"
2766,"Victoriae, Anatoliae",12,23,14122300,"Victoria and Anatolia, Virgin Martyrs"
2354,Victorini Assisiensis,6,12,14061210,"Victorinus, Bishop of Assisi and Martyr"
3042,"Victorini, Floriani",11,2,14110210,Moving of relics of Victorinus and Florianus to Muenster Cathedral (2 Nov 1164)
2711,"Victorini, Floriani, transl.",11,2,14110210,Moving of relics of Victorinus and Florianus to Muenster Cathedral (2 Nov 1164)
2578,"Victorini, Mart.",9,5,14090500,"Victorinus, Martyr; exiled with Nereus and Achilleus, killed under Domitian"
2767,Victoris,12,7,14120700,"Victor, Bishop of Piacenza"
4582,Victoris Bracharensis,4,12,14041210,"Victor, Martyr at Braga"
2306,Victoris Mauri,5,8,14050810,"Victor Maurus, Martyr"
2426,Victoris et Soc.,7,21,14072110,"Victor of Marseilles et al., Martyrs"
2433,Vig. Kiliani et Soc.,7,7,14070730,"Vigil of Kilian and Companions, Martyrs"
4418,Vig. Stephani Reg.,8,19,14081920,"Eve of Stephen I, King and Apostle of Hungary"
4421,Vigilia Jacobi,7,24,14072410,"Eve of James the Greater, Apostle"
3043,Vigilia Martini,11,10,14111030,"Eve of Martin, Bishop of Tours"
3044,Vigilia Matthaei,,,14092020,"Eve of Matthew, Apostle and Evangelist"
4422,Vigilia Matthiae,2,23,14022310,"Eve of Matthias, Apostle"
2716,Vigilia Othmari,11,15,14111540,"Vigil of Othmar (Audemar), Abbot"
2357,"Vigilia Petri, Pauli",6,28,14062810,Eve of Peter and Paul
4424,"Vigilia Philippi, Jacobi",4,30,14043030,Eve of Philip and James
3045,"Vigilia Simonis, Judae",10,27,14102700,
4426,Vigilii,6,26,14062620,"Vigilius, Martyr, Bishop of Trent"
2717,Vigoris,11,1,14110120,"Vigor, Bishop of Bayeux"
2179,Vincentii,1,22,14012200,"Vincent of Saragossa, Martyr"
4583,"Vincentii, Orontii, Victoris",1,22,14012230,"Vincentius, Orontius (brothers), and Victor, Martyrs, killed near Gerona"
4584,"Vincentii, transl.",9,15,14091560,Moving of Vincent of Saragossa's relics to Lisbon
4585,"Vincentii, transl. in Brachara",5,4,14050450,Moving of Vincent of Saragossa's relics to Braga
2081,"Vincentii,8",,,14012208,In week after Vincent
2082,"Vincula Petri,8",,,14080108,In week after Peter in Chains
2227,Vindiciani,3,11,14031100,"Vindician, Bishop of Cambrai"
2718,Vinoci,11,6,14110600,"Winnoc (Vinocus), Abbot"
2083,"Visitatio Mariae,8",,,14070208,In week after Visitation of Mary
2255,"Vitalis, Valeriae",4,28,14042800,"Vitalis and Valeria, Martyrs"
4430,Viti et sociorum,6,15,14061500,"Vitus, Modestus and Crescentia, Martyrs"
2084,"Viti,8",,,14061508,In week after Vitus
2719,Vitoni,11,9,14110920,"Vitonus (Vanne), Bishop of Verdun"
2429,Vulmari,7,20,14072000,"Vulmar, Abbot"
2209,Walburgae,2,25,14022500,"Walburga, Virgin Abbess"
2256,Waldetrudis,4,9,14040900,"Waldetrudis (Waudru), Widow"
2430,Wandregisili,7,22,14072220,"Wandregisilus, Abbot of Fontenelle"
2720,Wenaili,11,3,14110320,"Guenael, Abbot of Landevennec"
2580,Wenceslai,9,28,14092800,"Wenceslaus of Bohemia, Martyr"
4434,"Wenceslai,8",,,14092808,In week after Wenceslas
2310,Wiboradae,5,2,14050220,"Wiborada, Virgin Martyr"
2795,Wigberti,8,13,14081320,"Wigbert, Confessor, Abbot of Fritzlar"
2657,Wilfridi,10,12,14101230,"Wilfrid, Archbishop of York"
4435,Willehadi,11,8,14110820,"Willehad, Bishop of Bremen"
2180,Willelmi,1,10,14011000,"William, Archbishop of Bourges"
2431,Willibaldi,7,7,14070700,"Willibald, Bishop"
2721,Willibrordi,11,7,14110700,"Willibrord, Bishop of Utrecht"
2307,Wironi,5,8,14050840,"Wiro, ""Apostle"" of southern Netherlands"
2658,Wolfgangi,10,31,14103130,"Wolfgangus, Bishop of Regensburg"
2181,Wulsini,1,8,14010800,"Wulsin, Bishop of Sherborne"
2182,Wulstani,1,19,14011920,"Wulfstan, Bishop of Worcester"
2085,"Wulstani,8",,,14011928,In week after Wulfstan
2659,XI milium Virginum,10,21,14102100,"11,000 Virgin Martyrs of Cologne"
2308,Zenobii,5,25,14052500,"Zenobius, Bishop of Florence"
2774,Zenonis,4,12,14041200,"Zeno, Martyr, Bishop of Verona"
2432,"Zoerardi, Benedicti",7,16,14071600,"Zoerard (Andrew) and Benedict, Martyrs"
