type,id,title,mode,volpiano,source_id,siglum
chant,617345,,2,1---cd-fG--f---g--g---f--f---fg--f---f7---f--f--fe---fg--ef--d--defe---fd---d---cd--d--d---d---d--df--d--d---d--d--d--d---d--d7---df--d---d---defedc---d--fe-fgf---fed-f--dc7---3,123612,D-KA
chant,617346,,2,1---a--a--cdf--d---d--d--f---fe-fgd-f--dc7---df-gf-fe--d--defede--fd---f--fghgf--ed--g---fgf-fede--fd---dc--c---df--d--d---d--d---df--d---df--d--d---dc-dfg7-fgfg-g--gf---fgh--hg-hfdc-d-fghf-gfe--ddfe-f--ed---4,123612,D-KA
chant,617347,,2,1---d--d--ffg-f---f---g--g---fe--fg--ef---defe--fd---d77---fghgfe--f--hg-hjh---hgf-h--fe7---3,123612,D-KA
chant,617444,,2,1---a--a--cfd--d---ff--fg---gf-fed-fD--dc---dC---c-df--d---f--f-fc-d--df-gf-fe7---defede--fd---cd---f--fg--f--f---fE--fg--f-gf-fdde--fd---defdc--dfe-fgf---fedf--dc---fh--e---c---cf-e7--c-df-gf-fe---defede--fd---4,123612,D-KA
chant,617445,,2,1---d--cd-ffg--f---f---fe---fg--ef--defe--fd---d---d--defedc--d--fe-fgf---f-df--dc---3---d--d77---3,123612,D-KA
chant,617494,,2,1---d---c--d--ef---g--fe---d--d---e--f--d--c---d--c---d---e--f--g---fE---d--d7---3,123612,D-KA
chant,617557,,2,1---cd--dfd-dc---cd--ffg--f---efgf-gfe--ddfef--ed---f--ef---d--d--dfc-d--cdc-ca---cdf--f---efgf-gfed--dfef--ed7---c--d--fghgfe-fgf-gf--gf-fd---fe--fg--fe--d---cd---cdfc-dc--dc-cb---cd--df-ffdc-df--f---efgf--gfe--fd-ddfef--ed---4,123612,D-KA
chant,617558,,2,1---cd--ffg-f---gh--g---fg7--f--fe---fg---ef--efe---fe---d--cd---df--d---d---d--df--d--d---df--d---d--df--d---defedc---d-fe--fgf---fede--ed77---3,123612,D-KA
chant,617632,,2,1---cd-dc---defd--d---d--d--c--d---fe--fg--d--d---dca--cd-d---d---d---d--d--fe7--cd--d---c--d--fed--fd---c---d--d---dg---gfd--d---fe--dc--d--c---a---c--cd--d---d---d--c--df--dc7---defg--f--d--d---d---f--g---g--g--gh--fed--d---d---d--c--d--f--ef---g--fe--d--d---3,123612,D-KA
chant,617676,,2,1---d--d-dcd-efed---fe--cdca--bcd---d--efg---g--hg-gfe-f--d---d---cfedc--d---dcb--cd-fed-ec--b-d---d--g---d---gd-g--g7---gh-hg-gfe---d--fe---c---d--d---dfc--c---efg--d--e---fed--cd--d---dcb-cd-ba--cb---cd--d---3---d--d---hgf--gh---hgf-gd--bcd---acb--cd7--dfec-d-ddfdc-da-d-ac-dfedcd-ddfedc-da-d-dg-gf-ghd-dba-cd---d---dca-cd-fedc-fe-fgd--d---4,123612,D-KA
chant,617686,,2,1---h--g---h--e--g---h--h--g---k---l7--j--gF--e---g--gh--h---h--h--l---l---l--k---l---nm--l--k---l--g---h---k---l--h--g---h--kj--g--g7---c---e--ef---f--f---c--e--f---hg--f--e---f---e--d--c--c---e--ef--f--f---3,123612,D-KA
chant,617692,,2,1---a--cd--d---d--d---d---dC--a---a--cd--dc--defd--cd---d--d---a--a---cdfd--cd---c--c---d--c---c---a---c7--d---d--c--d--f---g--dfdc---efd--cd--d---c---d---dh-k--h---hg-g--g--gh---h---h---g--hk-l--kj---hkh--gh--h7---h--h---hG---g--g--hg--fe---dfd---d---c--dfg--fe---dfd--cd--d--d---h---gh---h--h---hlk-lmlk-lkjh--gh--h---h--g---g7--g--gh---h---hkl--k--ijh---g--h---f--gh---hgf--gh--d---fE--d--c--d---h---gh---hk--h---hl-nM--l---l--lkijh--gh---g7---h--j--k--k---lkjh---gF--gh--h---gkl--g---gF--gh--h---h--h--c---f--e--f---j--g--fed---cd--fgfed7---cd-dfgfd-fd--c---d--d---d---cdfd---cd--d---f--e--d--ef---f--e---fh-jh-jklk--k--k---kkl-jhg-hf---e7--c--d---3,123612,D-KA
chant,617697,,2,1---da---c--d---f--ef--fef-hhj--ef---f---e--c--ef---f7--d---dh--hgf--d---cdf-f--c---a--cd--d---ac-d---cB--a---c---dh-h--gh--h---hg-g--g--fe--d---ad--dc--ad-cdfe7--cd---d--d---4---f--ff-fe--cd--d---3,123612,D-KA
chant,617704,,2,1---dd-dc--ad---d--cd--dfe-cd---d--cd--d---dh--hg-hj--gfd--fge-f7---fE--cd--ddca--cd---d--g-hg---gd--ggfef--d--d---d---dc-ca-a9--bcd-ffgfed--cd---d--d---g-ge-fd-d--dc--a--cd-f-fc7---3---dh---hg-g-hd---d--c--a-cd---g--f---ed---fg--cd--fgfed--cd---f--cb---def-j-jkj-j-jhgf-fe-e--ce-fhgfe--f--f7---4,123612,D-KA
chant,617734,,2,1---da-c--d---dfe--c--a---c--dc--ffe--d---f---h--gfed--g---gh--h--h---dfe--dc---a--c--d---g--g--f7---gh--gfe--d---dc-c--aa--cd--d---dh--hgfed---fE--d--cd---d---c--a---c--d---fged-dca--cd--d7---3,123612,D-KA
chant,617755,,2,1---a--cdf--d---f--fe-f--df--dc---d--e---fedc--df-d---d--df-gf-fe--d--defede---fd7---ffg---f---fE--fg---fgf-fede--fd---df--d---defe--dC--dfe-fgf--fedf--dc---3---d---fe--fE--d---dfe--fe-fd-fd--cd-db-ca--dc-cba---dfec7--f-f---gf-fe--d--defede--fd---4,123612,D-KA
chant,617756,,2,1---d--cd--ffg-f---fe--fg---ef--d--defe--fd---d--cd--d--d---d--d---df--d---dd---d--efedc--d---fe--fgf-fedf--dc7---3,123612,D-KA
chant,617759,,2,1---c--e--df--d---d--d--f---fe-fgd-f--dc---c--d--f---fe-fE---df-gf-f--d--dfede--fd---f--fg--f--f--fe--fg---fgf-fed7--efd---d--dE--d---defed--c--dfe-fgf---fedf--dc---3---cd--fgfg--ef---d--d--dc---de--f---dc-d--aca--cdefd---d--dC--dfec--ff---gf-fe7---defede--fd---4,123612,D-KA
chant,617760,,2,1---d--cd--ffg--ff---gh--g---f--fE--f---f--f--fe--fg---ef--defe--fd---d--cd---defedc--d---fef-gf7--fed-f--dc7---3,123612,D-KA
chant,617777,,2,1---a--c--df-d---f--fe-f--df--dc---f--ff-fedc-df--d---df-gf-fe---defede--fd---f--gh---hg-gf--fg---fgfede--fd---d---d--d---defedc--d---fe-fgf-f7--fed-f--dc---3---d---f--f--fe---dC---dfd-f--cd-db-ca9-adc-cba---dfE--f-f--gf-fe---defede--fd---4,123612,D-KA
chant,617778,,2,1---cd--ffg-f---f---f--fe--fg---ef---defe--fd7---d---c--d--d---d---defedc--d---fe-fgf--fed-f--dc---3---d--f--f--fe---3,123612,D-KA
chant,617814,,2,1---dc-c--a--cd---cdefd--c--d---dc--fgf7--g--h---hgfe--d---fe--cd--d---g--gh--h---kjhgh--fed---c--df--dC---efg-gfe-fE--d--cd---d--d7---3,123612,D-KA
chant,617843,,2,1---eg-hk--h---gh--k--kk-kg-h---hkjh--h---gh---k-klml--l---gh---kml-l---kmk-l-lk--lK---kh-kj-khgh--hg---3---gj--kl-lml---klmk-k--gh--h7--dc-defE---d---f-f-f--d--dfc-a-cf-dfE---dfd--d---4,123612,D-KA
chant,617844,,2,1---cd--ffg-f---ghgf---3,123612,D-KA
chant,617846,,2,1---d--c---d--f--f---ed---f--d---d--cd--d---d--c---d--f--f---f---g--h--h---h--g---h--g--fe---d--f7--ef---f--f7---3,123612,D-KA
chant,617847,,2,1---d--c---d---d--cd--d--dc-dfd---c--d---e--fg--gf-fed---dg--fe--dc--cdefd---c--d---f--fg--f---ffede--fd---dg--f---fe--dc--d--df-f---d7---dc--d--f--fd--fdcd-dc---3---fE---fg--gf-f--gd--df---df---d---dc-dfE--cba---cd--cdfdc-d--defe-f--ed---4,123612,D-KA
chant,617848,,2,1---cd--ffg--f---f7---3,123612,D-KA
chant,617882,,2,1---dfedC--cd--d--d---fg-gd-d---d--d---da-d--dcba---cd--d---fghijgf7--h---d--h--g-ef--d---cd-fgdc---d--d---3,123612,D-KA
chant,617910,,2,1---c--d---f--fed--d---fd-d--c---cd--d---d---dc--f--g---fh--h---hg-hgf-gf--d---dec--ef--f---3,123612,D-KA
chant,617921,,2,1---d-dc-d-ffed-e-fd---cdfedfca-ed-f--fdcd---efe-fd-e-fgfe-fE--fedc-defe---fdc-d--acb--cd-defd-ec-d---ce-gfe-gfe-fE--defe--dc---def7--ed---3---efg-efed---c--df---ed-f-fe---fdc-f--ed---d--d--efgfe--df---d--dc--dfec---defed-e-ge-fed-fhgf-ghe-fgd-fe-cd-ad-dcb-cd-dfedcb-cd-dC7--dfe-cd---4,123612,D-KA
chant,617922,,2,1---cd--ffgF-f---gh--g---f--fe--fg---ef--defe-fd---fd---da----cd--d--dc---dfdcd-fgd-fec-dfd-fhg-dfec-abcdC--dfe-cd7---3,123612,D-KA
chant,617926,,2,1---d---c--d---f---e--f--d---f--d---d---c--d---f---f---df--d--c7---f--f--fhg-h---fe--d---ef--g--fe--dc---d--fe--d--d---3,123612,D-KA
chant,618006,,2,1---d--dc--c--df---d--dfd---c7--df--f---g--f--fe---d--d---d--c---d---ffg--f---c---d--f--f---c--f--d---4---f--fffe--cd--d---3,123612,D-KA
chant,618019,,2,1---d--c--d---f--fed--df---d---c--d---f--fed--df---fE---f--g--h---g---f--g--f---fgF--e7---f--g---fE--dc---d--fe--d---3,123612,D-KA
chant,618040,,2,1---d--g--f---f--c--cd--d---f--e---d---f--f--c--c--c---fc--d--fe---d--d7---3,123612,D-KA
chant,618073,,2,1---c--d---f--f---cf--d--d---d---e--f---g--f--fe--c---df--f--f---f--f---fE--d--fd---cd7--f---e--d--d---d---e--fg--g--f---ed--e--fg--g---e--fe--dc--f---e--d--d---4---f--f--f--fe--cdc7---3,123612,D-KA
chant,618078,,2,1---a--cdfE--e---df--d---d--d--f---fe--fgd-f-dc---c--d--e---fedc--df-d---df--d---d--df7--d---df--d---df--gf-fe--defed-efd---d---dc--f--ghg--hgf-ghg-hk--h---f--gh--hg-gf---fgh--fed--dfd-fdcd--dc---3---c--d--f--f7---dc--df--df--c--aca-cdefd---cd--fe-fg-cd-fghG--hg-hgfed--dfef--ed---4,123612,D-KA
chant,618079,,2,1---cd--ffg-f---gh--g---f--f--f--fg--fe---fg--ef---d--defe--fd7---f--ef---f---fghgfe--f--hg-hjh---hgf-h--fe7---3,123612,D-KA
chant,618094,,2,1---adc--df--dd---d--fe---f-d--dfedc-dc---fe---fg--gf-g--fe--df---d--dc--f--f--efgf-gfe---ddfef--ed---d---d---d--dgf--gh-g---g7--g---g--gf--gh--fe---defede--fd---dC---cdf--d--d---d--dC--fe--fg--d---f-fd--fdcd--dc---3---fg--fe--fgfg-gf---fe---fg---fgf-fede7--fd---d--defedc--d--fe--fgf-fed-f--dc---c--ef---dfdc-df--d---df-gf-fe--d--defede--fd---4,123612,D-KA
chant,618095,,2,1---d---c---cd--ffg--f-f---gh--g---f---f--fg7--f---fe--fg--ef---d--defe--fd---d---c--d---d--d--defedc---d--fe--fgf-fedf---dc7---3,123612,D-KA
chant,618098,,2,1---d---d--fe---fgf-fede--fd---df--d---d--fe---f--d---dfe--f--dfdcd--dc---df--d---dfc-d---cdc-ca---c--d--dgF--f7---fe--df--dc--df---fc--df-d---d---fgh--g---g--h--gf--fgh---ghfg--d---g--fe--d---d---f--dd---d--dc---d-fe7--fg--dfdcd--dc---3---dC---cdf--d---fe--fd-fdc-d--dc---cd--ege-ghf-ghgfed-cdefede--fd---4,123612,D-KA
chant,618099,,2,1---d---cd--ffg-f---g--g---fg7--f--f---f--f--f---fg--f--f---fg--f--fe---fg--ef--defe--fd---d---cd---d--d---d--defedc---d--fe--fgf-fedf--dc7---3,123612,D-KA
chant,618118,,2,1---dfe--fd--cd---d--d---dC--df---gf--ed--f--fE--c---cd--d--d---h---hg--fd---g--g--h--h---h--g---fed-fgh--h7---hf-ghd--fed-f--da---cd--d--d---3,123612,D-KA
chant,618121,,2,1---dC---c--dc---df-gfed---efd--c--d--d---hg--hG--gh-h---hgf-gfedC--ca---c--d--d---gfed-fgd--d---dca-cd--d7---fgf--g--gh--h---dfed-d--ca--cd---fgf--gh-hgf-gfedf--cc---cd--d---3,123612,D-KA
chant,618129,,2,1---da-c--dfedc-c--d---dgf-ggfed-d--cb---cd---d--d---fedefd-cdf--f---df-fghgf-g--d-df7--d---da-d-d--d--fed---3---d--f--g---fedd--f---efd--cd--d---a---dcb-cB--a---cd-dc-f-fed-df-gfed-fed-hgf-fed-ce-g-gd-f7--ca--c--d--d---4,123612,D-KA
chant,618156,,2,1---ddca--cdfd--cd--d---defgF--fe--d---efd--d---fdc-defd--d---3---dca---cd---dc--df-ged-fd--cd--d7---ddca-c--d---cdf---ed-fcafd-f-fc-a-efd--d---4,123612,D-KA
chant,618162,,2,1---d---a--cd---dC--df--d7---d--dfdc--c---e--g--gh---hg--f---fd--df--d---d--dc--d--fe--d---dc--a---cB--cd--d---fe--d---e--fg--g---c---e7--fed---cf--fe--d--d---3,123612,D-KA
chant,618164,,2,1---h-hg---e--g7--gh---hk--h---j---k--h--g---hk--kj--h--h---j--k--h--g---j---kl--lk---jh--gh--h---g--j--kj--h---hf--gh--h7---e--fg---gh--g---h---gk--kj--hg--fg--g--g---h--g--hg--f---d---e--g---h--fe--d---c--e--fgf--d--d7---3,123612,D-KA
chant,618239,,2,1---c-df--d--d---c---d--ff---g--f--f-fd---efgd--f-dc---dfec---f--efgf-gfe--fd--defe-f--ed---ffg---f--fg--fe---fg--fgf--fede-fd---df7--d---defedc--d---fe-fgf--fed-f--dc---3---dc--d---fe--fg--dc-dfe-fgfdc-fgfe-fgf-fe---ddfe-f--ed---4,123612,D-KA
chant,618240,,2,1---cd--ffg-ff---f---f--gh---g7---f--fg--f---f--fg--f---fe--fg---ef---d--defe--fd---d--cd--d---df--d---d--defedc--d---fe--fgf-fd--f77---3,123612,D-KA
chant,618243,,2,1---d--d--dfd-d---dc--f--ghg---hgf-ghg--hk-h---fhg-g--hf-fe-fed-fd---d---ef--gh--gf-ghg--hk-h---h--ghkg-g---f--fe--fgfe-fedc-dc7---f--gf--f---ghf-fed-fgf-gfe--dd-fef--ed---cd---fgf---hij--gf--fe---g--gh--hg-hgfg--gf---fd---f--g--h---h--ij--h---g7--h--g---fe--dg-gfed--defe-e--fd-d---df-gfed---c--d---f--fe--df-gf-fed---c--d--f--fe---dC---cf--fg--gf---3---h---hhgfe--ghgfe7---ghG--fe---c---d--dg-gfedc--def-ed---4,123612,D-KA
chant,618244,,2,1---dC--f--gh---ijh--ghG---f--gjh--gh--h---dC--f---gh--jh--gh---f--ghjh--gh--h7---gh--jh---g--fe---d---dg-gc--d--c---d--c--d---f--fe---d--dg-gc---dc--df--cd---d7---3,123612,D-KA
chant,618255,,2,1---a--cdf--d---f--fe-f--df--dc---d---e--fedc-df--d---df-gf-fe--defed--efd---ffg---f---fe--fg---fg--ffede--fd---d7---df--d---d---d--d--defedc--d---fe-fgf--fed-f--dc---3---fe--fg-fedc--df---dc-dc-bcdcba-ca---a--a---cd--df-fc-fd-dc---dfec--f7---efgf-gfe--dd-fe-f--ed---4,123612,D-KA
chant,618256,,2,1---cd-ffg--f---gh--g---f--f--f--fe--fg---ef---defe--fd---d--cd---df--d--d---d--d--d--defedc7---d---fe-fgf--fed-f--dc7---3,123612,D-KA
chant,618289,,2,1---d--c--d---f--dfdc---c--d---fE--dfe---c--d--c---c7--d--f--f---c--cf--d--d---3,123612,D-KA
chant,618295,,2,1---f--ef---d--cd--d--d---fff--dfec---f--g--h--g--f---g--f---f--fe--d---g77---fe--c--df---d--d---d---d-d---d--ff--dfec---f--g---hg--fg--f---f---g--h--g--h---f--g--f---fe---d--d--dg--gf--d---f--fe--d7---3,123612,D-KA
chant,618312,,2,1---f--fe--dc---df--d---ef--g--eD---f--e---g--f---gh--g---fe--dfd---d---c--d---f--e---f--g--fe---d--cd--d---4---h--h--hg--ef--f7---3,123612,D-KA
chant,618358,,2,1---dfE--d--fge-fd---cd--d---d--dc---d--fe7---fg--fe--d--c---f--eD---e--fg---g---gh--gf--f---gh--gf---f-gf--fe-f-f---f---df--fd7---dfd--dc---e--g--ghg---ef---d---c--de--fE---dc---d--de--e---g--gf--ed--fe---d--cd--d---de---ghkJ--h---h--h--hg-hkh---g--f--e---d-d7---d--dfd-f-dc---f--ed--cb---c---d--d---3,123612,D-KA
chant,618372,,2,1---a--a---cfd--d---c--df--fed-f-cd-fge-fd--d---c---d--f--f--f--fgf-fe---defede--fd---f7--gh--h---g--fE---fg--fgfed-e--fd---fe--f---ghG--f---efgfd-f--gd---3---d--d--a---c--d---dC--dcb-c---b--cd7---dC--dcb--c---df-gfef--dfd--d---4,123612,D-KA
chant,618373,,2,1---cd--ffg-f---f--gh--g--f---f--f--f---fg--f---f---f--fe--fg--ef--defe--fd---d--cd---d---d7--d--d---d--d--df--d---d--d--d--d---defedc---d-fe--fgf--fed-f--dc---3---d--d77---3,123612,D-KA
chant,618400,,2,1---f--fe--c---df--d---f--h--g---f---gh--h---fg---h--gf---gh--fe--d---g--gh--g---f--fe--c---d---c--f--e---d7--ef--f---3,123612,D-KA
chant,618407,,2,1---d-fe---f---fe--d---fd--cd--d---d--d--d--d---d--df--d---d--d--ef---df--d--c---d--cd--d---f--d--d---f--d7----gh--jkj-kmk---k--j--hg---fh--h--e---h--h--h---h--hg---f--hf--ef---fe-ed---e--f--h---hG--e--eh--f7---3,123612,D-KA
chant,618408,,2,1---dfe--fed--d---fgf-fe--dc---df--d---dc--f--fe---d--d---dfe--fed--d---fgf-fe--df--c---dc--f---e---d--d---fh--hgfe---fgfd---gf-fe--df7---dc---cd---f--gf--f---hg-hgf--g--fe--dC---dfe---fgf--d--d---3,123612,D-KA
chant,618414,,2,1---d---f--e---fg--g---f--d--f---f--f---g--d--d---d---f---f--f---f--e---fg--g---eD--e---fg--d--d---4---f--f--f--f--cd--d7---3,123612,D-KA
chant,618456,,2,1---gk--k--h---k--k---jlk---jh--jk--lk7---h---k--l--lk--jh---g--h---k--gf---d--f---ghg---fe--c--d--d---3---d--h--hgf--gh7---3,123612,D-KA
chant,618459,,2,1---a--cfd--d---dc--d---fe--f--dc---fE--df-gfe-f---d--dfd--d---d---ef---g--ffed-e--fd7---dfd---dd---d--fef--fd-fdcd--dc---3---f--fe--dC---dfd-ef--c--abcb-bcaba---ab--cd--dfd-dc---d---fe--f--d---dc--f-efgfe-f---d--dfd---d7---4,123612,D-KA
chant,618460,,2,1---d--c--cd--ffg---g--g--f---fg--f---f--f---fg--fe---fg---ef--d--defe--fd---d--cd--d---d--d--d--d---d---d--defedc--d-fef--fgf7---hgf-h--fe7---3,123612,D-KA
chant,618468,,2,1---fE---e--ef--fh--f---f--f---ghg--fe---fh---hg--fg--g---g--j--j---j--jk--j--hgf--f---h--h--hg---fe--f--hgf--f---f--h--g7---fe--dC---d--c---d---c--d---f--ef---gh---fe--d--cd--d---3,123612,D-KA
chant,618497,,2,1---f--fe---c---df--d---d---d---c--d--ff--d7---f--d---c--d---dg-hG--fe--dc---d--fe--dfc--c---c---d---f--e--d---ff--dg---cd--f--f---c--cf---d--d7---3,123612,D-KA
chant,618504,,2,1---fe--d---e--f---d--c--d--f---f--ed---c--d--f--d---f--d---c--c--d---4---f--f--f--f--cd--d---3,123612,D-KA
chant,618505,,2,1---d---d--g--f--f---cd--d7---f--e--d---f---f--c--c---fe--dc--d--fe---d--d---4---f--f--f--f--cd--d---3,123612,D-KA
chant,618574,,2,1---d--cf--fE---df--d---d---c--d---f--gf--ed---e---fedc--d--f--fghg--ed---fe--d--d---f--gh--hg--ef7---gh--fe--df--dc---c---d--f--ef---gh---g--fe--dC---d--fe--d--d7---3,123612,D-KA
chant,618591,,2,1---d--c--d---f--d---d--c---d--f--d--f---df--d--c---fgh-ijh---hG--h--g---f---f--e--f--gh--f--f---f--f--f7---f--e--dc---d---fe--d--d---d--f--g---gh--g--g---g--h--g--f---fe--d---c---d--f--g---f---f---f--gh--g---f--fe--dc7---d---fe--d--d7---3,123612,D-KA
chant,618596,,2,1---d--d--c---d--fg--ef--d---f---f--d--f--d---b--cd---d--d---d--dh--hg-h--d---f---fe--d---f--d--c---c---d--fg--ef---d--f--fe7---dC---d--fe---d--cd--d7---3,123612,D-KA
chant,618607,,2,1---fe--d---e--f7---3,123612,D-KA
chant,618608,,2,1---f---f--j--h--h---4---h--h--h--f--f---3,123612,D-KA
chant,618644,,2,1---ghk--h--h---k--kj-klh-k--hg---hkjg--k--klk-kj---hjkjhj--kh---k---klm--ml-lj-kl--k-kjh--j---kh---hk--h--hjkjh-hG--h---kj--klk-kjh-k--hg---3---g---g7--d--fE--fg---fgf--fE-dc-dc-cb---cd---d--cdc-ca---cb--cd--defede--fd---4,123612,D-KA
chant,618645,,2,1---cd--ffg-f--f---gh--g--f---f--f--f---f---f--f7--fe---fg--ef--d--defe---fd---d--cd--d--d---defedC--d---fe-fgf---fed-f--dc7---3,123612,D-KA
chant,618712,,2,1---e--gkh--h---h--k---kj-k--hk--hg---h---j--kjhg-h--hk-lk-kj---hjkjhj--kh---k--k---kml--lk-kjhg--hjg---ghjhgF--f--hg-hjh---hgf-h--fe---3---e7---d---fE--d---f--f--fe--fd-cdfd-ff---c--df--f--efgf-fe---defede--fd---4,123612,D-KA
chant,618713,,2,1---cd--ffg--ff---gh--g---fg--f--f---f--fe--fg---ef--efge--fe---e7---defedc--d--fe-fgf---fed-f--dc7---3,123612,D-KA
chant,618725,,2,1---ghj--h--h---g---hjh--j--hg-hjh-j---kh---k--lm---m---ml-lk--kl--klk--kjhj-kh---h--hg--k---jklk--lkj--h--h-hjk-lh-hg7---kk--hg---hg-hk-lmlkj-klk--l-lk---k--lm--m---ml-lj--kl---kl-k--kjh-j---kh---3---h--gk---jklk-kjh-kh---4,123612,D-KA
chant,618726,,2,1---gh--kkl-k---k--lm--lj---kl--jk---h--hjkj---kh7---h---gh--h---h--hk--h---hjkjhg--h--kj--klk-kjh-k---hg---3,123612,D-KA
chant,618744,,2,1---f--f---d--d---f--f--e--fg--g---c---d---ef--g---fe---d---3,123612,D-KA
chant,618796,,2,1---f--f---e---4---f--f--f-fe--dd---3,123612,D-KA
chant,618835,,2,1---d--cd---ef---g--fe--d--d---c--d---f--f--fe---d7--f--d--c---fE---dc--d--f--d---e---fg---gf-fE--d---c--cd--d--d---3,123612,D-KA
chant,618845,,2,1---d--d--cdefg--e---fe--de--e---dh--g---fE--de---f---d--c---c--e--fg--gh--g---gF--dC--def--d--d7---3,123612,D-KA
chant,618855,,2,1---a--c-df--d---d---d--f---fe-f--df--dc---d--e---fedc--dfE--d--df-gf-fe---d--defede--fd---f7---fe--fg--fg--f-fede---fd---df--d---fE--fgf---fedf--d---d---f--f--fe---d---fe--d---fE--fgf---fed-f--d-dc---3---c---cdf--df-fd-fd-dc7---c--d--f---fedc--d-df-gf-fe---d--defede--fd---4,123612,D-KA
chant,618856,,2,1---d--c--cd--ffg-f---g--g---fg--f--f---f---f--fE--fg--ef--defe--fd77---d--c--d---d--defedc--d--fe-fgf---fed-f--d-dc---3,123612,D-KA
chant,618878,,2,1---cdf--d---d--cf---fe-fgd-f--dc---d--f--fe--d---df--dc--df---fe-fgf-gfe---fd--defe-f--ed---3---d--g---fg--fed--dC---fgh7--hgfe--fgf-g-gf---hg-hgf-fgdc-cd--fg-g---gh-hg--hf-gfe---fd--defe-f--ed---4,123612,D-KA
chant,618879,,2,1---h---h--h--g--gh--kkl---lm--l---kj---kl77--ef---defe-fd---d--cd---df--d--d---d---defed-d---d--fe-fgf---fed-f--dc---3,123612,D-KA
chant,618884,,2,1---dc-dfe-fd-defhg--e--fe--d---dfc-e---f--gf---ed--efd-d---dh-k---hk---h---hgf--gh--hf-g---gh--hf-ghg---fe--fgf-gfe---defe-f--ed---d---dC7--df---cd--d---3---dc-fgfed-cd-h-hf-hged-fgfd-f-e-c--def-ed---dfd--cd--d---df--d--d---fd-fd-e---c---d--dfe-fgfe---dfc--fge-f-ed---dca-cdf7---df--d---dfdc-ac-dfedcd-defg-gfed-efd--fd--cd-defe--dc---4,123612,D-KA
chant,618885,,2,1---cd--ffg-f---f--f--fe--fg--ef---defe--fd---defedc---d--fe-fgf---fedf--dc7---3,123612,D-KA
chant,618907,,2,1---d---c---d--e--fgf---d--cd--d---df--d---dc--d---f---f--fe--c---c--d---dc--d---f--g--f--f---f---f--ed--ef---g--fe--d--d7---3,123612,D-KA
chant,618915,,2,1---dc---df-fd--cd-d---ff---fg-gfe--fE--cd--d---dc-dc--c---a---b--c--c---cdf-fed--fd--cd--d---4---fff--fe--cd--d---3,123612,D-KA
chant,618922,,2,1---d--d--d--cd-d-cd---df--d--dc---df-ged-f-fd--d---fd--cd--dfd-dc---fg---gf--ghg-f---fe--dc--df--d--df-f-fd-dc-d-fghgfed-f-fed---cdef--ed---3---dC---dca--cd7--fE--dfedc-dc---fgf-ghgf--gf---e-fg--gf-fe--dc-f---efgf--fe-e-fd---cd---defg-fghg--ed-defg-fh--ghfedce-fE-d---4,123612,D-KA
chant,618923,,2,1---d--cd--ffg-f--f---f7--h--jk--j---h--hg---hj--gh---fghg--hf7---dc--df-f-fd-dc-d-fghged-f-f--fed---ce-f--ed7---3,123612,D-KA
chant,618946,,2,1---d--cd---df-gf-fe--dc---c---dC--fg--g---d--d---dfd-fd--c--d---3---cdfd-fe-fd-fd-cd---d---dca-cdfd-f-efd-fd--db---cd--d7---4,123612,D-KA
chant,618958,,2,1---hge---gh--hg-hjkh--h---h---h--hj--khgh--g---g--h--j--kj---h--gh--h---lk-lkj--h---k--kj--h---g--h--kj---h--h---3,123612,D-KA
chant,618959,,2,1---c--cd--df--d---d--dg--gfe--d---f--dc--e--fe---d--d7---3,123612,D-KA
chant,618974,,2,1---d--cd---df--gf-fe---3,123612,D-KA
chant,618982,,2,1---fec---ef--f--fe---f--h--gfe--f---f--hg--h--j---hg--f---k--j---j7--f---g--hk--kjh--h---hgf--ghg--fed---efe--d--cd--d---4---f--f--f--fe--d--d---3,123612,D-KA
chant,618989,,2,1---e--fed---g--hk---kjhgh7--gfe--e---efed---g--h--k--lkj--kj--j---kjhg-hg--g---gfe---de--e--e---ed---fe---dc-d--c---d--de--e---3---j--k--l---k--lm--lkj---j---kjh--g---h-g--gfe-de-fg-dfede-jk-lhkjhg7-dg-gc--fe---4,123612,D-KA
chant,618994,,2,1---fec---ef--f---hgf--hf--ef--f7---d--fe---f--g---f--ed--d---h--g--f---fe--df---fg--fed--c---g--f---ed---efe--d--cd--d---4---f--f--f--f--cd--d---3,123612,D-KA
chant,619010,,2,1---d--dC--dfd-d--c---fe-fg--fedc-d---e---cE--cd-fd--d---c---df--f--ef-g---fed---fg--hgfe--fg---fe--df-d--d---fe--f--g--fed---efe--d--c---f--efgfed7--cd--d---fed--cde--e---ac--dfec-df-ghge-fd--cd--d---4,123612,D-KA
chant,619036,,2,1---h--g---hG--f7---g--f--g--h---d--c--d---fg--f---h--h-h---h--gf--g--fe--d---d--c---d--fe-e---g--fe---d--cd--d---3,123612,D-KA
chant,619039,,2,1---a---c--cd--d---fe--dd---g--f--g---d--f---fe--d--d---dfe--fg--g---g--g--f---h--g---gh--fE--d---ca--cd--d7---3,123612,D-KA
chant,619046,,2,1---fef-ghg--f---ehf-h-e--c-de---d--efg---gd-fE--cd---a--cd--dc---efg--edefed-d--cd--d---3---fk---kj--kJ--h---jH--gfh---jkhjhgh--f---e--fh---gf-ghj-gf-hkj-kg-hjg-hf7--cfd-fca---c--d--d---4,123612,D-KA
