type,id,title,manuscript_full_text,source_id,siglum
chant,200885,,Domine ne,123601,F-CA
chant,200891,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus | euouae | ~Miserere,123601,F-CA
chant,200904,,Domine nonne bonum semen seminasti in agro tuo unde ergo habet zizania et ait illis hoc fecit inimicus homo | euouae | ~Miserere,123601,F-CA
chant,200951,,Domine refugium,123601,F-CA
chant,200994,,Domine refugium factus,123601,F-CA
chant,201037,,Domine refugium,123601,F-CA
chant,201136,,Domine deus rex omnipotens libera nos propter nomen tuum et da nobis locum penitentie | euouae ,123601,F-CA
chant,201146,,Domine filia mea male a demonio vexatur et non respondit ei verbum et accedentes discipuli rogaverunt eum dicentes dimitte eam quia clamat post nos | euouae | ~Benedictus,123601,F-CA
chant,201149,,Domine non habeo hominem ut cum mota fuerit aqua mittat me in piscinam | euouae | ~Miserere,123601,F-CA
chant,201179,,Domine labia mea aperies et os meum annuntiabit laudem tuam | euouae | ~Miserere,123601,F-CA
chant,201187,,Domine filia mea male a demonio vexatur et non respondit ei verbum et accedentes discipuli rogaverunt eum dicentes dimitte illam quia clamat post nos | euouae,123601,F-CA
chant,201280,,Domine ut video propheta es tu patres nostri in monte hoc adoraverunt | euouae | ~Benedictus,123601,F-CA
chant,201344,,Domine si hic fuisses lazarus non esset mortuus ecce iam fetet quatriduanus in monumento | euouae | ~Miserere,123601,F-CA
chant,201525,,Domine vim patior responde pro me quia nescio quid dicam inimicis meis | euouae ,123601,F-CA
chant,201648,,Domine abstraxisti ab inferis animam meam | euouae | ~Exaltabo te domine,123601,F-CA
chant,202394,,Domine deus meus in te speravi | euouae | ~Ipsum,123601,F-CA
chant,202410,,Domine qui custodis pactum et misericordiam servis tuis qui ambulant coram te in toto corde suo | Benedictus,123601,F-CA
chant,202411,,Domine si conversus fuerit populus tuus oraverit ad sanctuarium tuum Tu exaudies in celo domine et libera eos de manibus inimicorum eorum,123601,F-CA
chant,202415,,Domine in virtute tua letabitur rex | euouae | ~Ipsum,123601,F-CA
chant,202464,,Domine pater et deus vite mee ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis michi et desiderium malignum averte a me domine aufer a me concupiscentiam Et animo irreverenti et infrunito ne tradas me domine,123601,F-CA
chant,202524,,Domine deus qui conteris bella ab initio eleva brachium tuum super gentes que cogitant servis tuis mala Et dextera tua glorificetur in nobis,123601,F-CA
chant,202536,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit tue resistere voluntati,123601,F-CA
chant,202538,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit resistere voluntati tue Libera nos propter nomen tuum,123601,F-CA
chant,202543,,Domine deus celi et terre respice ad humilitatem nostram,123601,F-CA
chant,202547,,Domine rex universe potestatis converte consilium eorum super eos | Et da,123601,F-CA
chant,202827,,Domine ihesu xpiste magister bone suscipe spiritum meum in pace quia iam tempus est ut ueniam desiderans te uidere,123601,F-CA
chant,203010,,Domine virtus et leticia rectorum quoniam tu prevenisti dilectum tibi stephanum dono gratuite benedictionis te primum secutus est morte passionis gloriose unde cum corona martyrii dedisti ei vitam in seculum seculi,123601,F-CA
chant,203085,,Domine suscipe me ut cum fratribus meis sim cum quibus veniens invitasti me aperi michi ianuam vite et perduc me ad convivium epularum tuarum tu es enim xpistus filius dei vivi qui precepto patris mundum salvasti tibi gratias referimus per infinita seculorum secula,123601,F-CA
chant,203597,,Domine qui me creasti et tulisti a me amorem seculi qui corpus meum a pollutione separasti,123601,F-CA
chant,203851,,Domine ostende nobis patrem et sufficit nobis,123601,F-CA
chant,204072,,Domine si tu es iube me venire ad te super aquas et extendens manum apprehendit eum et dixit ihesus modice fidei quare dubitasti,123601,F-CA
chant,204162,,Domine si fuisses hic frater meus non fuisset mortuus respondit ihesus et dixit ei resurget frater tuus,123601,F-CA
chant,204191,,Domine exaudi orationem meam et clamor meus ad te ueniat,123601,F-CA
chant,204211,,Domine si tu es iube me uenire ad te super aquas et extendens ihesus manum apprehendit eum et dixit ihesus modice fidei quare dubitasti,123601,F-CA
chant,204557,,Domine mi rex da michi in disco caput ioannis baptiste,123601,F-CA
chant,204590,,Domine mi rex da michi in disco caput iohannis baptiste,123601,F-CA
chant,205015,,Domine qui operati sunt iusticiam habitabunt in tabernaculo tuo et requiescent in monte sancto tuo,123601,F-CA
chant,205026,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in secula,123601,F-CA
chant,205081,,Domine quando ueneris iudicare terram ubi me abscondam a uultu ire tue quia peccaui nimis in uita mea,123601,F-CA
chant,205128,,Domine iam satis est quo hucusque certaui sed quoad ipse iusseris militabo sed si parcis etati bonum est michi hos quibus timeo ipse custodies,123601,F-CA
chant,205132,,Domine si adhuc populo tuo sum necessarius non recuso subire propter eos laborem fiat uoluntas tua,123601,F-CA
chant,205150,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat uoluntas tua,123601,F-CA
chant,205160,,Domine iam satis,123601,F-CA
chant,205290,,Domine ihesu xpiste seminator casti consilii suscipe seminum fructus quos in cecilia seminasti,123601,F-CA
chant,205295,,Domine ihesu xpiste pastor bone seminator casti consilii suscipe seminum fructus quos in cecilia seminasti cecilia famula tua quasi apes tibi argumentosa deseruit,123601,F-CA
chant,205609,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum,123601,F-CA
chant,205616,,Domine dominus noster quam admirabile est nomen tuum in uniuersa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum,123601,F-CA
chant,205624,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iusticiam requiescet in monte sancto tuo,123601,F-CA
chant,205942,,Domine bonum est nos hic esse si uis faciamus hic tria tabernacula tibi unum moysi unum et helye unum,123601,F-CA
chant,394132,,Domine audivi auditum tuum et timui consideravi -- tua et expavi in medio duum animalium | Iacentem,123627,F-Pn
chant,394334,,Domine n- sum dignus ut intres sub tectum meum set tantum dic verbo et sanabitur puer meus | Seculorum amen,123627,F-Pn
chant,394343,,Domine ne in ira tua arguas me neque in furore tuo corripias me miserere michi domine quoniam infirmus sum,123627,F-Pn
chant,394386,,Domine in celo misericordia,123627,F-Pn
chant,394474,,Domine deus in adiutorium meum intende | Salvum me fac dominus,123627,F-Pn
chant,394488,,Domine refugium factus es nobis | Ipsum [Domine],123627,F-Pn
chant,394523,,Domine probasti me et cognovisti me | Ipsum [Domine],123627,F-Pn
chant,394525,,Domine clamavi ad te exaudi me | Ipsum [Domine],123627,F-Pn
chant,394536,,Domine exaudi,123627,F-Pn
chant,394539,,Domine exaudi orationem meam et clamor meus ad te perveniat quia non spernis deus preces pauperum,123627,F-Pn
chant,394609,,Domine refugium,123627,F-Pn
chant,394667,,Domine si inveni graciam in oculis tuis declinate et requiescite in loco isto | Tres,123627,F-Pn
chant,394677,,Domine deus domini mei abraham occurre hodie obsecro michi et fac misericordiam cum domino meo | Ut cum,123627,F-Pn
chant,394694,,Domine puer meus iacet paralyticus in domo et male torquetur dixit ei ihesus ego veniam et curabo eum | Benedictus,123627,F-Pn
chant,394695,,Domine non sum dignus ut intres sub tectum meum set tantum dic verbo et sanabitur puer meus | Seculorum amen,123627,F-Pn
chant,394727,,Domine deus virtutum converte nos et # em tuam et salvi erimus | Ut eruas,123627,F-Pn
chant,394730,,Domine deus propicius esto populo tuo et converte tribulationem nostram in gaudium,123627,F-Pn
chant,394765,,Domine hominem non habeo ut cum turbata fuerit aqua mittat me in piscinam | Seculorum,123627,F-Pn
chant,394802,,Domine labia mea aperies et os meum annunciabit laudem tuam | Miserere,123627,F-Pn
chant,394943,,Domine si fuisses hic lazarus non esset mortuus ecce iam fetet quatriduanus in monumento | Seculorum amen,123627,F-Pn
chant,394983,,Domine labia mea aperies et os meum annunciabit laudem tuam | Libera,123627,F-Pn
chant,395076,,Domine vim pacior responde pro me quia nescio quid dicam inimicis meis | Ego dixi iudi,123627,F-Pn
chant,395185,,Domine abstraxisti ab inferis animam meam | Exaltabo te domine,123627,F-Pn
chant,395457,,Domine si in tempore hoc restitues regnum israhel dixit autem eis non est vestrum nosse tempora vel monumenta que pater posuit in sua potestate alleluia | Seculorum amen,123627,F-Pn
chant,395598,,Domine qui custodis pactum et misericordiam servis tuis qui ambulant coram te in toto corde suo | Benedic,123627,F-Pn
chant,395602,,Domine si conversus fuerit populus tuus oraverit ad sanctuarium tuum Tu exaudies in celo domine et libera eum de manibus inimicorum suorum,123627,F-Pn
chant,395643,,Domine pater et deus vite mee ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis michi et desiderium malignum averte a me domine aufer a me concupiscentiam Et animo inreverenti et infrunito ne tradas me domine,123627,F-Pn
chant,395731,,Domine deus qui conteris bella ab inicio eleva brachium tuum super gentes que cogitant servis tuis mala et dextera tua glorificetur in nobis,123627,F-Pn
chant,395741,,Domine rex omnipotens in dicione tua cuncta sunt posita et non est qui possit resistere voluntati tue libera nos propter nomen tuum,123627,F-Pn
chant,395757,,Domine rex omnipotens in dicione tua cuncta sunt et non est qui possit resistere voluntati | Seculorum amen,123627,F-Pn
chant,395791,,Domine deus omnium creator qui solus es vitus omnipotens et eternus qui dedisti patres electos et sanctificasti eos congrega dispersionem nostram in loco sancto tuo et libera nos de manu omnium inimicorum nostrum | Seculorum,123627,F-Pn
chant,395956,,Domine descende ut sanes filium meum priusquam moriatur dicit ei ihesus vade filius tuus vivit alleluia | Seculorum,123627,F-Pn
chant,396062,,Domine suscipe me ut cum fratribus meis sim cum quibus veniens invitasti me aperi michi ianuam vite et perduc me ad convivium epularum tuarum tu es enim xpistus filius dei vivi qui precepto patris mundum salvasti tibi gracias referimus per infinita seculorum secula | Dominus regnavit irascantur,123627,F-Pn
chant,396476,,Domine qui me creasti et tulisti a me amorem seculi qui corpus meum a pollutione separasti | Iube me,123627,F-Pn
chant,396643,,Domine ostende nobis patrem et sufficit nobis | Philippe,123627,F-Pn
chant,396647,,Domine ostende nobis patrem et sufficit nobis alleluia philippe qui me videt videt et patrem meum alleluia | Magnificat,123627,F-Pn
chant,396807,,Domine si tu es iube me venire ad te super aquas et extendens manum apprehendit eum et dixit ihesus modice fidei quare dubitasti,123627,F-Pn
chant,396816,,Domine tu omnia nosti tu scis quia amo te | Pasce,123627,F-Pn
chant,396822,,Domine tu omnia nosti tu scis quia amo te | Seculorum,123627,F-Pn
chant,397322,,Domine mi rex da michi in disco capud iohannis | Baptiste,123627,F-Pn
chant,397326,,Domine mi rex da michi in disco capud iohannis baptiste | euouae,123627,F-Pn
chant,397582,,Domine iam satis est quo ad hucusque certavi sed quod adipse iusseris militabo ac si parcis etati bonum est michi hos quibus timeo ipse custodias | euouae,123627,F-Pn
chant,397586,,Domine si adhuc populo tuo sum necessarius non recuso subire propter eos laborem fiat voluntas tua,123627,F-Pn
chant,397608,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | euouae,123627,F-Pn
chant,397668,,Domine ihesu xpiste seminator casti consilii suscipe seminum fructus quos in cecilia seminasti | Cantate | euouae,123627,F-Pn
chant,397671,,Domine ihesu xpiste pastor bone seminator casti consilii suscipe seminunum fructus quos in cecilia seminasti Cecilia famula tua quasi apis tibi argumentosa deservit,123627,F-Pn
chant,397904,,Domine si hic fuisses lazarus non esset mortuus ecce iam fetet quadrianius in monumento | euouae,123627,F-Pn
chant,397934,,Domine deus virtutum exaudi orationem servorum tuorum,123627,F-Pn
chant,398105,,Domine prevenisti eum in benedictionibus dulcedinis Posuisti in capite eius coronam de lapide precioso,123627,F-Pn
chant,398152,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Intra,123627,F-Pn
chant,398161,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum | Ipsum [Domine] | Seuouae,123627,F-Pn
chant,398170,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iusticiam requiescet in monte sancto tuo | Domine quis | Seuouae,123627,F-Pn
chant,398185,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Seuouae,123627,F-Pn
chant,398508,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duum animalium | Iacentem,123628,F-Pn
chant,398661,,Domine suscipe me ut cum fratribus meis sim cum quibus veniens invitasti me aperi michi ianua vitae et perduc me ad convivium epularum tuarum tu es enim xpistus filius dei vivi qui precepto patris mundum salvasti tibi gratias referimus per infinita seculorum secula | ~Dominus regnavit | Seuouae,123628,F-Pn
chant,398787,,Domine audivi auditum tuum et timui consideravi opera tuha et expavi in medio duorum animalium | Iacebat,123628,F-Pn
chant,398933,,Domine in virtute tua laetabitur rex | { ~Ipsum [Domine] } | ~Deus deus meus respice | Seuouae,123628,F-Pn
chant,398937,,DOMINE ne in ira tua arguas me neque in furore tuo corripias me | miserere michi domine quoniam infirmus sum,123628,F-Pn
chant,398962,,Domine dilexi decorem domus tuae et locum habitationis gloriae tuae | Ut enarrem,123628,F-Pn
chant,398964,,Domine deus israhel exaudi preces nostras auribus percipe dolorem cordis nostri | Ut eruas,123628,F-Pn
chant,399008,,Domine in caelo,123628,F-Pn
chant,399026,,Domine in caelo misericordia tua | ~Dixit injustus | Seuouae,123628,F-Pn
chant,399029,,Domine in caelo misericordia tua,123628,F-Pn
chant,399065,,Domine ne in ira tua arguas me neque in furore tuo corripias me | Sana,123628,F-Pn
chant,399083,,Domine deus meus in te speravi | { ~Ipsum [Domine] } | ~Domine dominus noster | ~Confitebor | ~Quicunque vult | Seuouae,123628,F-Pn
chant,399117,,Domine deus in adiutorium meum intende | ~Deus in adiutorium | ~In te domine | Seuouae,123628,F-Pn
chant,399160,,Domine refugium factus es nobis | ~Ipsum [Domine] | Seuouae,123628,F-Pn
chant,399163,,Domine refugium factus es nobis,123628,F-Pn
chant,399170,,Domine probasti me et cognovisti me | ~Ipsum [Domine] | ~Et dixi | Seuouae,123628,F-Pn
chant,399172,,Domine clamavi ad te exaudi me | ~Ipsum [Domine] | Seuouae,123628,F-Pn
chant,399197,,Domine audivi auditum tuum et timui | ~Ipsum [Domine] | Seuouae,123628,F-Pn
chant,399214,,Domine exaudi,123628,F-Pn
chant,399217,,Domine exaudi orationem meam et clamor meus ad te perveniat | quia non spernis deus preces pauperum,123628,F-Pn
chant,399251,,Domine si tu vis potes me mundare et ait hiesus volo mundare | Seuouae,123628,F-Pn
chant,399252,,Domine puer meus iacet paraliticus in domo et male torquetur amen dico tibi ego veniam et curabo eum | Seuouae,123628,F-Pn
chant,399253,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus | Seuouae,123628,F-Pn
chant,399255,,Domine salva nos perimus impera et fac deus tranquillitatem | Seuouae,123628,F-Pn
chant,399715,,Domine si tu es iube,123628,F-Pn
chant,399725,,Domine tecum | ~Cantate domino,123628,F-Pn
chant,399787,,Domine non aspicias*,123628,F-Pn
chant,399909,,Domine in virtute | ~Ipsum [Domine],123628,F-Pn
chant,400014,,Domine deus domini mei abraham occurre hodie obsecro michi et fac misericordiam cum domino meo | Ut cum,123628,F-Pn
chant,400022,,Domine puer meus iacet paraliticus in domo et male torquetur | amen dico tibi ego veniam et curabo eum,123628,F-Pn
chant,400023,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus | Amen dico,123628,F-Pn
chant,400051,,Domine puer meus,123628,F-Pn
chant,400052,,Domine non sum dignus,123628,F-Pn
chant,400064,,Domine in virtute,123628,F-Pn
chant,400108,,Domine refugium,123628,F-Pn
chant,400137,,Domine bonum est nos hic esse si vis faciamus hic tria tabernacula tibi unum moysi unum et heliae unum | Seuouae,123628,F-Pn
chant,400171,,Domine tu dixisti michi revertere in terram tuam et in locum nativitatis tuae et benefaciam tibi | Libera me,123628,F-Pn
chant,400175,,DOMINE labia mea aperies et os meum annunciabit laudem tuam | Seuouae,123628,F-Pn
chant,400185,,Domine dimitte eam quia clamat post nos ait illis hiesus non sum missus nisi ad oves quae perierunt domus israhel | Seuouae,123628,F-Pn
chant,400275,,Domine in virtute,123628,F-Pn
chant,400339,,Domine si hic fuisses lazarus non esset mortuus ecce iam fetet quatriduanus in monumento | Seuouae,123628,F-Pn
chant,400379,,Domine labia mea aperies et os meum annunciabit laudem tuam | Libera,123628,F-Pn
chant,400489,,Domine vim patior responde pro me quia nescio quid dicam inimicis meis | Seuouae,123628,F-Pn
chant,400551,,Domine miserere {Xpiste} parce famulis {Kyrie} xpistus dominus ,123628,F-Pn
chant,401045,,Domine,123628,F-Pn
chant,401073,,Domine ostende nobis patrem et sufficit nobis | Non credis,123628,F-Pn
chant,401074,,DOMINE ostende nobis patrem et sufficit nobis alleluia | Seuouae,123628,F-Pn
chant,401079,,Domine,123628,F-Pn
chant,401457,,Domine in virtute ,123628,F-Pn
chant,401481,,Domine qui custodis pactum et misericordiam servis tuis qui ambulant coram te in toto corde suo | Benedic,123628,F-Pn
chant,401482,,Domine si conversus fuerit populus iste oraverit ad sanctuarium tuum | tu exaudies in caelo domine et libera eos de manibus inimicorum eorum,123628,F-Pn
chant,401512,,Domine pater et deus vitae meae ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis michi et desiderium malignum averte a me domine aufer a me concupiscentiam | et animo irreverenti et infrunito ne tradas me domine,123628,F-Pn
chant,401515,,Domine pater et deus vitae meae ne derelinquas me in cogitatu maligno | Quoniam,123628,F-Pn
chant,401580,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit tuae resistere voluntati | Seuouae ,123628,F-Pn
chant,401603,,Domine deus qui conteris bella ab initio eleva brachium tuum super gentes quae cogitant servis tuis mala | et dextera tua glorificetur in nobis,123628,F-Pn
chant,401609,,DOMINE rex omnipotens in ditione tua cuncta sunt posita et non est qui possit resistere voluntati tuae | libera nos propter nomen tuum,123628,F-Pn
chant,401614,,Domine deus caeli et terrae respice ad humilitatem nostram | Qui irasceris,123628,F-Pn
chant,401750,,Domine descende ut sanes filium meum priusquam moriatur ait ei hiesus vade filius tuus vivit alleluia | Seuouae ,123628,F-Pn
chant,401927,,Domine si tu es iube me venire ad te super aquas et extendens hiesus manum apprehendit eum et dixit hiesus modice fidei quare dubitasti | Seuouae,123628,F-Pn
chant,401951,,Domine si tu es iube me venire ad te supeR aquas | et extendens manum apprehendit eum et dixit hiesus modice fidei quare dubitasti,123628,F-Pn
chant,401956,,Domine tecum paratus sum et in carcerem et in mortem ire dico tibi petre non cantabit in hac nocte gallus donec ter abneges nosse me | ~Cantate | Seuouae,123628,F-Pn
chant,402104,,Domine non aspicias peccata mea sed fidem huius hominis qui rogat resuscitari filium suum et redde in hoc corpusculo animam quam tulisti et completa oratione revixit | et sanum reddidit patri suo,123628,F-Pn
chant,402551,,Domine prevenisti ,123628,F-Pn
chant,402582,,Domine mi rex da michi in disco caput iohannis baptistae | Seuouae,123628,F-Pn
chant,402669,,DOMINE rex nosteR quando veneris iudicare terram | tunc apparebit crux sancta fulgens ut aurum in virtute sua,123628,F-Pn
chant,403022,,Domine qui operati sunt iustitiam habitabunt in tabernaculo tuo aut requiescent in monte sancto tuo | ~Domine quis habitabit | Seuouae,123628,F-Pn
chant,403035,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in secula | ~Exaudi deus deprecationem | Seuouae,123628,F-Pn
chant,403037,,Domine deus virtutum beati omnes qui sperant in te non privabis bonis eos qui ambulant in aequitate in secula seculorum laudabunt te | ~Quam dilecta | Seuouae,123628,F-Pn
chant,403068,,Domine si adhuc,123628,F-Pn
chant,403076,,Domine iam satis est quod hucusque certavi sed quoad ipse iusseris militabo ac si parcis etati bonum est michi hos quibus timeo ipse custodias | ~Verba | Seuouae,123628,F-Pn
chant,403082,,Domine si adhuc populo tuo sum necessarius non recuso subire propteR eos laborem | fiat voluntas tua,123628,F-Pn
chant,403112,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | Seuouae,123628,F-Pn
chant,403137,,Domine dilexi decorem domus tuae | et locum habitationis gloriae tuae,123628,F-Pn
chant,403222,,Domine hiesu xpiste seminator casti consilii suscipe seminum fructus quos in cecilia seminasti | ~Verba | Seuouae,123628,F-Pn
chant,403250,,Domine hiesu xpiste pastor bone seminator casti consilii suscipe seminum fructus quos in cecilia seminasti | cecilia famula tua quasi apis tibi argumentosa deservit,123628,F-Pn
chant,403496,,Domine hiesu xpiste magister bone suscipe spiritum meum in pace quia iam tempus est ut veniam desiderans te videre | Seuouae,123628,F-Pn
chant,403661,,Domine prevenisti eum in benedictionibus dulcedinis | posuisti in capite eius coronam de lapide precioso,123628,F-Pn
chant,403811,,Domine dominus nosteR quam ammirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum | ~Domine dominus | Seuouae,123628,F-Pn
chant,403815,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Intra,123628,F-Pn
chant,403822,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iustitiam requiescet in monte sancto tuo | ~Domine quis | Seuouae,123628,F-Pn
chant,403826,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | ~Dominus regnavit | Seuouae,123628,F-Pn
chant,403933,,Domine dominus noster | ~Ipsum {Domine},123628,F-Pn
chant,408167,,Domine in virtute tua letabitur rex,123631,F-Pn
chant,408200,,Domine in celo misericordia tua,123631,F-Pn
chant,408262,,Domine deus in adiutorium meum intende,123631,F-Pn
chant,408270,,Domine refugium factus es nobis | ~Ipsum [Domine] | euouae,123631,F-Pn
chant,408288,,Domine audivi auditum tuum et timui,123631,F-Pn
chant,408346,,Domine probasti me et cognovisti me,123631,F-Pn
chant,408348,,Domine clamavi ad te exaudi me,123631,F-Pn
chant,408433,,Domine deus virtutum converte nos Et ostende faciem tuam et salvi erimus,123631,F-Pn
chant,408673,,Domine deus virtutum converte nos | Ostende,123631,F-Pn
chant,408767,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duum animalium | Iacentem,123631,F-Pn
chant,408877,,Domine audivi auditum tuum et timui consideravi opera tua et expavi | Iacebat,123631,F-Pn
chant,408879,,Domine audivi auditum tuum et timui consideravi opera tua et expavi | Iacet,123631,F-Pn
chant,408911,,Domine,123631,F-Pn
chant,408913,,Domine,123631,F-Pn
chant,409105,,Domine ne in ira tua arguas me neque in furore tuo corripias me Miserere michi domine quoniam infirmus sum,123631,F-Pn
chant,409128,,Domine dilexi decorem domus tue et locum habitationis glorie tue | Ut enarrem,123631,F-Pn
chant,409175,,Domine si tu vis potes me mundare et ait ihesus volo mundare | euouae | ~Magnificat,123631,F-Pn
chant,409178,,Domine nonne bonum semen seminasti in agro tuo unde ergo habet zizania et ait illis hoc fecit inimicus homo | euouae | ~Benedictus,123631,F-Pn
chant,409188,,Domine in celo misericordia,123631,F-Pn
chant,409298,,Domine deus in adiutorium meum intende | euouae | ~Salvum me | Deus in adiutorium,123631,F-Pn
chant,409313,,Domine refugium factus es nobis | euouae | ~Ipsum [Domine],123631,F-Pn
chant,409344,,Domine audivi auditum tuum et timui | euouae | ~Ipsum [Domine],123631,F-Pn
chant,409348,,Domine probasti me et cognovisti me | euouae | ~Ipsum [Domine],123631,F-Pn
chant,409350,,Domine clamavi ad te exaudi me | euouae | ~Ipsum [Domine],123631,F-Pn
chant,409362,,"Domine exaudi
",123631,F-Pn
chant,409365,,Domine exaudi orationem meam et clamor meus ad te perveniat | Quia non spernis deus preces pauperum,123631,F-Pn
chant,409410,,Domine in virtute tua letabitur rex | euouae,123631,F-Pn
chant,409432,,Domine refugium factus es nobis A generatione in generationem,123631,F-Pn
chant,409451,,Domine deus virtutum converte nos Et ostende faciem tuam et salvi erimus,123631,F-Pn
chant,409471,,Domine refugium factus es nobis,123631,F-Pn
chant,409524,,Domine refugium factus,123631,F-Pn
chant,409549,,Domine puer meus iacet paraliticus in domo et male torquetur amen dico tibi ego veniam et curabo eum | euouae | ~Benedictus,123631,F-Pn
chant,409550,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus | euouae | ~Magnificat,123631,F-Pn
chant,409692,,Domine deus | ~Salvum me fac,123631,F-Pn
chant,409706,,Domine non habeo hominem ut dum mota fuerit aqua mittat me in piscinam | euouae,123631,F-Pn
chant,409757,,Domine labia mea aperies et os meum annunciabit laudem tuam | euouae | ~Miserere,123631,F-Pn
chant,409774,,Domine bonum est nos hic esse si vis faciamus hic tria tabernacula tibi unum moysi unum et helye unum | euouae | ~Dixit dominus,123631,F-Pn
chant,409903,,Domine ut video propheta es tu patres nostri in monte hoc adoraverunt | euouae | ~Magnificat,123631,F-Pn
chant,409979,,Domine si hic fuisses lazarus non esset mortuus ecce iam fecit quatriduanus in monumento | euouae,123631,F-Pn
chant,410164,,Domine vim patior responde pro me quia nescio quid dicam inimicis meis | euouae | ~Ego dixi,123631,F-Pn
chant,410216,,Domine miserere parce famulis xpistus dominus factus est obediens usque ad mortem | Kyrie leyson,123631,F-Pn
chant,410225,,Domine miserere ,123631,F-Pn
chant,410228,,Domine miserere,123631,F-Pn
chant,410293,,Domine abstraxisti ab inferis animam meam | euouae | ~Exaltabo te domine,123631,F-Pn
chant,410437,,Domine ostende nobis patrem et sufficit nobis | Non,123631,F-Pn
chant,410691,,Domine probasti alleluya alleluya alleluya alleluya {alleluya} | euouae | ~Domine probasti,123631,F-Pn
chant,410693,,Domine clamavi alleluya alleluya alleluya | euouae | ~Domine clamavi,123631,F-Pn
chant,411186,,Domine ihesu xpiste magister bone suscipe spiritum meum in pace quia iam tempus est ut veniam desiderans te videre | euouae | ~Benedictus,123631,F-Pn
chant,411540,,Domine suscipe me ut cum fratribus meis sim cum quibus veniens invitasti me aperi michi ianuam vite et perduc me ad convivium epularum tuarum tu es enim xpictuc filius dei vivi qui precepto patris mundum salvasti tibi gratias referimus per infinita seculorum secula | euouae | ~Dominus regnavit irascantur,123631,F-Pn
chant,412413,,Domine ostende nobis patrem et sufficit nobis | Non credis,123631,F-Pn
chant,412421,,Domine ostende nobis patrem et sufficit nobis alleluya philippe qui videt me videt et patrem meum alleluya | Euouae | {Dixit dominus},123631,F-Pn
chant,412646,,Domine prevenisti eum in benedictionibus dulcedinis | posuisti in capite eius coronam de lapide precioso,123631,F-Pn
chant,412816,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Intra,123631,F-Pn
chant,412823,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum | euouae | {Domine dominus noster},123631,F-Pn
chant,412831,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iusticiam requiescet in monte sancto tuo | euouae | {Domine quis habitabit},123631,F-Pn
chant,412891,,Domine,123631,F-Pn
chant,419409,,Domine dilexi decorem domus tue et locum habitationis glorie tue | Istum,123633,F-Pn
chant,620311,,Domine in virtute | euouae,123631,F-Pn
chant,620336,,Domine deus | euouae,123631,F-Pn
chant,620353,,Domine audivi | Euouae,123631,F-Pn
chant,620394,,Domine | euouae,123631,F-Pn
chant,620396,,Domine clamavi | euouae,123631,F-Pn
chant,666816,,Domine probasti me,666639,F-Pn
chant,666863,,Domine deus virtutum converte nos et ostende faciem tuam et salvi erimus,666639,F-Pn
chant,667036,,Domine dominus noster quam admirabile est nomen tuum in universa terra quoniam elevata est magnificentia tua super caelos,666639,F-Pn
chant,667040,,Domine in virtute tua,666639,F-Pn
chant,667059,,Domine dominus ,666639,F-Pn
chant,667699,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Euge serve fidelis quia in pauca fuisti fidelis supra multa te constituam intra in gaudium domini tui,666639,F-Pn
